review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"58ad52f0d6fb5a19","58ad52f0d6fb5a192d171319b0368289543883f4194868572f1f601e659aca46","DISC-G2-A1-LT-L0001","g2/a1/lt|sprechen|idx:5|lv, study|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","sprechen|idx:5","lv, study","runāt","sprechen","","{""lv"":""kalbėti"",""study.translation"":""kalbėti"",""study.explanation"":""[\""Pagrindinė mintis: kalbėti, bendrauti arba vartoti kalbą.\"",\""sprechen pirmiausia reiškia: kalbėti arba bendrauti.\"",\""Dažnai nusako: kalbą/pokalbį.\"",\""sprechen nusako kalbėjimą arba kalbos vartojimą.\""]"",""study.examples"":""[{\""de\"":\""Ich spreche Deutsch.\"",\""lv\"":\""Aš kalbu vokiškai.\""},{\""de\"":\""Wir sprechen über die Arbeit.\"",\""lv\"":\""mes kalbame apie darbą.\""},{\""de\"":\""Sie spricht mit ihrer Lehrerin.\"",\""lv\"":\""aš kalbu vokiškai.\""}]"",""study.comparison"":""[{\""word\"":\""sprechen\"",\""meaning\"":\""kalbėti (procesas, kalba)\"",\""example\"":\""Wir sprechen über die Arbeit. – Mes kalbame apie darbą.\""},{\""word\"":\""sagen\"",\""meaning\"":\""pasakyti (konkretų tekstą)\"",\""example\"":\""Sag mir die Wahrheit. – Pasakyk man tiesą.\""}]"",""study.tip"":""[\""sprechen = kalbėti\"",\""Vartok sprechen, kai kontekstas atitinka šią reikšmę.\""]"",""study.important"":""[\""sprechen = kalbėti.\"",\""Kalbėti, bendrauti arba vartoti kalbą.\""]""}","{""lv"":""kalbėti"",""study.translation"":""kalbėti"",""study.explanation"":""[\""Pagrindinė mintis: kalbėti, bendrauti arba vartoti kalbą.\"",\""sprechen pirmiausia reiškia: kalbėti arba bendrauti.\"",\""Dažnai nusako: kalbą/pokalbį.\"",\""sprechen nusako kalbėjimą arba kalbos vartojimą.\""]"",""study.examples"":""[{\""de\"":\""Ich spreche Deutsch.\"",\""lv\"":\""Aš kalbu vokiškai.\""},{\""de\"":\""Wir sprechen über die Arbeit.\"",\""lv\"":\""mes kalbame apie darbą.\""},{\""de\"":\""Sie spricht mit ihrer Lehrerin.\"",\""lv\"":\""aš kalbu vokiškai.\""}]"",""study.comparison"":""[{\""word\"":\""sprechen\"",\""meaning\"":\""kalbėti (procesas, kalba)\"",\""example\"":\""Wir sprechen über die Arbeit. – Mes kalbame apie darbą.\""},{\""word\"":\""sagen\"",\""meaning\"":\""pasakyti (konkretų tekstą)\"",\""example\"":\""Sag mir die Wahrheit. – Pasakyk man tiesą.\""}]"",""study.tip"":""[\""sprechen = kalbėti\"",\""Vartok sprechen, kai kontekstas atitinka šią reikšmę.\""]"",""study.important"":""[\""sprechen = kalbėti.\"",\""Kalbėti, bendrauti arba vartoti kalbą.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING: individuāli pārbaudīta lt kartīte sprechen|idx:5, bet lv, study aptver lv, study.translation, study.explanation, study.examples, study.comparison, study.tip, study.important; LV “runāt” un DE “sprechen” nevar droši pārvērst vienā owner_new bez konkrētas apakšlauka adreses."
"594f7d7451b7d2d1","594f7d7451b7d2d1ca61f0d635f4681afec8daffe1b0a2d2439981d912a4d2f8","DISC-G2-A1-LT-L0011","g2/a1/lt|hinter|idx:284|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","hinter|idx:284","lv","aiz","hinter","","už","už","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING: individuāli salīdzināts lt lauks lv kartītē hinter|idx:284; production “už” pret LV “aiz” un DE “hinter”. Nepieciešams mērķvalodas OWNER formulējums, jo avotā nav droša proposed vērtība."
"5ad44c250438e205","5ad44c250438e20576ccb411dd91eedf3636752f27ffe4dfbb999e515a6b1f96","DISC-G2-A1-LT-L0002","g2/a1/lt|bei|idx:78|lv and study content|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","bei|idx:78","lv and study content","pie","bei","","{""lv"":""prie"",""study.translation"":""prie"",""study.explanation"":""Vartojama, kai kažkas yra pas asmenį, organizacijoje, vietoje ar vyksta tam tikromis sąlygomis."",""study.examples"":""[{\""de\"":\""Ich bin bei meinem Freund.\"",\""lv\"":\""esu pas savo draugą.\""},{\""de\"":\""Sie arbeitet bei Siemens.\"",\""lv\"":\""ji dirba Siemens.\""},{\""de\"":\""Bei Regen bleiben wir zu Hause.\"",\""lv\"":\""lietaus metu mes pasiliekame namuose.\""}]"",""study.comparison"":""[{\""word\"":\""bei\"",\""meaning\"":\""prie asmens, įmonės arba tam tikromis aplinkybėmis\"",\""example\"":\""Ich bin bei meiner Schwester. – Esu pas savo seserį.\""},{\""word\"":\""an\"",\""meaning\"":\""prie sienos, krašto, kranto, paviršiaus krašto\"",\""example\"":\""Das Bild hängt an der Wand. – Paveikslas kabo prie sienos.\""},{\""word\"":\""zu\"",\""meaning\"":\""eina pas ką (kryptis)\"",\""example\"":\""Ich gehe zu meinem Freund. – Einu pas savo draugą.\""}]"",""study.tip"":""{\""text\"":\""Atmink: pas žmogų/vietoje/įmonėje → bei.\""}"",""study.important"":""[\""bei dažnai reiškia pas žmogų, prie vietos arba įmonėje.\"",\""Jei kalbama apie judėjimą ant paviršiaus, paprastai reikia auf, o ne bei.\""]""}","{""lv"":""prie"",""study.translation"":""prie"",""study.explanation"":""Vartojama, kai kažkas yra pas asmenį, organizacijoje, vietoje ar vyksta tam tikromis sąlygomis."",""study.examples"":""[{\""de\"":\""Ich bin bei meinem Freund.\"",\""lv\"":\""esu pas savo draugą.\""},{\""de\"":\""Sie arbeitet bei Siemens.\"",\""lv\"":\""ji dirba Siemens.\""},{\""de\"":\""Bei Regen bleiben wir zu Hause.\"",\""lv\"":\""lietaus metu mes pasiliekame namuose.\""}]"",""study.comparison"":""[{\""word\"":\""bei\"",\""meaning\"":\""prie asmens, įmonės arba tam tikromis aplinkybėmis\"",\""example\"":\""Ich bin bei meiner Schwester. – Esu pas savo seserį.\""},{\""word\"":\""an\"",\""meaning\"":\""prie sienos, krašto, kranto, paviršiaus krašto\"",\""example\"":\""Das Bild hängt an der Wand. – Paveikslas kabo prie sienos.\""},{\""word\"":\""zu\"",\""meaning\"":\""eina pas ką (kryptis)\"",\""example\"":\""Ich gehe zu meinem Freund. – Einu pas savo draugą.\""}]"",""study.tip"":""{\""text\"":\""Atmink: pas žmogų/vietoje/įmonėje → bei.\""}"",""study.important"":""[\""bei dažnai reiškia pas žmogų, prie vietos arba įmonėje.\"",\""Jei kalbama apie judėjimą ant paviršiaus, paprastai reikia auf, o ne bei.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING: individuāli pārbaudīta lt kartīte bei|idx:78, bet lv and study content aptver lv, study.translation, study.explanation, study.examples, study.comparison, study.tip, study.important; LV “pie” un DE “bei” nevar droši pārvērst vienā owner_new bez konkrētas apakšlauka adreses."
"5ae4155e214bfe89","5ae4155e214bfe89b0d80ff6a826fd55ae762b5aab112652c0e83e92e42fa6ec","DISC-G2-A1-LT-L0009","g2/a1/lt|kommen|idx:318|lv|NON_TARGET_LANGUAGE|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","kommen|idx:318","lv","nākt","kommen","","ateiti","ateiti","PASS","","NON_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target lt (score=0.741); original wrong-language finding is obsolete."
"5bacee0fc3e260e4","5bacee0fc3e260e48180a1b24d4f0355ba5fa9b6154393e48622a160bde681c3","DISC-G2-A1-LT-L0001","g2/a1/lt|also|idx:26|lv, study|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","also|idx:26","lv, study","tātad","also","","{""lv"":""taigi"",""study.translation"":""taigi"",""study.explanation"":""Vartojama norint padaryti išvadą ar parodyti rezultatą. Reiškia „todėl“, „vadinasi“."",""study.examples"":""[{\""de\"":\""Es regnet, also bleibe ich zu Hause.\"",\""lv\"":\""lyja, todėl pasilieku namuose.\""},{\""de\"":\""Du bist krank, also gehst du nicht zur Arbeit.\"",\""lv\"":\""tu esi ligotas, todėl neik į darbą.\""},{\""de\"":\""Ich habe viel gelernt, also verstehe ich es jetzt.\"",\""lv\"":\""daug esu mokęsis, taigi dabar suprantu.\""}]"",""study.comparison"":""[{\""word\"":\""also\"",\""meaning\"":\""taigi • todėl\"",\""example\"":\""Es regnet, also bleibe ich zu Hause. – Lyja, taigi pasilieku namuose.\""},{\""word\"":\""auch\"",\""meaning\"":\""taip pat\"",\""example\"":\""Ich komme auch. – Aš taip pat ateinu.\""},{\""word\"":\""deshalb\"",\""meaning\"":\""todėl\"",\""example\"":\""Es regnet, deshalb bleibe ich zu Hause. – Lyja, todėl pasilieku namuose.\""}]"",""study.tip"":""{\""text\"":\""Atmink: išvada → also.\""}"",""study.important"":""[\""also rodo išvadą: iš anksčiau pasakyto išplaukia kita mintis.\"",\""Lietuvių „todėl“ dažnai atitinka ir deshalb.\""]""}","{""lv"":""taigi"",""study.translation"":""taigi"",""study.explanation"":""Vartojama norint padaryti išvadą ar parodyti rezultatą. Reiškia „todėl“, „vadinasi“."",""study.examples"":""[{\""de\"":\""Es regnet, also bleibe ich zu Hause.\"",\""lv\"":\""lyja, todėl pasilieku namuose.\""},{\""de\"":\""Du bist krank, also gehst du nicht zur Arbeit.\"",\""lv\"":\""tu esi ligotas, todėl neik į darbą.\""},{\""de\"":\""Ich habe viel gelernt, also verstehe ich es jetzt.\"",\""lv\"":\""daug esu mokęsis, taigi dabar suprantu.\""}]"",""study.comparison"":""[{\""word\"":\""also\"",\""meaning\"":\""taigi • todėl\"",\""example\"":\""Es regnet, also bleibe ich zu Hause. – Lyja, taigi pasilieku namuose.\""},{\""word\"":\""auch\"",\""meaning\"":\""taip pat\"",\""example\"":\""Ich komme auch. – Aš taip pat ateinu.\""},{\""word\"":\""deshalb\"",\""meaning\"":\""todėl\"",\""example\"":\""Es regnet, deshalb bleibe ich zu Hause. – Lyja, todėl pasilieku namuose.\""}]"",""study.tip"":""{\""text\"":\""Atmink: išvada → also.\""}"",""study.important"":""[\""also rodo išvadą: iš anksčiau pasakyto išplaukia kita mintis.\"",\""Lietuvių „todėl“ dažnai atitinka ir deshalb.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING: individuāli pārbaudīta lt kartīte also|idx:26, bet lv, study aptver lv, study.translation, study.explanation, study.examples, study.comparison, study.tip, study.important; LV “tātad” un DE “also” nevar droši pārvērst vienā owner_new bez konkrētas apakšlauka adreses."
"5bc2203e04776f37","5bc2203e04776f374b99ed735bdeb13d07879cf51a3971b0b9f3b2416b595fe6","DISC-G2-A1-LT-L0023","g2/a1/lt|Juli|idx:303|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","Juli|idx:303","lv","jūlijs","Juli","","liepa","liepa","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING: individuāli salīdzināts lt lauks lv kartītē Juli|idx:303; production “liepa” pret LV “jūlijs” un DE “Juli”. Nepieciešams mērķvalodas OWNER formulējums, jo avotā nav droša proposed vērtība."
"5ec4c01464697377","5ec4c01464697377ae1ac9ead23cef1e6c2f8d3397f6fbeb1385e99dc2e532af","DISC-G2-A1-LT-L0015","g2/a1/lt|spät|idx:569|lv|WRONG_LANGUAGE|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","spät|idx:569","lv","vēls","spät","","vėlus","vėlus","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target lt (score=1.000); original wrong-language finding is obsolete."
"5f34b77613b89a02","5f34b77613b89a02fee824877f672c6658dc40fcdc54f32ddf6e2eead14124ff","DISC-G2-A1-LT-L0004","g2/a1/lt|siebzigste|idx:556|lv|WRONG_LANGUAGE|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","siebzigste|idx:556","lv","septiņdesmitais","siebzigste","","septyniasdešimtas","septyniasdešimtas","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target lt (score=1.000); original wrong-language finding is obsolete."
"605ee04fad31b560","605ee04fad31b560264532caf5badcf63d84bc6b666f6b9c49993cb3792f14a7","DISC-G2-A1-LT-L0002","g2/a1/lt|dass|idx:130|lv; study.translation; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","dass|idx:130","lv; study.translation; study.important","ka","dass","","{""lv"":""kad"",""study.translation"":""kad"",""study.important"":""[\""dass reiškia „kad“ ir įveda šalutinį sakinį.\"",\""To nepainioti su das, kuris gali būti artikelis arba „tai“.\""]""}","{""lv"":""kad"",""study.translation"":""kad"",""study.important"":""[\""dass reiškia „kad“ ir įveda šalutinį sakinį.\"",\""To nepainioti su das, kuris gali būti artikelis arba „tai“.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING: individuāli pārbaudīta lt kartīte dass|idx:130, bet lv; study.translation; study.important aptver lv, study.translation, study.important; LV “ka” un DE “dass” nevar droši pārvērst vienā owner_new bez konkrētas apakšlauka adreses."
"6091f5a046312114","6091f5a04631211477f00882da5909451199fcb58d8e1deb2c158f016ab968fb","DISC-G2-A1-LT-L0004","g2/a1/lt|kennen|idx:310|lv and study target-language fields|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","kennen|idx:310","lv and study target-language fields","pazīt","kennen","","{""lv"":""pažinti"",""study target-language fields"":null}","{""lv"":""pažinti"",""study target-language fields"":null}","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING: lt kartītei kennen|idx:310 ceļš lv and study target-language fields production datos neeksistē; LV “pazīt” ir jāizvērtē kopā ar shēmas OWNER, pirms var izveidot jaunu lauku vai noraidīt finding."
