review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"bf5ffbef382b6633","bf5ffbef382b66338972a9417ebc5eded55532198fbe79116567083fa868ee44","DISC-G2-A1-PL-L0005","g2/a1/pl|wissen|idx:311|lv; study.translation; study.explanation; study.examples; study.comparison; study.tip; study.important|LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","wissen|idx:311","lv; study.translation; study.explanation; study.examples; study.comparison; study.tip; study.important","zināt","wissen","","{""lv"":""Wiedzieć"",""study.translation"":""Wiedzieć"",""study.explanation"":""[\""Główna idea: poznać fakt, odpowiedź lub informację.\"",\""Wissen oznacza głównie: informację/fakt.\"",\""Często charakteryzuje się: odpowiedziami, danymi.\"",\""Wissen używamy, gdy znasz fakt, odpowiedź lub informację.\""]"",""study.examples"":""[{\""de\"":\""Ich weiß, wo er wohnt.\"",\""lv\"":\""Wiem, gdzie mieszka.\""},{\""de\"":\""Woher wissen Sie das?\"",\""lv\"":\""Skąd to wiesz?\""},{\""de\"":\""Ich weiß die Antwort.\"",\""lv\"":\""Znam odpowiedź.\""}]"",""study.comparison"":""[{\""word\"":\""wissen\"",\""meaning\"":\""Wiedzieć (fakt, informacja)\"",\""example\"":\""Ich weiß, wo er wohnt. – Wiem, gdzie mieszka.\""},{\""word\"":\""kennen\"",\""meaning\"":\""Znać (osobę, miejsce, rzecz)\"",\""example\"":\""Ich kenne die Stadt. – Znam to miasto.\""}]"",""study.tip"":""[\""Wissen = wiedzieć\"",\""Użyj wissen, gdy kontekst pasuje do tego znaczenia.\""]"",""study.important"":""[\""Wissen = znać fakt.\"",\""Wissen = wiedzieć.\"",\""Poznaj fakt, odpowiedź lub informację.\""]""}","{""lv"":""Wiedzieć"",""study.translation"":""Wiedzieć"",""study.explanation"":""[\""Główna idea: poznać fakt, odpowiedź lub informację.\"",\""Wissen oznacza głównie: informację/fakt.\"",\""Często charakteryzuje się: odpowiedziami, danymi.\"",\""Wissen używamy, gdy znasz fakt, odpowiedź lub informację.\""]"",""study.examples"":""[{\""de\"":\""Ich weiß, wo er wohnt.\"",\""lv\"":\""Wiem, gdzie mieszka.\""},{\""de\"":\""Woher wissen Sie das?\"",\""lv\"":\""Skąd to wiesz?\""},{\""de\"":\""Ich weiß die Antwort.\"",\""lv\"":\""Znam odpowiedź.\""}]"",""study.comparison"":""[{\""word\"":\""wissen\"",\""meaning\"":\""Wiedzieć (fakt, informacja)\"",\""example\"":\""Ich weiß, wo er wohnt. – Wiem, gdzie mieszka.\""},{\""word\"":\""kennen\"",\""meaning\"":\""Znać (osobę, miejsce, rzecz)\"",\""example\"":\""Ich kenne die Stadt. – Znam to miasto.\""}]"",""study.tip"":""[\""Wissen = wiedzieć\"",\""Użyj wissen, gdy kontekst pasuje do tego znaczenia.\""]"",""study.important"":""[\""Wissen = znać fakt.\"",\""Wissen = wiedzieć.\"",\""Poznaj fakt, odpowiedź lub informację.\""]""}","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārskatīts pl ieraksts wissen|idx:311 (wissen), ceļš 'lv; study.translation; study.explanation; study.examples; study.comparison; study.tip; study.important': viena rinda aptver apakšlaukus lv, study.translation, study.explanation, study.examples, study.comparison, kuru saturs sākas ar '{""lv"":""Wiedzieć"",""study.translation"":""Wiedzieć"",""study.explanation"":""[\""Główna idea: poznać fakt, odpowi…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"c087c30438351b72","c087c30438351b728668217ab91f48c14d455c3d251a862788b06f883b1ba32c","DISC-G2-A1-PL-L0002","g2/a1/pl|fünfhundert|idx:210|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","fünfhundert|idx:210","lv","piecsimt","fünfhundert","","Pięćset","Pięćset","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target pl (score=0.906); original wrong-language finding is obsolete."
"c10526a16740df36","c10526a16740df360ed2a285c358c25674548a8c77e6914ea840266313622153","DISC-G2-A1-PL-L0004","g2/a1/pl|zurück|idx:674|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","zurück|idx:674","lv","atpakaļ","zurück","","Z powrotem","Z powrotem","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target pl (score=0.682); original wrong-language finding is obsolete."
"c15654c5f434b55c","c15654c5f434b55c41e813691b793122fc8e8c1a385e2e392ba02848bdf771a6","DISC-G2-A1-PL-L0024","g2/a1/pl|Fenster|idx:180|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","Fenster|idx:180","lv","logs","Fenster","","Okno","Okno","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: current value is in the requested target language and is a valid A1 equivalent; the stale language-mismatch finding is obsolete."
"c1b2bfed4c141f3d","c1b2bfed4c141f3d6caedbdc24dbffdbc97feb4ff0a284029f031829449f3aea","DISC-G2-A1-PL-L0012","g2/a1/pl|Gruppe|idx:255|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Grupa","Grupa","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: current value is in the requested target language and is a valid A1 equivalent; the stale language-mismatch finding is obsolete."
"c2c33cf124f8b677","c2c33cf124f8b6778046c954fef05b73d8664532aa648e7c1782ac2e3ec8f72d","DISC-G2-A1-PL-L0003","g2/a1/pl|Obst|idx:693|lv, study|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","Obst|idx:693","lv, study","augļi","Obst","","{""lv"":""Owoce"",""study.translation"":""Owoce"",""study.explanation"":""[\""Główna idea: Ogólnie o owocach. W języku niemieckim nie ma liczby mnogiej *die Obsts.\"",\""Das Obst oznacza głównie: owoce w ogóle.\"",\""Często opisywany: w dowolnej płci (tylko liczba pojedyncza).\""]"",""study.examples"":""[{\""de\"":\""Wir essen viel Obst.\"",\""lv\"":\""Jemy dużo owoców.\""},{\""de\"":\""Wir essen viel Obst.\"",\""lv\"":\""Jemy dużo owoców.\""},{\""de\"":\""Obst ist gesund.\"",\""lv\"":\""Owoce są zdrowe.\""},{\""de\"":\""Ich mag Obst und Gemüse.\"",\""lv\"":\""Lubię owoce i warzywa.\""},{\""de\"":\""Wir essen Obst.\"",\""lv\"":\""Jemy owoce.\""}]"",""study.tip"":""[\""Das Obst = owoce\"",\""Użyj da Obst, gdy kontekst pasuje do tego znaczenia.\""]"",""study.important"":""[\""Niepoprawnie: die Obsts → Poprawnie: das Obst\"",\""Das Obst = owoce (ogólnie).\""]""}","{""lv"":""Owoce"",""study.translation"":""Owoce"",""study.explanation"":""[\""Główna idea: Ogólnie o owocach. W języku niemieckim nie ma liczby mnogiej *die Obsts.\"",\""Das Obst oznacza głównie: owoce w ogóle.\"",\""Często opisywany: w dowolnej płci (tylko liczba pojedyncza).\""]"",""study.examples"":""[{\""de\"":\""Wir essen viel Obst.\"",\""lv\"":\""Jemy dużo owoców.\""},{\""de\"":\""Wir essen viel Obst.\"",\""lv\"":\""Jemy dużo owoców.\""},{\""de\"":\""Obst ist gesund.\"",\""lv\"":\""Owoce są zdrowe.\""},{\""de\"":\""Ich mag Obst und Gemüse.\"",\""lv\"":\""Lubię owoce i warzywa.\""},{\""de\"":\""Wir essen Obst.\"",\""lv\"":\""Jemy owoce.\""}]"",""study.tip"":""[\""Das Obst = owoce\"",\""Użyj da Obst, gdy kontekst pasuje do tego znaczenia.\""]"",""study.important"":""[\""Niepoprawnie: die Obsts → Poprawnie: das Obst\"",\""Das Obst = owoce (ogólnie).\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārskatīts pl ieraksts Obst|idx:693 (Obst), ceļš 'lv, study': viena rinda aptver apakšlaukus lv, study.translation, study.explanation, study.examples, study.tip, kuru saturs sākas ar '{""lv"":""Owoce"",""study.translation"":""Owoce"",""study.explanation"":""[\""Główna idea: Ogólnie o owocach. W języ…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"c2f7f13d714a43e0","c2f7f13d714a43e04e3fa9327e05d713ee23c43425fde11e33c1e95d32e4bf4e","DISC-G2-A1-PL-L0010","g2/a1/pl|Pferd|idx:474|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","Pferd|idx:474","lv","zirgs","Pferd","","Koń","Koń","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target pl (score=1.000); original wrong-language finding is obsolete."
"c3960385c34e69a0","c3960385c34e69a04962d45b4c235f698d8df8ad627b36f6102e58522d537805","DISC-G2-A1-PL-L0004","g2/a1/pl|glücklich|idx:245|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","glücklich|idx:245","lv","laimīgs","glücklich","","Szczęśliwy","Szczęśliwy","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target pl (score=1.000); original wrong-language finding is obsolete."
"c4ad4eca4ce227a3","c4ad4eca4ce227a3602a1402ef52a722b83e28099e5a1128a859f47f96543e21","DISC-G2-A1-PL-L0005","g2/a1/pl|Filzstift|idx:186|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","Filzstift|idx:186","lv","flomāsters","Filzstift","","Pisak","Pisak","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: current value is in the requested target language and is a valid A1 equivalent; the stale language-mismatch finding is obsolete."
"c5af574ec290b744","c5af574ec290b744550ebfa31617dd4c9028224edde110118e6b1b850a5cb605","DISC-G2-A1-PL-L0022","g2/a1/pl|besser|idx:85|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","besser|idx:85","lv","labāks","besser","","Lepsza","Lepsza","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target pl (score=0.706); original wrong-language finding is obsolete."
"c6ec890d4cb0e5e2","c6ec890d4cb0e5e2a9acca6ae4fa4a5d1d3f828062ab97d8d3ad9eaa6086d20f","DISC-G2-A1-PL-L0018","g2/a1/pl|Problem|idx:483|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","pl","","crowdin-staging/g2/pl-a1.json","Problem|idx:483","lv","problēma","Problem","","Problem","Problem","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: current value is in the requested target language and is a valid A1 equivalent; the stale language-mismatch finding is obsolete."
