review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"a7a2adc57db9a15a","a7a2adc57db9a15a97ecb43d10f09c3923a0af6258fb0c417409854821bb8346","DISC-G2-A1-GR-L0009","g2/a1/gr|Tasche|idx:589|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","Tasche|idx:589","lv","soma","Tasche","","Τσάντα","Τσάντα","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive."
"a7c7a5f6ee422e66","a7c7a5f6ee422e661b8cc8a9034ad050d9bfb5618ba41d1bfad339aaaaebf3f4","DISC-G2-A1-GR-L0005","g2/a1/gr|lieben|idx:375|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","lieben|idx:375","lv","mīlēt","lieben","","Να αγαπάς","Να αγαπάς","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive."
"a83b0f441645621c","a83b0f441645621c143fa214649fb9b35450730c6c1f92cd8dddf7d6839def4e","DISC-G2-A1-GR-L0001","g2/a1/gr|hören|idx:287|lv|WRONG_LANGUAGE|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","hören|idx:287","lv","dzirdēt • klausīties","hören","","Να ακούσω • Να ακούσω","Να ακούσω • Να ακούσω","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive."
"a91ff3a090fc1f4d","a91ff3a090fc1f4d11ef176b6e7058d99104beda42b2b67ee32edeafbf6c2a09","DISC-G2-A1-GR-L0005","g2/a1/gr|lang|idx:352|lv, study.translation, study.explanation, study.tip, study.important|WRONG_LANGUAGE|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","lang|idx:352","lv, study.translation, study.explanation, study.tip, study.important","garš • ilgs","lang","","{""lv"":""Μεγάλης διάρκειας • Μεγάλης διάρκειας"",""study.translation"":""Μεγάλης διάρκειας • Μεγάλης διάρκειας"",""study.explanation"":""[\""Κύρια ιδέα: lang σημαίνει μακρύς στο χώρο, μακρύς από άποψη χρόνου ή διάρκειας.\"",\""Όταν μιλάμε για μέγεθος ή απόσταση, lang = μακρύ (ein langer Tisch = μακρύ τραπέζι).\"",\""Όταν πρόκειται για χρονική διάρκεια, lang = μακρά (ein langer Tag = μεγάλη μέρα).\"",\""Στη φράση den ganzen Tag lang σημαίνει όλη μέρα (σε τρέξιμο).\"",\""Στα Εσθονικά, λέτε και \\\""μακρύ τραπέζι\\\"" και \\\""μακριά μέρα\\\"", και το γερμανικό lang καλύπτει και τις δύο έννοιες με τον ίδιο τρόπο.\""]"",""study.tip"":""[\""Σχετικά με το μέγεθος ή την απόσταση (μαλλιά, δρόμος, τραπέζι) → μακρύ.\"",\""Σχετικά με την ώρα (ημέρα, αναμονή, ταινία) → μακράς διαρκείας.\""]"",""study.important"":""[\""Lang = μεγάλη (μέτρο) Ή μεγάλη διάρκεια (χρόνος) — ανάλογα με το πλαίσιο.\"",\""Wie lange = πόσο καιρό (ένα ερώτημα σχετικά με το χρόνο, όχι το μέγεθος).\""]""}","{""lv"":""Μεγάλης διάρκειας • Μεγάλης διάρκειας"",""study.translation"":""Μεγάλης διάρκειας • Μεγάλης διάρκειας"",""study.explanation"":""[\""Κύρια ιδέα: lang σημαίνει μακρύς στο χώρο, μακρύς από άποψη χρόνου ή διάρκειας.\"",\""Όταν μιλάμε για μέγεθος ή απόσταση, lang = μακρύ (ein langer Tisch = μακρύ τραπέζι).\"",\""Όταν πρόκειται για χρονική διάρκεια, lang = μακρά (ein langer Tag = μεγάλη μέρα).\"",\""Στη φράση den ganzen Tag lang σημαίνει όλη μέρα (σε τρέξιμο).\"",\""Στα Εσθονικά, λέτε και \\\""μακρύ τραπέζι\\\"" και \\\""μακριά μέρα\\\"", και το γερμανικό lang καλύπτει και τις δύο έννοιες με τον ίδιο τρόπο.\""]"",""study.tip"":""[\""Σχετικά με το μέγεθος ή την απόσταση (μαλλιά, δρόμος, τραπέζι) → μακρύ.\"",\""Σχετικά με την ώρα (ημέρα, αναμονή, ταινία) → μακράς διαρκείας.\""]"",""study.important"":""[\""Lang = μεγάλη (μέτρο) Ή μεγάλη διάρκεια (χρόνος) — ανάλογα με το πλαίσιο.\"",\""Wie lange = πόσο καιρό (ένα ερώτημα σχετικά με το χρόνο, όχι το μέγεθος).\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","For lang|idx:352, path lv, study.translation, study.explanation, study.tip, study.important captures several nested target-language values. The reviewed payload begins “{""lv"":""Μεγάλης διάρκειας • Μεγάλης διάρκειας"",""study.translation"":""Μεγάλης διάρκειας • Μεγάλης διάρκειας"",""study.explanation"":""[\""Κύρια ιδέα: lang ση…”; against German “lang” and LV “garš • ilgs”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"a9246063b2e9370d","a9246063b2e9370d75a80f2dc462cdb18fadef75895896b368443a17642d7090","DISC-G2-A1-GR-L0025","g2/a1/gr|rauchen|idx:490|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","rauchen|idx:490","lv","smēķēt","rauchen","","Να καπνίζει","Να καπνίζει","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive."
"a94b8acebff9b0f5","a94b8acebff9b0f54995f63d276ae108e93c39f5eb36460fb390ea4e9bb64704","DISC-G2-A1-GR-L0023","g2/a1/gr|schmutzig|idx:516|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","schmutzig|idx:516","lv","netīrs","schmutzig","","Μαύρος","Μαύρος","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive."
"a9a028e4f1151998","a9a028e4f115199829ca09db48cda492a78be80e2c7c54d0c305fe21267615a7","DISC-G2-A1-GR-L0016","g2/a1/gr|Geld|idx:229|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","Geld|idx:229","lv","nauda","Geld","","Χρήματα","Χρήματα","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive."
"ac19d13832e0ad0e","ac19d13832e0ad0e3671b049a7aa11d68439d17bd25e2236e088f427ca6866a6","DISC-G2-A1-GR-L0013","g2/a1/gr|Sonne|idx:567|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","Sonne|idx:567","lv","saule","Sonne","","Ο ήλιος","Ο ήλιος","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive."
"acab8b4704a21183","acab8b4704a21183a2ec9e3a514b240f8d4c99f08f6b11257876f829fe35b3c7","DISC-G2-A1-GR-L0001","g2/a1/gr|leise|idx:368|lv, study.translation, study.explanation, study.examples|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","leise|idx:368","lv, study.translation, study.explanation, study.examples","kluss","leise","","{""lv"":""Σιωπηλός"",""study.translation"":""Σιωπηλός"",""study.explanation"":""[\""Κύρια ιδέα: Αθόρυβο ή χαμηλή ένταση.\"",\""Leise σημαίνει κυρίως: χαμηλός όγκος.\"",\""Συχνά περιγράφει: ήχος/φωνή/μουσική.\"",\""Το quiet περιγράφει χαμηλή ένταση ή ήσυχη φωνή/ήχο.\""]"",""study.examples"":""[{\""de\"":\""Bitte sei leise.\"",\""lv\"":\""Παρακαλώ να είστε ήσυχοι.\""},{\""de\"":\""Bitte sei leise.\"",\""lv\"":\""Παρακαλώ να είστε ήσυχοι.\""},{\""de\"":\""Die Musik ist leise.\"",\""lv\"":\""Η μουσική είναι ήσυχη.\""},{\""de\"":\""Sprich bitte leise.\"",\""lv\"":\""Παρακαλώ μιλήστε ήσυχα.\""}]""}","{""lv"":""Σιωπηλός"",""study.translation"":""Σιωπηλός"",""study.explanation"":""[\""Κύρια ιδέα: Αθόρυβο ή χαμηλή ένταση.\"",\""Leise σημαίνει κυρίως: χαμηλός όγκος.\"",\""Συχνά περιγράφει: ήχος/φωνή/μουσική.\"",\""Το quiet περιγράφει χαμηλή ένταση ή ήσυχη φωνή/ήχο.\""]"",""study.examples"":""[{\""de\"":\""Bitte sei leise.\"",\""lv\"":\""Παρακαλώ να είστε ήσυχοι.\""},{\""de\"":\""Bitte sei leise.\"",\""lv\"":\""Παρακαλώ να είστε ήσυχοι.\""},{\""de\"":\""Die Musik ist leise.\"",\""lv\"":\""Η μουσική είναι ήσυχη.\""},{\""de\"":\""Sprich bitte leise.\"",\""lv\"":\""Παρακαλώ μιλήστε ήσυχα.\""}]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","For leise|idx:368, path lv, study.translation, study.explanation, study.examples captures several nested target-language values. The reviewed payload begins “{""lv"":""Σιωπηλός"",""study.translation"":""Σιωπηλός"",""study.explanation"":""[\""Κύρια ιδέα: Αθόρυβο ή χαμηλή ένταση.\"",\""Leise σημαίνει κυρίως: χαμηλός όγκος…”; against German “leise” and LV “kluss”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"adc45d0a21d7ebef","adc45d0a21d7ebefc74a81ff84ab36c6b2eb4d4c611511a2fc7348f0f196b80c","DISC-G2-A1-GR-L0006","g2/a1/gr|warten|idx:642|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","warten|idx:642","lv","gaidīt","warten","","Να περιμένεις","Να περιμένεις","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive."
