review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"e4ae6c14d6761988","e4ae6c14d67619887bcd82b9940f8c51495aa163aae1c69b9fd785131e935b60","G2A1P3-MK-0046","g2/a1/mk|a1-frau|a1.card.a1-frau.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-frau","a1.card.a1-frau.study.translation","sieviete","Frau","Жена • Сопруга","Жена • Сопруга","Жена • Сопруга","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Individually reviewed mk field a1.card.a1-frau.study.translation for “Frau” against Latvian “sieviete”: production “Жена • Сопруга” accurately expresses the required sense; no edit is needed."
"eb60bd5cfa8699c7","eb60bd5cfa8699c73ade3471c293f206a8e6a1a7bc0e2db6e6d3e91789ad1e5a","G2A1P3-MK-0016","g2/a1/mk|a1-bringen|a1.card.a1-bringen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-bringen","a1.card.a1-bringen.study.translation","atnest","bringen","Донеси • Земи","Донеси • Земи","Донеси • Земи","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Донеси • Однеси","Individually reviewed mk field a1.card.a1-bringen.study.translation for “bringen” against Latvian “atnest”: production “Донеси • Земи” is linguistically incorrect or contaminated; replace this exact field with “Донеси • Однеси”."
"edee26eb5540579d","edee26eb5540579ddd22bf3a6ac38522036f6dbbd1b33d1ee6c04c5d64eb105f","G2A1P3-MK-0091","g2/a1/mk|a1-liegen|a1.card.a1-liegen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-liegen","a1.card.a1-liegen.study.translation","atrasties • gulēt","liegen","Бъдете • Спете","Бъдете • Спете","Бъдете • Спете","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Лежи • Се наоѓа","Individually reviewed mk field a1.card.a1-liegen.study.translation for “liegen” against Latvian “atrasties • gulēt”: production “Бъдете • Спете” is linguistically incorrect or contaminated; replace this exact field with “Лежи • Се наоѓа”."
"eecae7ebd1ddc376","eecae7ebd1ddc376b3bbb1e1003c0728c8e3bd686ff52686edcedba08200df37","G2A1P3-MK-0045","g2/a1/mk|a1-frau|a1.card.a1-frau.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-frau","a1.card.a1-frau.native","sieviete","Frau","Жена • Сопруга","Жена • Сопруга","Жена • Сопруга","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Individually reviewed mk field a1.card.a1-frau.native for “Frau” against Latvian “sieviete”: production “Жена • Сопруга” accurately expresses the required sense; no edit is needed."
"f08d075c44770840","f08d075c44770840ffbdedd41f7ee01f41f45a13196b9b1072b7a6cf198d904e","G2A1P3-MK-0094","g2/a1/mk|a1-mann|a1.card.a1-mann.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-mann","a1.card.a1-mann.native","vīrietis • vīrs","Mann","Мъж • Съпруг","Мъж • Съпруг","Мъж • Съпруг","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Маж • Сопруг","Individually reviewed mk field a1.card.a1-mann.native for “Mann” against Latvian “vīrietis • vīrs”: production “Мъж • Съпруг” is linguistically incorrect or contaminated; replace this exact field with “Маж • Сопруг”."
"f5384baada12c439","f5384baada12c439211fdcf85f7330ce377608caf43a0963a7433357a959c4d8","G2A1P3-MK-0137","g2/a1/mk|a1-wie|a1.card.a1-wie.study.explanation[3]|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-wie","a1.card.a1-wie.study.explanation[3]","wie viel(e) nozīmē cik daudz; wie alt nozīmē cik vecs; wie lange nozīmē cik ilgi.","wie","Wie viel(e) означава колко • Wie alt означава колко години • Wie Lange означава „колко дълго“.","Wie viel(e) означава колко • Wie alt означава колко години • Wie Lange означава „колко дълго“.","Wie viel(e) означава колко • Wie alt означава колко години • Wie Lange означава „колко дълго“.","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individually reviewed mk exact field a1.card.a1-wie.study.explanation[3] for “wie” against Latvian “wie viel(e) nozīmē cik daudz; wie alt nozīmē cik vecs; wie lange nozīmē cik ilgi.” and production “Wie viel(e) означава колко • Wie alt означава колко години • Wie Lange означава „колко дълго“.”. The full idiomatic mk sentence or structured value cannot be established with sufficient confidence from this row alone; keep PENDING for a native-speaker formulation."
"f610687e56251d09","f610687e56251d09b2b503245b1e0337f33f05d5a40ac291a0dc9fc674b89e4e","G2A1P3-MK-0145","g2/a1/mk|jetzt|a1.card.jetzt.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","jetzt","a1.card.jetzt.native","tagad • pašlaik","jetzt","Сега • Сега","Сега • Сега","Сега • Сега","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Сега • Во моментов","Individually reviewed mk field a1.card.jetzt.native for “jetzt” against Latvian “tagad • pašlaik”: production “Сега • Сега” is linguistically incorrect or contaminated; replace this exact field with “Сега • Во моментов”."
"f6c3102900a7226f","f6c3102900a7226fdc66a05890fc8cae7698ae8da92003895a8b208aec7ac390","G2A1P3-MK-0105","g2/a1/mk|a1-oder|a1.card.a1-oder.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-oder","a1.card.a1-oder.native","vai • jeb","oder","Или • Или","Или • Или","Или • Или","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Individually reviewed mk field a1.card.a1-oder.native for “oder” against Latvian “vai • jeb”: production “Или • Или” accurately expresses the required sense; no edit is needed."
"f8907d7337db1e02","f8907d7337db1e02de7650bacb8a63089986aa679367e0767ef618be48c5fe8f","G2A1P3-MK-0098","g2/a1/mk|a1-natuerlich|a1.card.a1-natuerlich.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-natuerlich","a1.card.a1-natuerlich.native","protams • dabisks","natürlich","Разбира се • Естествено","Разбира се • Естествено","Разбира се • Естествено","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Секако • Природен","Individually reviewed mk field a1.card.a1-natuerlich.native for “natürlich” against Latvian “protams • dabisks”: production “Разбира се • Естествено” is linguistically incorrect or contaminated; replace this exact field with “Секако • Природен”."
"f9119d91971b2624","f9119d91971b26247a514cf50188b0445ceb5c1d7a19cb010083d455053a64fe","G2A1P3-MK-0099","g2/a1/mk|a1-natuerlich|a1.card.a1-natuerlich.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-natuerlich","a1.card.a1-natuerlich.study.translation","protams • dabisks","natürlich","Разбира се • Естествено","Разбира се • Естествено","Разбира се • Естествено","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Секако • Природен","Individually reviewed mk field a1.card.a1-natuerlich.study.translation for “natürlich” against Latvian “protams • dabisks”: production “Разбира се • Естествено” is linguistically incorrect or contaminated; replace this exact field with “Секако • Природен”."
"fb9be927a8f084b2","fb9be927a8f084b2b5d45a55cca3a2276121b1c8f50298d8c97a52ca6891ccb8","G2A1P3-MK-0131","g2/a1/mk|a1-wenn|a1.card.a1-wenn.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-wenn","a1.card.a1-wenn.native","ja • kad","wenn","Ако • Кога","Ако • Кога","Ако • Кога","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","Individually reviewed mk field a1.card.a1-wenn.native for “wenn” against Latvian “ja • kad”: production “Ако • Кога” accurately expresses the required sense; no edit is needed."
"fc7f4285ed2732bd","fc7f4285ed2732bd335465f98901d1d670f3a2211acf1a918a452495f92f9ace","G2A1P3-MK-0051","g2/a1/mk|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","patikt • persona datīvā","gefallen","допаѓа • личност во датив","допаѓа • личност во датив","допаѓа • личност во датив","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individually reviewed mk exact field a1.card.a1-gefallen-study.study.comparison[0].meaning for “gefallen” against Latvian “patikt • persona datīvā” and production “допаѓа • личност во датив”. The full idiomatic mk sentence or structured value cannot be established with sufficient confidence from this row alone; keep PENDING for a native-speaker formulation."
