review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"96d58c87c1b8b634","96d58c87c1b8b634b833b1f1348324204536b8d9b08e4749a094a98c803e834e","DISC-G2-A1-SQ-L0015","g2/a1/sq|braun|idx:107|lv|WRONG_LANGUAGE|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","braun|idx:107","lv","brūns","braun","","Ngjyre kafe","Ngjyre kafe","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target sq (score=0.725); original wrong-language finding is obsolete."
"96eeba15ac3f4043","96eeba15ac3f404334e88296e6e9057a3010fe7524b54c1d93479be0edbce209","DISC-G2-A1-SQ-L0007","g2/a1/sq|allein|idx:8|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","allein|idx:8","lv","viens pats","allein","","-Vetëm.","-Vetëm.","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target sq (score=0.999); original wrong-language finding is obsolete."
"979cc01a856d788a","979cc01a856d788a2efb2f001becdd9256d0f1e76f3cf60eb2d42565f983f682","DISC-G2-A1-SQ-L0002","g2/a1/sq|klein|idx:6|lv, study.translation, study.examples|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","klein|idx:6","lv, study.translation, study.examples","mazs","klein","","{""lv"":""I vogël"",""study.translation"":""I vogël"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""Dhoma është e vogël.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Dhoma është e vogël.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Foshnja është ende e re.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Kam një çantë të vogël.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Foshnja është e vogël.\""}]""}","{""lv"":""I vogël"",""study.translation"":""I vogël"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""Dhoma është e vogël.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Dhoma është e vogël.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Foshnja është ende e re.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Kam një çantë të vogël.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Foshnja është e vogël.\""}]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārskatīts sq ieraksts klein|idx:6 (klein), ceļš 'lv, study.translation, study.examples': viena rinda aptver apakšlaukus lv, study.translation, study.examples, kuru saturs sākas ar '{""lv"":""I vogël"",""study.translation"":""I vogël"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"980ace7fac82adae","980ace7fac82adae012b367de66b24c97d8f47bd3e6670ef7687f426960e2508","DISC-G2-A1-SQ-L0003","g2/a1/sq|Orange|idx:466|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","Orange|idx:466","lv","apelsīns","Orange","","-Um... ngjyr portokalli. Portkalli?","-Um... ngjyr portokalli. Portkalli?","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target sq (score=0.703); original wrong-language finding is obsolete."
"981d74621ba87748","981d74621ba87748a844b8dba22b794607d62d067fa0f96392bc3d5fb08519d6","DISC-G2-A1-SQ-L0019","g2/a1/sq|Programm|idx:484|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","Programm|idx:484","lv","programma","Programm","","Programi","Programi","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed against current production: the discovery snapshot is stale, target-language content is present, and the category-only finding supplies neither a reason nor an exact correction."
"989735f3e0562412","989735f3e056241238ad174e2dd85092b718f53e21d3a26c7f69f817a11a98ff","DISC-G2-A1-SQ-L0023","g2/a1/sq|Straße|idx:578|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","Straße|idx:578","lv","iela","Straße","","Rruga","Rruga","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed against current production: the discovery snapshot is stale, target-language content is present, and the category-only finding supplies neither a reason nor an exact correction."
"9a0a464cd6a93742","9a0a464cd6a9374287c7f9c76ec374aa3d953275729bda5bf9da62f490aa83d8","DISC-G2-A1-SQ-L0014","g2/a1/sq|Sonntag|idx:568|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","Sonntag|idx:568","lv","svētdiena","Sonntag","","E dielë","E dielë","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed: production value changed since discovery and high-confidence language evidence matches target sq (score=0.975); original wrong-language finding is obsolete."
"9b371df32cb0d20e","9b371df32cb0d20efb8a7b721dd0c6d8aa5b80f1dae7ed9307d64efe4f4a8c2f","DISC-G2-A1-SQ-L0003","g2/a1/sq|wie|idx:660|lv and study.*|TARGET_LANGUAGE_WRONG|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","wie|idx:660","lv and study.*","kā • cik","wie","","{""lv"":""Nasıl • Ne kadar"",""study.translation"":""Nasıl • Ne kadar"",""study.explanation"":""[\""Ideja kryesore: bën pyetje në lidhje me llojin ose cilësinë (si) dhe sasinë ose numrin (sa) në varësi të kontekstit.\"",\""Wie sam (Wie geht?) pyet për udhëzime - si në letonisht.\"",\""Wie + sıfat (wie viel, wie alt, wie lange) Letonca'da miktar, yaş veya süreyi (ne kadar) sorar.\"",\""Wie viel(e) do të thotë sa vjet • Wie sub do të thotë sa vjet • Wie lange do të thotë sa kohë.\"",\""Karşılaştırmalarda wie benzer anlamına gelir (yani brüt wie = kadar büyük).\""]"",""study.examples"":""[{\""de\"":\""Wie geht es dir?\"",\""lv\"":\""Si jeni\""},{\""de\"":\""Wie heißt du?\"",\""lv\"":\""-Emri juaj?\""},{\""de\"":\""Wie viel kostet das?\"",\""lv\"":\""Sa kohë...\""},{\""de\"":\""Wie alt bist du?\"",\""lv\"":\""- Sa vjeç je?\""},{\""de\"":\""Wie lange dauert der Film?\"",\""lv\"":\""Bu film ne kadar sürüyor?\""},{\""de\"":\""Er ist so groß wie sein Vater.\"",\""lv\"":\""Ai është po aq i gjatë sa i ati.\""}]"",""study.tip"":""[\""E di vetë = si (stil) • E di + mbiemër (viel/nën/lange) = sa (sasi).\"",\""Karşılaştırma için, yani... bilir = nasıl... nasıl.\""]"",""study.important"":""[\""Wie viel(e) = sa • Wie alt = sa vite • Wie lange = sa kohë.\"",\""Ai e njeh veten (Ai e di...?) zakonisht = si, jo sa.\"",\""E rreme: Sa vjeç jeni? → E vërtetë: Si jeni? (Wie geht's?)\""]""}","{""lv"":""Nasıl • Ne kadar"",""study.translation"":""Nasıl • Ne kadar"",""study.explanation"":""[\""Ideja kryesore: bën pyetje në lidhje me llojin ose cilësinë (si) dhe sasinë ose numrin (sa) në varësi të kontekstit.\"",\""Wie sam (Wie geht?) pyet për udhëzime - si në letonisht.\"",\""Wie + sıfat (wie viel, wie alt, wie lange) Letonca'da miktar, yaş veya süreyi (ne kadar) sorar.\"",\""Wie viel(e) do të thotë sa vjet • Wie sub do të thotë sa vjet • Wie lange do të thotë sa kohë.\"",\""Karşılaştırmalarda wie benzer anlamına gelir (yani brüt wie = kadar büyük).\""]"",""study.examples"":""[{\""de\"":\""Wie geht es dir?\"",\""lv\"":\""Si jeni\""},{\""de\"":\""Wie heißt du?\"",\""lv\"":\""-Emri juaj?\""},{\""de\"":\""Wie viel kostet das?\"",\""lv\"":\""Sa kohë...\""},{\""de\"":\""Wie alt bist du?\"",\""lv\"":\""- Sa vjeç je?\""},{\""de\"":\""Wie lange dauert der Film?\"",\""lv\"":\""Bu film ne kadar sürüyor?\""},{\""de\"":\""Er ist so groß wie sein Vater.\"",\""lv\"":\""Ai është po aq i gjatë sa i ati.\""}]"",""study.tip"":""[\""E di vetë = si (stil) • E di + mbiemër (viel/nën/lange) = sa (sasi).\"",\""Karşılaştırma için, yani... bilir = nasıl... nasıl.\""]"",""study.important"":""[\""Wie viel(e) = sa • Wie alt = sa vite • Wie lange = sa kohë.\"",\""Ai e njeh veten (Ai e di...?) zakonisht = si, jo sa.\"",\""E rreme: Sa vjeç jeni? → E vërtetë: Si jeni? (Wie geht's?)\""]""}","PASS","","TARGET_LANGUAGE_WRONG","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārskatīts sq ieraksts wie|idx:660 (wie), ceļš 'lv and study.*': viena rinda aptver apakšlaukus lv, study.translation, study.explanation, study.examples, study.tip, kuru saturs sākas ar '{""lv"":""Nasıl • Ne kadar"",""study.translation"":""Nasıl • Ne kadar"",""study.explanation"":""[\""Ideja kryesore: …'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"9b81ac6033e44daf","9b81ac6033e44dafb4c2b7852a3a1dc4b622dbfa94b7cc312ffa54ec4049d262","DISC-G2-A1-SQ-L0003","g2/a1/sq|schön|idx:522|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","schön|idx:522","lv","skaists","schön","","Jo.","Jo.","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed against current production: the discovery snapshot is stale, target-language content is present, and the category-only finding supplies neither a reason nor an exact correction."
"9c101417b190791e","9c101417b190791ec7ca628f85c92f9522eaccc86e770cd5cf0b37f43c3596ae","DISC-G2-A1-SQ-L0021","g2/a1/sq|Album|idx:25|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","sq","","crowdin-staging/g2/sq-a1.json","Album|idx:25","lv","albums","Album","","Albumi","Albumi","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Reviewed against current production: the discovery snapshot is stale, target-language content is present, and the category-only finding supplies neither a reason nor an exact correction."
