review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"34043bae9d42f327","34043bae9d42f3272b96c674f6dcd0d55b1f52994cdf47063265463c532f0042","DISC-G2-A1-LB-L0012","g2/a1/lb|Tee|idx:592|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tee|idx:592","lv","tēja","Tee","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Tee|idx:592 / lv: exact Luxembourgish wording for German 'Tee' (Latvian 'tēja') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"342f0cb6f286c9fb","342f0cb6f286c9fbd61c0c84401365be464b8c628f423164da18ce3e1cbd4160","DISC-G2-A1-LB-L0015","g2/a1/lb|Mai|idx:389|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Mai|idx:389","lv","maijs","Mai","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Mai|idx:389 / lv: exact Luxembourgish wording for German 'Mai' (Latvian 'maijs') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"34965546f71598a2","34965546f71598a28597d80af4ebbbae2e2a646372e76f91f6937e393b848b49","DISC-G2-A1-LB-L0018","g2/a1/lb|Tisch|idx:599|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tisch|idx:599","lv","galds","Tisch","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Tisch|idx:599 / lv: exact Luxembourgish wording for German 'Tisch' (Latvian 'galds') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"353324c05929bb50","353324c05929bb50b27d13b1a0146c5d79ec0d85b9e21f4a064f30556a484096","DISC-G2-A1-LB-L0022","g2/a1/lb|Juni|idx:305|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Juni|idx:305","lv","jūnijs","Juni","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Juni|idx:305 / lv: exact Luxembourgish wording for German 'Juni' (Latvian 'jūnijs') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"354e09960cddd35d","354e09960cddd35d9d4413b6887e701e8865355efcf516b608c73071aae1b2e7","DISC-G2-A1-LB-L0020","g2/a1/lb|frisch|idx:204|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","frisch|idx:204","lv","svaigs","frisch","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of frisch|idx:204 / lv: exact Luxembourgish wording for German 'frisch' (Latvian 'svaigs') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"359becb9e14756d8","359becb9e14756d8b9ac0b02bd4e347d545567564c19c88405bb6e172001b2c5","DISC-G2-A1-LB-L0002","g2/a1/lb|siebzehnte|idx:554|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","siebzehnte|idx:554","lv","septiņpadsmitais","siebzehnte","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of siebzehnte|idx:554 / lv: exact Luxembourgish wording for German 'siebzehnte' (Latvian 'septiņpadsmitais') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"365b7827ad80eeda","365b7827ad80eeda77b88afa5c1bbf18e3f24d267dceb2b9e20539c565ae9d73","DISC-G2-A1-LB-L0023","g2/a1/lb|dreizehn|idx:147|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","dreizehn|idx:147","lv","trīspadsmit","dreizehn","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of dreizehn|idx:147 / lv: exact Luxembourgish wording for German 'dreizehn' (Latvian 'trīspadsmit') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"36d57faf980e17d0","36d57faf980e17d06e5d320b32ecda077fe97b3a0627dbeb5b815ed9216423c8","DISC-G2-A1-LB-L0013","g2/a1/lb|Salat|idx:506|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Salat|idx:506","lv","salāti","Salat","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of Salat|idx:506 / lv: exact Luxembourgish wording for German 'Salat' (Latvian 'salāti') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"370aa0b5a843a8f6","370aa0b5a843a8f62036873e66a32f949078ea8344edccd108b6748ae0acec82","DISC-G2-A1-LB-L0012","g2/a1/lb|höflich|idx:286|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","höflich|idx:286","lv","pieklājīgs","höflich","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of höflich|idx:286 / lv: exact Luxembourgish wording for German 'höflich' (Latvian 'pieklājīgs') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
"37214b72fbbe2683","37214b72fbbe26837a62f5271260ab4370fe854cee08336b02f50d69087ccc7f","DISC-G2-A1-LB-L0015","g2/a1/lb|gelb|idx:228|lv|UNTRANSLATED|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","gelb|idx:228","lv","dzeltens","gelb","","CAA -","CAA -","PASS","","UNTRANSLATED","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","PENDING after individual lexical review of gelb|idx:228 / lv: exact Luxembourgish wording for German 'gelb' (Latvian 'dzeltens') is not established by the supplied evidence; production currently has 'CAA -' and no candidate replacement. A Luxembourgish OWNER must supply or confirm the precise lemma."
