review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"cb3b87b3e4fa7389","cb3b87b3e4fa73891670e4ddd7f1ea51128f497bf930a89b08918245c9ee2e58","DISC-G2-A1-HR-L0010","g2/a1/hr|zweihundert|idx:680|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","zweihundert|idx:680","lv","divsimt","zweihundert","","Dvesta","Dvesta","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","dvjesto","Individuāli pārskatīts hr/zweihundert pret LV 'divsimt': pašreizējais 'Dvesta' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'dvjesto'."
"cc80acf4201e0af8","cc80acf4201e0af8e2540d2f5e0d0c148324fc2d1584dcdf88646519015cc99c","DISC-G2-A1-HR-L0006","g2/a1/hr|fünfzig|idx:214|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","fünfzig|idx:214","lv","piecdesmit","fünfzig","","Петдесет","Петдесет","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","pedeset","Individuāli pārskatīts hr/fünfzig pret LV 'piecdesmit': pašreizējais 'Петдесет' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'pedeset'."
"cd064a1f9705fa63","cd064a1f9705fa635d15b431f00f3fa6a14417c0316951a3e7227377e17f5acf","DISC-G2-A1-HR-L0004","g2/a1/hr|bringen|idx:111|lv, study|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","bringen|idx:111","lv, study","atnest","bringen","","{""lv"":""Donesite • Uzmi"",""study.translation"":""Donesite • Uzmi"",""study.explanation"":""[\""Главна идеја: Bringen значи да се донесе, носи или достави нешто некому.\"",\""Bringen се използва, когато нещо се премества на друго място или на друго лице.\"",\""Ovo nije isto što i \\\""nemi\\\"" jer \\\""nemi\\\"" znači \\\""uzeti za sebe\\\"".\"",\""\\\""holen\\\"" pomeni \\\""loviti, prinesti ali vzeti\\\"".\"",\""Prijevod određuje kontekst.\""]"",""study.examples"":""[{\""de\"":\""Ich bringe dir ein Buch.\"",\""lv\"":\""Донеси ми вода, те молам\""},{\""de\"":\""Ich bringe das Paket zur Post.\"",\""lv\"":\""Peljal vas bom domov\""},{\""de\"":\""Ich bringe die Kinder zur Schule.\"",\""lv\"":\""Nosite knjigu u školu.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""Земам книга\""}]"",""study.comparison"":""[{\""word\"":\""bringen\"",\""meaning\"":\""Донеси/подигне/испорача\"",\""example\"":\""Ich bringe dir ein Buch. – Bring mir Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Ja uzimam\"",\""example\"":\""Ich bringe das Paket zur Post. – Ich nehme das Buch.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Одам за/донесувам\"",\""example\"":\""Ich bringe die Kinder zur Schule. – Ich hole Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Prevzemite in prinesite\"",\""example\"":\""Ich bringe dir ein Buch. – Bringst du Brot mit?\""},{\""word\"":\""nehmen\"",\""meaning\"":\""uzeti\"",\""example\"":\""Ich nehme das Buch. – Uzimam knjgu.\""}]"",""study.tip"":""{\""text\"":\""Запомнете: одете кај некого → Bringen • Земете за себе → nehmen.\""}"",""study.important"":""[\""Бринген ја покажува насоката кон некого или место.\"",\""Немен значи да се земе, но не мора да се дава на друг.\"",\""Hrvatski prijevod ovisi o kontekstu.\""]""}","{""lv"":""Donesite • Uzmi"",""study.translation"":""Donesite • Uzmi"",""study.explanation"":""[\""Главна идеја: Bringen значи да се донесе, носи или достави нешто некому.\"",\""Bringen се използва, когато нещо се премества на друго място или на друго лице.\"",\""Ovo nije isto što i \\\""nemi\\\"" jer \\\""nemi\\\"" znači \\\""uzeti za sebe\\\"".\"",\""\\\""holen\\\"" pomeni \\\""loviti, prinesti ali vzeti\\\"".\"",\""Prijevod određuje kontekst.\""]"",""study.examples"":""[{\""de\"":\""Ich bringe dir ein Buch.\"",\""lv\"":\""Донеси ми вода, те молам\""},{\""de\"":\""Ich bringe das Paket zur Post.\"",\""lv\"":\""Peljal vas bom domov\""},{\""de\"":\""Ich bringe die Kinder zur Schule.\"",\""lv\"":\""Nosite knjigu u školu.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""Земам книга\""}]"",""study.comparison"":""[{\""word\"":\""bringen\"",\""meaning\"":\""Донеси/подигне/испорача\"",\""example\"":\""Ich bringe dir ein Buch. – Bring mir Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Ja uzimam\"",\""example\"":\""Ich bringe das Paket zur Post. – Ich nehme das Buch.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Одам за/донесувам\"",\""example\"":\""Ich bringe die Kinder zur Schule. – Ich hole Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Prevzemite in prinesite\"",\""example\"":\""Ich bringe dir ein Buch. – Bringst du Brot mit?\""},{\""word\"":\""nehmen\"",\""meaning\"":\""uzeti\"",\""example\"":\""Ich nehme das Buch. – Uzimam knjgu.\""}]"",""study.tip"":""{\""text\"":\""Запомнете: одете кај некого → Bringen • Земете за себе → nehmen.\""}"",""study.important"":""[\""Бринген ја покажува насоката кон некого или место.\"",\""Немен значи да се земе, но не мора да се дава на друг.\"",\""Hrvatski prijevod ovisi o kontekstu.\""]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārskatīts hr ieraksts bringen|idx:111 (bringen), ceļš 'lv, study': viena rinda aptver apakšlaukus lv, study.translation, study.explanation, study.examples, study.comparison, kuru saturs sākas ar '{""lv"":""Donesite • Uzmi"",""study.translation"":""Donesite • Uzmi"",""study.explanation"":""[\""Главна идеја: Brin…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"cdab5e73f41e3cbc","cdab5e73f41e3cbcfa8cc784f594173167aabe71a87aa460533e27c42e173338","DISC-G2-A1-HR-L0005","g2/a1/hr|Bad|idx:64|lv|WRONG_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Bad|idx:64","lv","vannas istaba","Bad","","Бања","Бања","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","kupaonica","Individuāli pārskatīts hr/Bad pret LV 'vannas istaba': pašreizējais 'Бања' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'kupaonica'."
"cebac72420cce8e2","cebac72420cce8e2e054dc8a8d3e74ca9eaa572d5e670d1f7415b9e8dac42fff","DISC-G2-A1-HR-L0001","g2/a1/hr|bitte|idx:93|lv, study|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","bitte|idx:93","lv, study","lūdzu","bitte","","{""lv"":""Ве молам"",""study.translation"":""Ве молам"",""study.explanation"":""[\""Glavna ideja: ljubazna riječ malim slovima. Nekada je bilo pristojno - molim.\"",\""Bitte во основа значи: учтивост.\"",\""Često opisuje: ljubaznu riječ.\""]"",""study.examples"":""[{\""de\"":\""Eine Tasse Kaffee, bitte.\"",\""lv\"":\""-Izvolite.\""},{\""de\"":\""Komm bitte herein.\"",\""lv\"":\""-Izvolite.\""},{\""de\"":\""Bitte schön!\"",\""lv\"":\""Шолја кафе, ве молам.\""},{\""de\"":\""Kann ich bitte fragen?\"",\""lv\"":\""Smem vprašati, prosim\""},{\""de\"":\""Ich habe eine Bitte.\"",\""lv\"":\""Имам барање.\""},{\""de\"":\""Die Bitte ist wichtig.\"",\""lv\"":\""Pitati je važno.\""}]"",""study.comparison"":""[{\""word\"":\""bitte\"",\""meaning\"":\""Ве молам\"",\""example\"":\""Komm bitte herein. – Molim te, uđi unutra.\""},{\""word\"":\""die Bitte\"",\""meaning\"":\""Барање\"",\""example\"":\""Ich habe eine Bitte. – Imam jednu molbu.\""}]"",""study.tip"":""[\""Little bitte = моля (Bitte schön!, Kaffee, bitte). die Bitte с главна буква = молба (eine Bitte, meine Bitte).\"",\""Учтивост со мали букви. Порано беше учтиво - ве молам.\""]"",""study.important"":""[\""Bitte - malo slovo - je ljubazna riječ, a ne ime.\"",\""Die Bitte je napisan z velikimi tiskanimi črkami, člen die pa je samostalnik.\"",\""Множествено число: die Bitten (пита).\""]""}","{""lv"":""Ве молам"",""study.translation"":""Ве молам"",""study.explanation"":""[\""Glavna ideja: ljubazna riječ malim slovima. Nekada je bilo pristojno - molim.\"",\""Bitte во основа значи: учтивост.\"",\""Često opisuje: ljubaznu riječ.\""]"",""study.examples"":""[{\""de\"":\""Eine Tasse Kaffee, bitte.\"",\""lv\"":\""-Izvolite.\""},{\""de\"":\""Komm bitte herein.\"",\""lv\"":\""-Izvolite.\""},{\""de\"":\""Bitte schön!\"",\""lv\"":\""Шолја кафе, ве молам.\""},{\""de\"":\""Kann ich bitte fragen?\"",\""lv\"":\""Smem vprašati, prosim\""},{\""de\"":\""Ich habe eine Bitte.\"",\""lv\"":\""Имам барање.\""},{\""de\"":\""Die Bitte ist wichtig.\"",\""lv\"":\""Pitati je važno.\""}]"",""study.comparison"":""[{\""word\"":\""bitte\"",\""meaning\"":\""Ве молам\"",\""example\"":\""Komm bitte herein. – Molim te, uđi unutra.\""},{\""word\"":\""die Bitte\"",\""meaning\"":\""Барање\"",\""example\"":\""Ich habe eine Bitte. – Imam jednu molbu.\""}]"",""study.tip"":""[\""Little bitte = моля (Bitte schön!, Kaffee, bitte). die Bitte с главна буква = молба (eine Bitte, meine Bitte).\"",\""Учтивост со мали букви. Порано беше учтиво - ве молам.\""]"",""study.important"":""[\""Bitte - malo slovo - je ljubazna riječ, a ne ime.\"",\""Die Bitte je napisan z velikimi tiskanimi črkami, člen die pa je samostalnik.\"",\""Множествено число: die Bitten (пита).\""]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārskatīts hr ieraksts bitte|idx:93 (bitte), ceļš 'lv, study': viena rinda aptver apakšlaukus lv, study.translation, study.explanation, study.examples, study.comparison, kuru saturs sākas ar '{""lv"":""Ве молам"",""study.translation"":""Ве молам"",""study.explanation"":""[\""Glavna ideja: ljubazna riječ mal…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"cee8fcce22c1f08c","cee8fcce22c1f08c35f9929a3fff53c7261bbc8d73e0eb6fbd35eb0c0ed9cbd3","DISC-G2-A1-HR-L0023","g2/a1/hr|September|idx:546|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","September|idx:546","lv","septembris","September","","Септември","Септември","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","rujan","Individuāli pārskatīts hr/September pret LV 'septembris': pašreizējais 'Септември' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'rujan'."
"cef70ea54df1a93b","cef70ea54df1a93b1e403d948e94e86599759ee1e12c8c6b3557e18c7ab8cded","DISC-G2-A1-HR-L0002","g2/a1/hr|dass|idx:130|study.translation|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","dass|idx:130","study.translation","ka","dass","","Што","Што","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","da","Individuāli pārskatīts hr/dass laukā 'study.translation' pret LV 'ka': pašreizējais 'Што' satur nepareizu valodu, nozīmi vai formu; lauka aizstājums ir 'da'."
"cf3eea3d8921c2d2","cf3eea3d8921c2d21544c6b28e5016bbbbfbb428eb643cfeebbee227316baaea","DISC-G2-A1-HR-L0003","g2/a1/hr|bleiben|idx:101|lv, study|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","bleiben|idx:101","lv, study","palikt","bleiben","","{""lv"":""Остани"",""study.translation"":""Остани"",""study.explanation"":""[\""Ključna ideja: bleiben znači ostati.\"",\""Блајбен се користи кога некое лице или нешто не исчезнува и останува на истото место или состојба.\"",\""Kar se tiče odhoda, je to nasprotje Gehenne in Faren.\"",\""Vrlo česta fraza je Ich bleibe zu Hause.\""]"",""study.examples"":""[{\""de\"":\""Ich bleibe zu Hause.\"",\""lv\"":\""Bivanje doma\""},{\""de\"":\""Bleib hier!\"",\""lv\"":\""Остани овде!\""},{\""de\"":\""Wir bleiben noch eine Stunde.\"",\""lv\"":\""Ostali bomo še eno uro.\""},{\""de\"":\""Ich gehe nach Hause.\"",\""lv\"":\""Си одам дома\""}]"",""study.comparison"":""[{\""word\"":\""bleiben\"",\""meaning\"":\""Остани\"",\""example\"":\""Ostaje ovdje.\""},{\""word\"":\""gehen\"",\""meaning\"":\""Пешачете/одете пешки\"",\""example\"":\""Idem kući.\""},{\""word\"":\""fahren\"",\""meaning\"":\""Возење/патување со превоз\"",\""example\"":\""Vozim se kući.\""},{\""word\"":\""warten\"",\""meaning\"":\""- Čekaj.\"",\""example\"":\""Čekam ovdje.\""}]"",""study.tip"":""{\""text\"":\""Запомнете: не оди → bleiben • Остава пешки → gechen.\""}"",""study.important"":""[\""Bleiben znači ostati umjesto čekanja.\"",\""Ich bleibe hier = останувам овде • Ich warte hier = чекам овде.\""]""}","{""lv"":""Остани"",""study.translation"":""Остани"",""study.explanation"":""[\""Ključna ideja: bleiben znači ostati.\"",\""Блајбен се користи кога некое лице или нешто не исчезнува и останува на истото место или состојба.\"",\""Kar se tiče odhoda, je to nasprotje Gehenne in Faren.\"",\""Vrlo česta fraza je Ich bleibe zu Hause.\""]"",""study.examples"":""[{\""de\"":\""Ich bleibe zu Hause.\"",\""lv\"":\""Bivanje doma\""},{\""de\"":\""Bleib hier!\"",\""lv\"":\""Остани овде!\""},{\""de\"":\""Wir bleiben noch eine Stunde.\"",\""lv\"":\""Ostali bomo še eno uro.\""},{\""de\"":\""Ich gehe nach Hause.\"",\""lv\"":\""Си одам дома\""}]"",""study.comparison"":""[{\""word\"":\""bleiben\"",\""meaning\"":\""Остани\"",\""example\"":\""Ostaje ovdje.\""},{\""word\"":\""gehen\"",\""meaning\"":\""Пешачете/одете пешки\"",\""example\"":\""Idem kući.\""},{\""word\"":\""fahren\"",\""meaning\"":\""Возење/патување со превоз\"",\""example\"":\""Vozim se kući.\""},{\""word\"":\""warten\"",\""meaning\"":\""- Čekaj.\"",\""example\"":\""Čekam ovdje.\""}]"",""study.tip"":""{\""text\"":\""Запомнете: не оди → bleiben • Остава пешки → gechen.\""}"",""study.important"":""[\""Bleiben znači ostati umjesto čekanja.\"",\""Ich bleibe hier = останувам овде • Ich warte hier = чекам овде.\""]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārskatīts hr ieraksts bleiben|idx:101 (bleiben), ceļš 'lv, study': viena rinda aptver apakšlaukus lv, study.translation, study.explanation, study.examples, study.comparison, kuru saturs sākas ar '{""lv"":""Остани"",""study.translation"":""Остани"",""study.explanation"":""[\""Ključna ideja: bleiben znači ostati.…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"d0571624cba24215","d0571624cba2421528c27a6e579adebcf75a6b40cb3b8bafbc31153743e5bfc0","DISC-G2-A1-HR-L0001","g2/a1/hr|also|idx:26|lv, study|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","also|idx:26","lv, study","tātad","also","","{""lv"":""Ето защо"",""study.translation"":""Ето защо"",""study.explanation"":""Koristi se za izvođenje zaključaka ili prikazivanje rezultata. Toa znači \""zatoa\"", \""zatoa\""."",""study.examples"":""[{\""de\"":\""Es regnet, also bleibe ich zu Hause.\"",\""lv\"":\""Врне дожд, затоа останувам дома.\""},{\""de\"":\""Du bist krank, also gehst du nicht zur Arbeit.\"",\""lv\"":\""Ti si bolestan, pa ne ideš na posao.\""},{\""de\"":\""Ich habe viel gelernt, also verstehe ich es jetzt.\"",\""lv\"":\""Учев многу и сега разбирам.\""}]"",""study.comparison"":""[{\""word\"":\""also\"",\""meaning\"":\""Torej • Zato\"",\""example\"":\""Es regnet, also bleibe ich zu Hause. – Врне дожд, затоа останувам дома.\""},{\""word\"":\""auch\"",\""meaning\"":\""-Tudi tebe, tudi tebe.\"",\""example\"":\""Ich komme auch. – Ќе дојдам и јас.\""},{\""word\"":\""deshalb\"",\""meaning\"":\""Ето защо\"",\""example\"":\""Es regnet, deshalb bleibe ich zu Hause. – Врне дожд, затоа останувам дома.\""}]"",""study.tip"":""{\""text\"":\""Запомнете: заклучок → исто така.\""}"",""study.important"":""[\""Iz tega izhaja tudi zaključek: iz navedenega izhaja naslednja misel.\"",\""Летонското „така“ често може да биде и дешалб.\""]""}","{""lv"":""Ето защо"",""study.translation"":""Ето защо"",""study.explanation"":""Koristi se za izvođenje zaključaka ili prikazivanje rezultata. Toa znači \""zatoa\"", \""zatoa\""."",""study.examples"":""[{\""de\"":\""Es regnet, also bleibe ich zu Hause.\"",\""lv\"":\""Врне дожд, затоа останувам дома.\""},{\""de\"":\""Du bist krank, also gehst du nicht zur Arbeit.\"",\""lv\"":\""Ti si bolestan, pa ne ideš na posao.\""},{\""de\"":\""Ich habe viel gelernt, also verstehe ich es jetzt.\"",\""lv\"":\""Учев многу и сега разбирам.\""}]"",""study.comparison"":""[{\""word\"":\""also\"",\""meaning\"":\""Torej • Zato\"",\""example\"":\""Es regnet, also bleibe ich zu Hause. – Врне дожд, затоа останувам дома.\""},{\""word\"":\""auch\"",\""meaning\"":\""-Tudi tebe, tudi tebe.\"",\""example\"":\""Ich komme auch. – Ќе дојдам и јас.\""},{\""word\"":\""deshalb\"",\""meaning\"":\""Ето защо\"",\""example\"":\""Es regnet, deshalb bleibe ich zu Hause. – Врне дожд, затоа останувам дома.\""}]"",""study.tip"":""{\""text\"":\""Запомнете: заклучок → исто така.\""}"",""study.important"":""[\""Iz tega izhaja tudi zaključek: iz navedenega izhaja naslednja misel.\"",\""Летонското „така“ често може да биде и дешалб.\""]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārskatīts hr ieraksts also|idx:26 (also), ceļš 'lv, study': viena rinda aptver apakšlaukus lv, study.translation, study.explanation, study.examples, study.comparison, kuru saturs sākas ar '{""lv"":""Ето защо"",""study.translation"":""Ето защо"",""study.explanation"":""Koristi se za izvođenje zaključaka …'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"d05f98399a818e21","d05f98399a818e21727e1d48f213bc054075ab1d412774cc1120d2f19926e7c9","DISC-G2-A1-HR-L0008","g2/a1/hr|neunte|idx:442|lv|WRONG_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","neunte|idx:442","lv","devītais","neunte","","Девето","Девето","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","deveti","Individuāli pārskatīts hr/neunte pret LV 'devītais': pašreizējais 'Девето' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'deveti'."
