escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-002","BATCH-199","edb812a25e99a41a","edb812a25e99a41a786409ed85cb0d8076c77bf05e83276902f6cbc9dc213e5c","G2A1P3-ES-0102","g2/a1/es|a1-nehmen|a1.card.a1-nehmen.native|MULTI_TRANSLATION|deterministic/multi-translation","es","","crowdin-staging/g2/es-a1.json","a1-nehmen","a1.card.a1-nehmen.native","ņemt • paņemt","nehmen","tomar • tomar","tomar • tomar","tomar • tomar","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=es field=a1.card.a1-nehmen.native"
"ESC-002","BATCH-198","2d907ce013b97803","2d907ce013b97803a466ed6bcbc8b4c286b5b3dadcd023d24d5570f8977bf171","G2A1P3-ES-0103","g2/a1/es|a1-nehmen|a1.card.a1-nehmen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","es","","crowdin-staging/g2/es-a1.json","a1-nehmen","a1.card.a1-nehmen.study.translation","ņemt • paņemt","nehmen","tomar • tomar","tomar • tomar","tomar • tomar","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=es field=a1.card.a1-nehmen.study.translation"
"ESC-002","BATCH-198","5b9a9351a2341f82","5b9a9351a2341f82bacf610b24e743d8bdd8e19e7196f8a9a7906dbd52499c08","G2A1P3-ES-0104","g2/a1/es|a1-nur-study|a1.card.a1-nur-study.native|MULTI_TRANSLATION|deterministic/multi-translation","es","","crowdin-staging/g2/es-a1.json","a1-nur-study","a1.card.a1-nur-study.native","tikai • vienīgi","nur","sólo • sólo","sólo • sólo","sólo • sólo","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=es field=a1.card.a1-nur-study.native"
"ESC-002","BATCH-198","43e582d7211d66f5","43e582d7211d66f51911e1d35ecbc79923341ea50c2a319dead53e69027f2fb1","G2A1P3-ES-0106","g2/a1/es|a1-oder|a1.card.a1-oder.native|MULTI_TRANSLATION|deterministic/multi-translation","es","","crowdin-staging/g2/es-a1.json","a1-oder","a1.card.a1-oder.native","vai • jeb","oder","o • o","o • o","o • o","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=es field=a1.card.a1-oder.native"
"ESC-002","BATCH-198","2110b01497a7ed27","2110b01497a7ed27802d41235e2c7e158694ca8600d8d35a5683bbd7bb9c27e5","G2A1P3-ES-0107","g2/a1/es|a1-oder|a1.card.a1-oder.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","es","","crowdin-staging/g2/es-a1.json","a1-oder","a1.card.a1-oder.study.translation","vai • jeb","oder","o • o","o • o","o • o","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=es field=a1.card.a1-oder.study.translation"
"ESC-002","BATCH-198","3eafab31bb0cb4f6","3eafab31bb0cb4f6977b1d35c02c26419055ba45dcb27cf4d35fdd9e0c37e11f","G2A1P3-ES-0108","g2/a1/es|a1-passen|a1.card.a1-passen.native|MULTI_TRANSLATION|deterministic/multi-translation","es","","crowdin-staging/g2/es-a1.json","a1-passen","a1.card.a1-passen.native","derēt • piestāvēt","passen","encajar • encajar","encajar • encajar","encajar • encajar","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=es field=a1.card.a1-passen.native"
"ESC-002","BATCH-198","38687222e376c615","38687222e376c61510753a32ea4fdaf20439cf66eee1dccfa740fc1d53d0371b","G2A1P3-ES-0110","g2/a1/es|a1-probieren|a1.card.a1-probieren.native|MULTI_TRANSLATION|deterministic/multi-translation","es","","crowdin-staging/g2/es-a1.json","a1-probieren","a1.card.a1-probieren.native","izmēģināt • nogaršot","probieren","probar • probar","probar • probar","probar • probar","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=es field=a1.card.a1-probieren.native"
"ESC-002","BATCH-160","1530cb896ec89306","1530cb896ec8930631cf9565ba7970873d539a56abdb148fa2004fa1ee3f587a","DISC-G2-A1-ES-L0001","g2/a1/es|also|idx:26|study.examples|MISTRANSLATION|gpt-5.6-luna","es","","crowdin-staging/g2/es-a1.json","also|idx:26","study.examples","[{""de"":""Es regnet, also bleibe ich zu Hause."",""lv"":""līst lietus, tāpēc es palieku mājās.""},{""de"":""Du bist krank, also gehst du nicht zur Arbeit."",""lv"":""tu esi slims, tāpēc neej uz darbu.""},{""de"":""Ich habe viel gelernt, also verstehe ich es jetzt."",""lv"":""es daudz esmu mācījies, tātad tagad saprotu.""}]","also","","[{""de"":""Es regnet, also bleibe ich zu Hause."",""lv"":""Está lloviendo así que me quedo en casa.""},{""de"":""Du bist krank, also gehst du nicht zur Arbeit."",""lv"":""Estás enfermo así que no vayas a trabajar.""},{""de"":""Ich habe viel gelernt, also verstehe ich es jetzt."",""lv"":""He estudiado mucho y ahora lo entiendo.""}]","[{""de"":""Es regnet, also bleibe ich zu Hause."",""lv"":""Está lloviendo así que me quedo en casa.""},{""de"":""Du bist krank, also gehst du nicht zur Arbeit."",""lv"":""Estás enfermo así que no vayas a trabajar.""},{""de"":""Ich habe viel gelernt, also verstehe ich es jetzt."",""lv"":""He estudiado mucho y ahora lo entiendo.""}]","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","SEMANTIC_MEANING_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: SEMANTIC_MEANING_REVIEW_REQUIRED. mapping=EXACT_FIELD bucket=SEMANTIC_OR_MEANING_ERROR lang=es field=study.examples"
"ESC-002","BATCH-069","04f039601af1a5d6","04f039601af1a5d6ce62cf88bee50cb82a7cfc7812f35fdf1de3e925a4074966","DISC-G2-A1-ES-L0004","g2/a1/es|Appetit|idx:689|lv, study|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","es","","crowdin-staging/g2/es-a1.json","Appetit|idx:689","lv, study","apetīte","Appetit","","{""lv"":""apetito"",""study.translation"":""apetito"",""study.explanation"":""[\""Idea principal: La sensación de querer comer. Sólo singular, no plural.\"",\""der Appetit significa básicamente: ganas de comer.\"",\""A menudo describe: sentimiento (sólo en singular).\"",\""der Appetit es sólo singular: apetito.\"",\""En el nivel A1 suelen venir juntos, por ejemplo: Guten Appetit!\""]"",""study.examples"":""[{\""de\"":\""Guten Appetit!\"",\""lv\"":\""¡Buen apetito!\""},{\""de\"":\""Guten Appetit!\"",\""lv\"":\""¡Buen provecho!\""},{\""de\"":\""Ich habe keinen Appetit.\"",\""lv\"":\""No tengo apetito.\""}]"",""study.tip"":""[\""der Appetit = apetito\"",\""Utiliza der Appetit cuando el contexto se adapta a este significado.\""]"",""study.important"":""[\""der Appetit es sólo singular.\"",\""Incorrecto: die Appetite → Correcto: der Appetit\"",\""Incorrecto: Ich bin Appetit. → Correcto: Ich habe Appetit.\"",\""Sentir: el apetito.\""]""}","{""lv"":""apetito"",""study.translation"":""apetito"",""study.explanation"":""[\""Idea principal: La sensación de querer comer. Sólo singular, no plural.\"",\""der Appetit significa básicamente: ganas de comer.\"",\""A menudo describe: sentimiento (sólo en singular).\"",\""der Appetit es sólo singular: apetito.\"",\""En el nivel A1 suelen venir juntos, por ejemplo: Guten Appetit!\""]"",""study.examples"":""[{\""de\"":\""Guten Appetit!\"",\""lv\"":\""¡Buen apetito!\""},{\""de\"":\""Guten Appetit!\"",\""lv\"":\""¡Buen provecho!\""},{\""de\"":\""Ich habe keinen Appetit.\"",\""lv\"":\""No tengo apetito.\""}]"",""study.tip"":""[\""der Appetit = apetito\"",\""Utiliza der Appetit cuando el contexto se adapta a este significado.\""]"",""study.important"":""[\""der Appetit es sólo singular.\"",\""Incorrecto: die Appetite → Correcto: der Appetit\"",\""Incorrecto: Ich bin Appetit. → Correcto: Ich habe Appetit.\"",\""Sentir: el apetito.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=es field=lv, study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-002","BATCH-160","0852cd27be12e1ce","0852cd27be12e1ce983acc9930ce44934496b0cc1bbba8005411834bf2465b98","DISC-G2-A1-ES-L0002","g2/a1/es|auch|idx:48|study.examples|MISTRANSLATION|gpt-5.6-luna","es","","crowdin-staging/g2/es-a1.json","auch|idx:48","study.examples","[{""de"":""Ich komme auch."",""lv"":""Es arī nāku.""},{""de"":""Sie arbeitet auch hier."",""lv"":""Viņa arī strādā šeit.""},{""de"":""Ich wünsche Ihnen auch einen schönen Tag."",""lv"":""Es arī novēlu jums jauku dienu.""}]","auch","","[{""de"":""Ich komme auch."",""lv"":""Yo también voy.""},{""de"":""Sie arbeitet auch hier."",""lv"":""Yo también voy.""},{""de"":""Ich wünsche Ihnen auch einen schönen Tag."",""lv"":""Ella también trabaja aquí.""}]","[{""de"":""Ich komme auch."",""lv"":""Yo también voy.""},{""de"":""Sie arbeitet auch hier."",""lv"":""Yo también voy.""},{""de"":""Ich wünsche Ihnen auch einen schönen Tag."",""lv"":""Ella también trabaja aquí.""}]","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","SEMANTIC_MEANING_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: SEMANTIC_MEANING_REVIEW_REQUIRED. mapping=EXACT_FIELD bucket=SEMANTIC_OR_MEANING_ERROR lang=es field=study.examples"
