escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-007","BATCH-079","9bdb8cc166e7cbaf","9bdb8cc166e7cbafab5c58e6f8eb44ec6cf1e09da981c40b1e384afe20ff4975","DISC-G2-A1-FI-L0012","g2/a1/fi|Luft|idx:384|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Luft|idx:384","lv","gaiss","Luft","","Õhk","Õhk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv"
"ESC-007","BATCH-079","b752d63a1499d33e","b752d63a1499d33e0fd0b42ff1769a512206a1f9189b08fc5b8f6fe53d03acbe","DISC-G2-A1-FI-L0013","g2/a1/fi|lustig|idx:385|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","lustig|idx:385","lv","jautrs","lustig","","Lõbus","Lõbus","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv"
"ESC-007","BATCH-076","0b74275ec3de0a49","0b74275ec3de0a49f3703c67a369f36c1589c7c10d4c2d5976c1bbad370b23c3","DISC-G2-A1-FI-L0004","g2/a1/fi|machen|idx:386|lv; study.explanation; study.examples; study.tip; study.important|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","machen|idx:386","lv; study.explanation; study.examples; study.tip; study.important","darīt • taisīt","machen","","{""lv"":""Tegema • Valmistama"",""study.explanation"":""[\""Põhiidee: machen on väga sage sõna, mis tähendab tegema või valmistama.\"",\""Kui jutt on tegevusest üldiselt, tõlgitakse see kui tegema.\"",\""Kui midagi luuakse või valmistatakse, tõlgitakse see kui tegema või valmistama.\"",\""Paljudes fraasides tõlgitakse machen loomulikult eesti keele järgi, mitte sõna-sõnalt.\""]"",""study.examples"":""[{\""de\"":\""Was machst du?\"",\""lv\"":\""Mida sa teed?\""},{\""de\"":\""Ich mache Hausaufgaben.\"",\""lv\"":\""Ma teen kodutöid.\""},{\""de\"":\""Wir machen Pizza.\"",\""lv\"":\""Me teeme pitsat.\""},{\""de\"":\""Das macht Spaß.\"",\""lv\"":\""See on lõbus.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Was machst du? = Ko tu dari?\""}"",""study.important"":""[\""machen on hyvin laaja sana, mutta latviaksi usein täytyy kääntää luonnollisesti tilanteen mukaan.\"",\""Das macht Spaß tarkoittaa \\\""se on hauskaa\\\"", ei kirjaimellisesti \\\""se tekee iloa\\\"".\""]""}","{""lv"":""Tegema • Valmistama"",""study.explanation"":""[\""Põhiidee: machen on väga sage sõna, mis tähendab tegema või valmistama.\"",\""Kui jutt on tegevusest üldiselt, tõlgitakse see kui tegema.\"",\""Kui midagi luuakse või valmistatakse, tõlgitakse see kui tegema või valmistama.\"",\""Paljudes fraasides tõlgitakse machen loomulikult eesti keele järgi, mitte sõna-sõnalt.\""]"",""study.examples"":""[{\""de\"":\""Was machst du?\"",\""lv\"":\""Mida sa teed?\""},{\""de\"":\""Ich mache Hausaufgaben.\"",\""lv\"":\""Ma teen kodutöid.\""},{\""de\"":\""Wir machen Pizza.\"",\""lv\"":\""Me teeme pitsat.\""},{\""de\"":\""Das macht Spaß.\"",\""lv\"":\""See on lõbus.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Was machst du? = Ko tu dari?\""}"",""study.important"":""[\""machen on hyvin laaja sana, mutta latviaksi usein täytyy kääntää luonnollisesti tilanteen mukaan.\"",\""Das macht Spaß tarkoittaa \\\""se on hauskaa\\\"", ei kirjaimellisesti \\\""se tekee iloa\\\"".\""]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv; study.explanation; study.examples; study.tip; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-007","BATCH-080","eda8e3dcf7046939","eda8e3dcf704693934ed9139357e38be6c6a0a4ce3d645e263a2d828a92c0955","DISC-G2-A1-FI-L0014","g2/a1/fi|Mädchen|idx:387|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Mädchen|idx:387","lv","meitene","Mädchen","","Tüdruk","Tüdruk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv"
"ESC-007","BATCH-079","98c07a9c21a7ffdc","98c07a9c21a7ffdcbb5744a10018566cbddea2e41fa74fa0d9b48b38749e6db1","DISC-G2-A1-FI-L0015","g2/a1/fi|Mahlzeit|idx:388|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Mahlzeit|idx:388","lv","maltīte","Mahlzeit","","Söögikord","Söögikord","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv"
"ESC-007","BATCH-077","530f43d2d93f729e","530f43d2d93f729eda51e205d2565b92620cbad20b728eb749fa9da2e8364422","DISC-G2-A1-FI-L0016","g2/a1/fi|Mai|idx:389|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Mai|idx:389","lv","maijs","Mai","","Mai","Mai","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv"
"ESC-007","BATCH-080","cf58a3390934620b","cf58a3390934620b7830ee4b3e47af79568ade62ecb2f0d55360257ff4c1a51d","DISC-G2-A1-FI-L0005","g2/a1/fi|Mal|idx:390|lv; study.explanation; study.examples; study.tip; study.important|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Mal|idx:390","lv; study.explanation; study.examples; study.tip; study.important","reize","Mal","","{""lv"":""Kord"",""study.explanation"":""[\""Põhiidee: das Mal tähendab korda kui sündmust või juhtumit.\"",\""Sageli kasutatakse koos arvudega: ein Mal, zwei Mal, drei Mal.\"",\""Järgarvuga: das erste Mal, das zweite Mal.\"",\""Ära aja segi kõnekeelse osakesega mal (Komm mal her!) — sellel on teine tähendus.\""]"",""study.examples"":""[{\""de\"":\""Das erste Mal war schwer.\"",\""lv\"":\""Esimest korda oli raske.\""},{\""de\"":\""Ich war schon zwei Mal in Berlin.\"",\""lv\"":\""Ma olen juba kaks korda Berliinis käinud.\""},{\""de\"":\""Ein Mal reicht.\"",\""lv\"":\""Üks kord piisab.\""},{\""de\"":\""Noch ein Mal, bitte!\"",\""lv\"":\""Veel üks kord, palun!\""}]"",""study.tip"":""{\""text\"":\""Atceries: das Mal = reize (lietvārds); mal bez artikula = sarunvalodas daļiņa.\""}"",""study.important"":""[\""das Mal / die Male — substantiivi artikkelilla.\"",\""ein Mal, zwei Mal — kertojen lukumäärä.\"",\""mal ilman artikkelia (Komm mal her!) ei ole sama kuin das Mal.\""]""}","{""lv"":""Kord"",""study.explanation"":""[\""Põhiidee: das Mal tähendab korda kui sündmust või juhtumit.\"",\""Sageli kasutatakse koos arvudega: ein Mal, zwei Mal, drei Mal.\"",\""Järgarvuga: das erste Mal, das zweite Mal.\"",\""Ära aja segi kõnekeelse osakesega mal (Komm mal her!) — sellel on teine tähendus.\""]"",""study.examples"":""[{\""de\"":\""Das erste Mal war schwer.\"",\""lv\"":\""Esimest korda oli raske.\""},{\""de\"":\""Ich war schon zwei Mal in Berlin.\"",\""lv\"":\""Ma olen juba kaks korda Berliinis käinud.\""},{\""de\"":\""Ein Mal reicht.\"",\""lv\"":\""Üks kord piisab.\""},{\""de\"":\""Noch ein Mal, bitte!\"",\""lv\"":\""Veel üks kord, palun!\""}]"",""study.tip"":""{\""text\"":\""Atceries: das Mal = reize (lietvārds); mal bez artikula = sarunvalodas daļiņa.\""}"",""study.important"":""[\""das Mal / die Male — substantiivi artikkelilla.\"",\""ein Mal, zwei Mal — kertojen lukumäärä.\"",\""mal ilman artikkelia (Komm mal her!) ei ole sama kuin das Mal.\""]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv; study.explanation; study.examples; study.tip; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-007","BATCH-199","12b8d2accfa8d0bd","12b8d2accfa8d0bd6c7172c1ce54fc55b54c7d55e7379755bef62a85354f550b","G2A1P3-FI-0130","g2/a1/fi|malen|a1.card.malen.native|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","malen","a1.card.malen.native","gleznot • krāsot","malen","Maalima • Värvima","Maalima • Värvima","Maalima • Värvima","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=fi field=a1.card.malen.native"
"ESC-007","BATCH-079","aa47c64139911e85","aa47c64139911e854985941f4767e50d688415cfd72ee89dd5d9c69e6b96cf1e","DISC-G2-A1-FI-L0017","g2/a1/fi|malen|idx:391|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","malen|idx:391","lv","gleznot • krāsot","malen","","Maalima • Värvima","Maalima • Värvima","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv"
"ESC-007","BATCH-080","da231ac04082ffc2","da231ac04082ffc24a0bc01382ff6b58a59a315a2e3016bacc2ecbad75c2faad","DISC-G2-A1-FI-L0018","g2/a1/fi|manchmal|idx:392|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","manchmal|idx:392","lv","dažreiz","manchmal","","Vahel","Vahel","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv"
