escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-018","BATCH-090","6da7cefb95207541","6da7cefb95207541461eb56a1a4c21adc0cb97a557e44faaf7331c54514273c0","DISC-G2-A1-HR-L0012","g2/a1/hr|verlieren|idx:620|lv|MEANING_AND_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","verlieren|idx:620","lv","zaudēt","verlieren","","-Izguba. Moj sin in moj mož.","-Izguba. Moj sin in moj mož.","PASS","","MEANING_AND_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","izgubiti","Individuāli pārskatīts hr/verlieren pret LV 'zaudēt': pašreizējais '-Izguba. Moj sin in moj mož.' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'izgubiti'."
"ESC-018","BATCH-092","da61bfa52672bd19","da61bfa52672bd19b1939f9facc68a44e745057caa83ccb1c81620bb734903ed","DISC-G2-A1-HR-L0005","g2/a1/hr|verstehen|idx:621|lv, study|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","verstehen|idx:621","lv, study","saprast","verstehen","","{""lv"":""Разберете"",""study.translation"":""Разберете"",""study.explanation"":""[\""Основна идея: verstehen означава да разбираш.\"",\""Се користи кога разбирате јазик, личност, текст или ситуација.\"",\""Тук обикновено не е необходимо да „знаете“ или „учите“ латвийски език • Те са по-често Können.\"",\""Много често срещана фраза е Ich verstehe. = Разбирам.\""]"",""study.examples"":""[{\""de\"":\""Ich verstehe dich.\"",\""lv\"":\""Разбрах те\""},{\""de\"":\""Verstehst du Deutsch?\"",\""lv\"":\""Ali razumete nemško\""},{\""de\"":\""Ich verstehe das nicht.\"",\""lv\"":\""Това не го разбирам\""},{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""Мога да говоря немски\""}]"",""study.comparison"":""[{\""word\"":\""verstehen\"",\""meaning\"":\""Разберете\"",\""example\"":\""Razumijem te.\""},{\""word\"":\""können\"",\""meaning\"":\""Бъдете способни/знайте\"",\""example\"":\""Mogu plivati.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Познайте факта\"",\""example\"":\""Znam to.\""},{\""word\"":\""kennen\"",\""meaning\"":\""Знам\"",\""example\"":\""Poznajem ga.\""}]"",""study.tip"":""{\""text\"":\""Запомнете: разберете текст/лице → verstehen • Да знаете како да направите нешто → können.\""}"",""study.important"":""[\""Verstehen nije korijen riječi \\\""razumijem\\\"".\"",\""Ich verstehe Deutsch означава „разбирам немски“.\""]""}","{""lv"":""Разберете"",""study.translation"":""Разберете"",""study.explanation"":""[\""Основна идея: verstehen означава да разбираш.\"",\""Се користи кога разбирате јазик, личност, текст или ситуација.\"",\""Тук обикновено не е необходимо да „знаете“ или „учите“ латвийски език • Те са по-често Können.\"",\""Много често срещана фраза е Ich verstehe. = Разбирам.\""]"",""study.examples"":""[{\""de\"":\""Ich verstehe dich.\"",\""lv\"":\""Разбрах те\""},{\""de\"":\""Verstehst du Deutsch?\"",\""lv\"":\""Ali razumete nemško\""},{\""de\"":\""Ich verstehe das nicht.\"",\""lv\"":\""Това не го разбирам\""},{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""Мога да говоря немски\""}]"",""study.comparison"":""[{\""word\"":\""verstehen\"",\""meaning\"":\""Разберете\"",\""example\"":\""Razumijem te.\""},{\""word\"":\""können\"",\""meaning\"":\""Бъдете способни/знайте\"",\""example\"":\""Mogu plivati.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Познайте факта\"",\""example\"":\""Znam to.\""},{\""word\"":\""kennen\"",\""meaning\"":\""Знам\"",\""example\"":\""Poznajem ga.\""}]"",""study.tip"":""{\""text\"":\""Запомнете: разберете текст/лице → verstehen • Да знаете како да направите нешто → können.\""}"",""study.important"":""[\""Verstehen nije korijen riječi \\\""razumijem\\\"".\"",\""Ich verstehe Deutsch означава „разбирам немски“.\""]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individuāli pārskatīts hr ieraksts verstehen|idx:621 (verstehen), ceļš 'lv, study': viena rinda aptver apakšlaukus lv, study.translation, study.explanation, study.examples, study.comparison, kuru saturs sākas ar '{""lv"":""Разберете"",""study.translation"":""Разберете"",""study.explanation"":""[\""Основна идея: verstehen означа…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"ESC-018","BATCH-093","fcbfcf253de33b53","fcbfcf253de33b538a5a358c52c55878b2e3ee4081732d86935f41a379057931","DISC-G2-A1-HR-L0013","g2/a1/hr|versuchen|idx:622|lv|MEANING_AND_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","versuchen|idx:622","lv","mēģināt","versuchen","","Опитайте го","Опитайте го","PASS","","MEANING_AND_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","pokušati","Individuāli pārskatīts hr/versuchen pret LV 'mēģināt': pašreizējais 'Опитайте го' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'pokušati'."
"ESC-018","BATCH-090","669c92b302fba4e9","669c92b302fba4e9e98c55aff80d4b07faa8dc824823fdbe9af6a06d012be7f1","DISC-G2-A1-HR-L0014","g2/a1/hr|viel|idx:623|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","viel|idx:623","lv","daudz","viel","","Много","Много","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","mnogo","Individuāli pārskatīts hr/viel pret LV 'daudz': pašreizējais 'Много' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'mnogo'."
"ESC-018","BATCH-090","8fc20dc8b82d33d3","8fc20dc8b82d33d3de3994d0dd7e7caeed22ef778e21ebcf645cbc0a9874786b","DISC-G2-A1-HR-L0015","g2/a1/hr|vielleicht|idx:624|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","vielleicht|idx:624","lv","varbūt","vielleicht","","Можеби","Можеби","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","možda","Individuāli pārskatīts hr/vielleicht pret LV 'varbūt': pašreizējais 'Можеби' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'možda'."
"ESC-018","BATCH-088","17dd9039b4b5c1f7","17dd9039b4b5c1f7064c37a5077e2f396bb2408721536444c161f0c9129505fc","DISC-G2-A1-HR-L0016","g2/a1/hr|vier|idx:625|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","vier|idx:625","lv","četri","vier","","Четири","Четири","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","četiri","Individuāli pārskatīts hr/vier pret LV 'četri': pašreizējais 'Четири' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'četiri'."
"ESC-018","BATCH-092","dabe18408cbdc9ef","dabe18408cbdc9ef759e04a78ff74caf7270d7baacc4e6f9ebf7a1d831b8fb4c","DISC-G2-A1-HR-L0017","g2/a1/hr|vierhundert|idx:626|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","vierhundert|idx:626","lv","četrsimt","vierhundert","","Четиристотин","Четиристотин","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","četiristo","Individuāli pārskatīts hr/vierhundert pret LV 'četrsimt': pašreizējais 'Четиристотин' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'četiristo'."
"ESC-018","BATCH-091","be5202e8d191c9bc","be5202e8d191c9bcc8e60e46142462c1a3368af6bdde2023f0c9b93fd806b6c1","DISC-G2-A1-HR-L0018","g2/a1/hr|vierte|idx:627|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","vierte|idx:627","lv","ceturtais","vierte","","Četvrto","Četvrto","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","četvrti","Individuāli pārskatīts hr/vierte pret LV 'ceturtais': pašreizējais 'Četvrto' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'četvrti'."
"ESC-018","BATCH-091","c20584e622a8ea98","c20584e622a8ea98fdd64c589193cf3c063a83067581243deb6706b86785c11a","DISC-G2-A1-HR-L0019","g2/a1/hr|vierzehn|idx:628|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","vierzehn|idx:628","lv","četrpadsmit","vierzehn","","Четиринадесет","Четиринадесет","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","četrnaest","Individuāli pārskatīts hr/vierzehn pret LV 'četrpadsmit': pašreizējais 'Четиринадесет' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'četrnaest'."
"ESC-018","BATCH-090","89743ad07a98f08d","89743ad07a98f08d8898fd15077a343ff5e47e9501ceeddba8790fd55600cd13","DISC-G2-A1-HR-L0020","g2/a1/hr|vierzehnte|idx:629|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","vierzehnte|idx:629","lv","četrpadsmitais","vierzehnte","","Четиринаесетти","Четиринаесетти","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","četrnaesti","Individuāli pārskatīts hr/vierzehnte pret LV 'četrpadsmitais': pašreizējais 'Четиринаесетти' nav pareiza horvātu pamatforma; precīzais aizstājums šim izolētajam laukam ir 'četrnaesti'."
