escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-052","BATCH-172","f801d3f823e482a4","f801d3f823e482a4f0d2f663539fc9f8dd141b064126396c1c5fd8da6061b5ca","DISC-G2-A1-NL-L0001","g2/a1/nl|ins|idx:296|lv; study.translation; study.explanation; study.examples[4].lv; study.tip; study.important|TRANSLATION_ERROR|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","ins|idx:296","lv; study.translation; study.explanation; study.examples[4].lv; study.tip; study.important","iekšā • uz iekšu • kurp?","ins","","{""lv"":""In • In • Waar?"",""study.translation"":""In • In • Waar?"",""study.explanation"":""[\""Ins is een afkorting van het voorzetsel in en het lidwoord das.\"",\""Volledige vorm: in das (waarheen?).\"",\""Gebruikt met onzijdig zelfstandig naamwoord, wanneer het antwoord is op de vraag waarheen? — beweging naar binnen.\"",\""Vaak met werkwoorden: gehen, fahren, kommen, legen, stecken.\"",\""In de praktijk wordt bijna altijd ins gebruikt in plaats van de volledige in das.\""]"",""study.examples[4].lv"":null,""study.tip"":""[\""Onthoud: in + das → ins (waarheen?, waarheen?).\"",\""Waarheen? → ins; waar? → im — dit is het belangrijkste onderscheidingspunt!\""]"",""study.important"":""[\""ins = in das, alleen met onzijdig zelfstandig naamwoord waarheen? naamval.\"",\""Antwoordt op waarheen?, niet waar? — beweging, niet plaats.\"",\""Voor mannelijk geslacht: in den Wald; voor vrouwelijk: in die Schule.\"",\""Verwar niet: ins Kino gehen (naar de bioscoop) versus im Kino sein (in de bioscoop zijn).\""]""}","{""lv"":""In • In • Waar?"",""study.translation"":""In • In • Waar?"",""study.explanation"":""[\""Ins is een afkorting van het voorzetsel in en het lidwoord das.\"",\""Volledige vorm: in das (waarheen?).\"",\""Gebruikt met onzijdig zelfstandig naamwoord, wanneer het antwoord is op de vraag waarheen? — beweging naar binnen.\"",\""Vaak met werkwoorden: gehen, fahren, kommen, legen, stecken.\"",\""In de praktijk wordt bijna altijd ins gebruikt in plaats van de volledige in das.\""]"",""study.examples[4].lv"":null,""study.tip"":""[\""Onthoud: in + das → ins (waarheen?, waarheen?).\"",\""Waarheen? → ins; waar? → im — dit is het belangrijkste onderscheidingspunt!\""]"",""study.important"":""[\""ins = in das, alleen met onzijdig zelfstandig naamwoord waarheen? naamval.\"",\""Antwoordt op waarheen?, niet waar? — beweging, niet plaats.\"",\""Voor mannelijk geslacht: in den Wald; voor vrouwelijk: in die Schule.\"",\""Verwar niet: ins Kino gehen (naar de bioscoop) versus im Kino sein (in de bioscoop zijn).\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=SEMANTIC_OR_MEANING_ERROR lang=nl field=lv; study.translation; study.explanation; study.examples[4].lv; study.tip; study.important confirmed field absent in current production schema; LABOT apply target does not exist."
"ESC-052","BATCH-112","cc3dbe38b97ce7df","cc3dbe38b97ce7dfac2c8f7d1cb66d494f0fc8dcc0c8e5a5401bca53d8598adc","DISC-G2-A1-NL-L0008","g2/a1/nl|jeder|idx:300|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","jeder|idx:300","lv","katrs","jeder","","Elk","Elk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=nl field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Elk"" de_reference=""jeder"""
"ESC-052","BATCH-214","52c8a34c0b88f3ee","52c8a34c0b88f3eec761309b99da2b5a7ca6843d0bcea688e6da6f51c5b38366","G2A1P3-NL-0132","g2/a1/nl|jetzt|a1.card.jetzt.native|MULTI_TRANSLATION|deterministic/multi-translation","nl","","crowdin-staging/g2/nl-a1.json","jetzt","a1.card.jetzt.native","tagad • pašlaik","jetzt","Tagad • Pašlaik","Tagad • Pašlaik","Tagad • Pašlaik","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=nl field=a1.card.jetzt.native mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Tagad • Pašlaik"" de_reference=""jetzt"""
"ESC-052","BATCH-172","a536595611c8946d","a536595611c8946d3fae211e377e25cba10ebed43b8ac93e023331babdfa6a1f","DISC-G2-A1-NL-L0002","g2/a1/nl|jung|idx:304|study.explanation; study.examples[].lv; study.tip; study.important|TRANSLATION_ERROR|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","jung|idx:304","study.explanation; study.examples[].lv; study.tip; study.important","jauns (par cilvēkiem)","jung","","{""study.explanation"":""[\""Hoofdidee: jung betekent jong in leeftijd — gebruikt voor mensen en dieren, niet voor zaken.\"",\""Jung raksturo vecumu — pretstats ir alt (vecs).\"",\""In het Nederlands heeft het woord 'jong' twee betekenissen: jong in leeftijd (jung) en pas gemaakt/nieuw (neu).\"",\""Voor dingen die onlangs zijn gemaakt of verworven, gebruikt u neu, ne jung.\"",\""Jung lieto arī pārnestā nozīmē: jauna paaudze, jauns pāris, jauni cilvēki.\"",\""Er is ook het zelfstandig naamwoord die Jugend (jeugd, jongheid).\""]"",""study.examples[].lv"":null,""study.tip"":""[\""jong is over leeftijd (mensen, dieren) — als je over dingen spreekt die onlangs gemaakt zijn, gebruik je neu.\"",\""Tegenstelling: jong ↔ oud (jong ↔ oud).\""]"",""study.important"":""[\""jung beschrijft leeftijd, niet het nieuw zijn van zaken.\"",\""Voor nieuwe zaken (telefoon, auto, huis) gebruik je neu, niet jung.\"",\""Fout: Mein Handy ist jung. → Correct: Mein Handy ist neu.\""]""}","{""study.explanation"":""[\""Hoofdidee: jung betekent jong in leeftijd — gebruikt voor mensen en dieren, niet voor zaken.\"",\""Jung raksturo vecumu — pretstats ir alt (vecs).\"",\""In het Nederlands heeft het woord 'jong' twee betekenissen: jong in leeftijd (jung) en pas gemaakt/nieuw (neu).\"",\""Voor dingen die onlangs zijn gemaakt of verworven, gebruikt u neu, ne jung.\"",\""Jung lieto arī pārnestā nozīmē: jauna paaudze, jauns pāris, jauni cilvēki.\"",\""Er is ook het zelfstandig naamwoord die Jugend (jeugd, jongheid).\""]"",""study.examples[].lv"":null,""study.tip"":""[\""jong is over leeftijd (mensen, dieren) — als je over dingen spreekt die onlangs gemaakt zijn, gebruik je neu.\"",\""Tegenstelling: jong ↔ oud (jong ↔ oud).\""]"",""study.important"":""[\""jung beschrijft leeftijd, niet het nieuw zijn van zaken.\"",\""Voor nieuwe zaken (telefoon, auto, huis) gebruik je neu, niet jung.\"",\""Fout: Mein Handy ist jung. → Correct: Mein Handy ist neu.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=SEMANTIC_OR_MEANING_ERROR lang=nl field=study.explanation; study.examples[].lv; study.tip; study.important confirmed field absent in current production schema; LABOT apply target does not exist."
"ESC-052","BATCH-112","dbbc0536d98dfc60","dbbc0536d98dfc6072a148566d90ea5ebe66f92fa1500406d8c8a4894d6d8c86","DISC-G2-A1-NL-L0003","g2/a1/nl|Kamera|idx:332|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Kamera|idx:332","lv","kamera","Kamera","","Camera","Camera","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=nl field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Camera"" de_reference=""Kamera"""
"ESC-052","BATCH-172","6abb6b15b2271be3","6abb6b15b2271be3fe81d81226b2c4807b0281241a5b2891acd6de0943623858","DISC-G2-A1-NL-L0003","g2/a1/nl|kein|idx:308|study.explanation; study.examples[4].lv; study.tip; study.important|TRANSLATION_ERROR|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","kein|idx:308","study.explanation; study.examples[4].lv; study.tip; study.important","neviens • nekāds","kein","","{""study.explanation"":""[\""Hoofdidee: kein is een ontkenningsartikel dat een zelfstandig naamwoord ontkent — in het Nederlands afhankelijk van context geen of geen enkel.\"",\""Kein locījas tāpat kā ein (kein/keine/keinen...) un stāv lietvārda priekšā.\"",\""Met telbare zelfstandige naamwoorden (mensen) vertaal je kein vaak als niemand (kein Mensch = niemand).\"",\""Met ontelbare of abstracte zelfstandige naamwoorden vertaal je kein vaak als geen/helemaal niet (kein Geld = geen geld/helemaal geen geld).\"",\""Kein noliedz veselu lietvārdu, ne tikai darbības vārdu (salīdzini ar nicht).\""]"",""study.examples[4].lv"":null,""study.tip"":""[\""kein ontkent het zelfstandig naamwoord (kein + zelfstandig naamwoord), nicht ontkent het werkwoord of de zin.\"",\""kein vervoegt zich als ein: kein/keine/keinen/keiner.\""]"",""study.important"":""[\""kein + zelfstandig naamwoord = 'geen X', niet 'nicht ein X'.\"",\""Verkeerd: Ich habe nicht ein Geld. → Juist: Ich habe kein Geld.\""]""}","{""study.explanation"":""[\""Hoofdidee: kein is een ontkenningsartikel dat een zelfstandig naamwoord ontkent — in het Nederlands afhankelijk van context geen of geen enkel.\"",\""Kein locījas tāpat kā ein (kein/keine/keinen...) un stāv lietvārda priekšā.\"",\""Met telbare zelfstandige naamwoorden (mensen) vertaal je kein vaak als niemand (kein Mensch = niemand).\"",\""Met ontelbare of abstracte zelfstandige naamwoorden vertaal je kein vaak als geen/helemaal niet (kein Geld = geen geld/helemaal geen geld).\"",\""Kein noliedz veselu lietvārdu, ne tikai darbības vārdu (salīdzini ar nicht).\""]"",""study.examples[4].lv"":null,""study.tip"":""[\""kein ontkent het zelfstandig naamwoord (kein + zelfstandig naamwoord), nicht ontkent het werkwoord of de zin.\"",\""kein vervoegt zich als ein: kein/keine/keinen/keiner.\""]"",""study.important"":""[\""kein + zelfstandig naamwoord = 'geen X', niet 'nicht ein X'.\"",\""Verkeerd: Ich habe nicht ein Geld. → Juist: Ich habe kein Geld.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=SEMANTIC_OR_MEANING_ERROR lang=nl field=study.explanation; study.examples[4].lv; study.tip; study.important confirmed field absent in current production schema; LABOT apply target does not exist."
"ESC-052","BATCH-171","0d40815013459778","0d408150134597786b8371e791e380bd9aa1896f7cb09cad7735486f7b4b3679","DISC-G2-A1-NL-L0004","g2/a1/nl|kennen|idx:310|study.explanation; study.examples[4].lv; study.comparison; study.tip; study.important|TRANSLATION_ERROR|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","kennen|idx:310","study.explanation; study.examples[4].lv; study.comparison; study.tip; study.important","pazīt","kennen","","{""study.explanation"":""[\""Hoofdidee: Iemand, een plaats of iets uit ervaring kennen.\"",\""Kennen galvenokārt nozīmē: personīga pazīšana.\"",\""Vaak gekenmerkt door: mensen, plaatsen.\"",\""Kennen lieto, ja pazīsti cilvēku, vietu vai lietu no personīgās pieredzes.\""]"",""study.examples[4].lv"":null,""study.comparison"":""[{\""word\"":\""kennen\"",\""meaning\"":\""Pazīt (cilvēku, vietu, lietu)\"",\""example\"":\""Ich kenne ihn. – Ik ken hem.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Zināt (faktu, informāciju)\"",\""example\"":\""Ich weiß seinen Namen. – Ik weet zijn naam.\""}]"",""study.tip"":""[\""kennen = kennen\"",\""Gebruik kennen als de context bij deze betekenis past.\""]"",""study.important"":""[\""kennen = kennen iemand/een plaats.\"",\""kennen = kennen.\"",\""Iemand, een plaats of iets uit ervaring kennen.\""]""}","{""study.explanation"":""[\""Hoofdidee: Iemand, een plaats of iets uit ervaring kennen.\"",\""Kennen galvenokārt nozīmē: personīga pazīšana.\"",\""Vaak gekenmerkt door: mensen, plaatsen.\"",\""Kennen lieto, ja pazīsti cilvēku, vietu vai lietu no personīgās pieredzes.\""]"",""study.examples[4].lv"":null,""study.comparison"":""[{\""word\"":\""kennen\"",\""meaning\"":\""Pazīt (cilvēku, vietu, lietu)\"",\""example\"":\""Ich kenne ihn. – Ik ken hem.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Zināt (faktu, informāciju)\"",\""example\"":\""Ich weiß seinen Namen. – Ik weet zijn naam.\""}]"",""study.tip"":""[\""kennen = kennen\"",\""Gebruik kennen als de context bij deze betekenis past.\""]"",""study.important"":""[\""kennen = kennen iemand/een plaats.\"",\""kennen = kennen.\"",\""Iemand, een plaats of iets uit ervaring kennen.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=SEMANTIC_OR_MEANING_ERROR lang=nl field=study.explanation; study.examples[4].lv; study.comparison; study.tip; study.important confirmed field absent in current production schema; LABOT apply target does not exist."
"ESC-052","BATCH-111","9717a0e1e7bbe5ef","9717a0e1e7bbe5efd2f8b0163d0f87f9c9b864ba2d7c2b3c2379a2838ddce4b2","DISC-G2-A1-NL-L0001","g2/a1/nl|Kind|idx:314|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Kind|idx:314","lv","bērns","Kind","","Een kind","Een kind","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=nl field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Een kind"" de_reference=""Kind"""
"ESC-052","BATCH-111","414409961287b29c","414409961287b29c1fdb66c43a55e8268d3214ccf91d186906fb85ab9f7c99c4","DISC-G2-A1-NL-L0002","g2/a1/nl|Kindergarten|idx:315|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Kindergarten|idx:315","lv","bērnudārzs","Kindergarten","","Kleuterschool","Kleuterschool","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=nl field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Kleuterschool"" de_reference=""Kindergarten"""
"ESC-052","BATCH-172","d3bada993b1a2213","d3bada993b1a2213232a5752cfc337a1f4238cdca2fbf8ad55f8c26f983fdbb5","DISC-G2-A1-NL-L0002","g2/a1/nl|klein|idx:6|study.explanation, study.examples.lv, study.tip, study.important|LV_TRANSLATION_ERROR|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","klein|idx:6","study.explanation, study.examples.lv, study.tip, study.important","[""Galvenā doma: klein nozīmē mazs izmērā, apjomā vai vecumā."",""klein var raksturot priekšmetu, telpu, daudzumu vai bērnu."",""Precīzā nozīme ir atkarīga no lietvārda un konteksta.""]","klein","","{""study.explanation"":""[\""Hoofdidee: Klein van formaat of reikwijdte.\"",\""Klein galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lietas/personas izmēru.\""]"",""study.examples.lv"":null,""study.tip"":""[\""klein = klein\"",\""Gebruik klein als de context bij deze betekenis past.\""]"",""study.important"":""[\""klein = mazs izmērā.\"",\""klein = mazs.\""]""}","{""study.explanation"":""[\""Hoofdidee: Klein van formaat of reikwijdte.\"",\""Klein galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lietas/personas izmēru.\""]"",""study.examples.lv"":null,""study.tip"":""[\""klein = klein\"",\""Gebruik klein als de context bij deze betekenis past.\""]"",""study.important"":""[\""klein = mazs izmērā.\"",\""klein = mazs.\""]""}","PASS","","LV_TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=SEMANTIC_OR_MEANING_ERROR lang=nl field=study.explanation, study.examples.lv, study.tip, study.important confirmed field absent in current production schema; LABOT apply target does not exist."
