escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-076","BATCH-143","3518cd142ece9e93","3518cd142ece9e9321743d85996c1e6eb68b043f48c98748f5e4d2f89d10a8be","DISC-G2-A1-SV-L0003","g2/a1/sv|der|idx:134|study.lv, study.examples.lv, study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","der|idx:134","study.lv, study.examples.lv, study.important","vīriešu dzimtes noteiktais artikuls","der","","{""study.lv"":null,""study.examples.lv"":null,""study.important"":""[\""På A1-nivå lär man sig först der som maskulin artikel.\"",\""Pronomen och relativ användning kommer senare.\""]""}","{""study.lv"":null,""study.examples.lv"":null,""study.important"":""[\""På A1-nivå lär man sig först der som maskulin artikel.\"",\""Pronomen och relativ användning kommer senare.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","Individuāli pārskatīts sv ieraksts der|idx:134 (der), ceļš 'study.lv, study.examples.lv, study.important': norādītais lauks produkcijas shēmā nav atrodams. Konteksts ir '{""study.lv"":null,""study.examples.lv"":null,""study.important"":""[\""På A1-nivå lär man sig först der som mas…'; vajadzīgs OWNER shēmas lēmums par konkrētā lauka izveidi vai finding slēgšanu."
"ESC-076","BATCH-144","5fbebec4753ada0a","5fbebec4753ada0a8e68dd43065093ef7e3674788b82a7184b87f9e79a846c0a","DISC-G2-A1-SV-L0004","g2/a1/sv|die|idx:137|study.lv, study.examples.lv, study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","die|idx:137","study.lv, study.examples.lv, study.important","sieviešu dzimtes noteiktais artikuls","die","","{""study.lv"":null,""study.examples.lv"":null,""study.important"":""[\""På A1-nivå lär man sig först die som feminin artikel.\"",\""I plural används die för alla genus.\""]""}","{""study.lv"":null,""study.examples.lv"":null,""study.important"":""[\""På A1-nivå lär man sig först die som feminin artikel.\"",\""I plural används die för alla genus.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","Individuāli pārskatīts sv ieraksts die|idx:137 (die), ceļš 'study.lv, study.examples.lv, study.important': norādītais lauks produkcijas shēmā nav atrodams. Konteksts ir '{""study.lv"":null,""study.examples.lv"":null,""study.important"":""[\""På A1-nivå lär man sig först die som fem…'; vajadzīgs OWNER shēmas lēmums par konkrētā lauka izveidi vai finding slēgšanu."
"ESC-076","BATCH-144","58c4c0bb7879b180","58c4c0bb7879b1804631113f1e01c5b8362acd88f03e588c9157afac44100922","DISC-G2-A1-SV-L0005","g2/a1/sv|dieser|idx:139|study.lv, study.examples.lv, study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","dieser|idx:139","study.lv, study.examples.lv, study.important","šis","dieser","","{""study.lv"":null,""study.examples.lv"":null,""study.important"":""[\""dieser, diese och dieses ändras efter genus.\"",\""I plural är formen återigen diese.\""]""}","{""study.lv"":null,""study.examples.lv"":null,""study.important"":""[\""dieser, diese och dieses ändras efter genus.\"",\""I plural är formen återigen diese.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","Individuāli pārskatīts sv ieraksts dieser|idx:139 (dieser), ceļš 'study.lv, study.examples.lv, study.important': norādītais lauks produkcijas shēmā nav atrodams. Konteksts ir '{""study.lv"":null,""study.examples.lv"":null,""study.important"":""[\""dieser, diese och dieses ändras efter ge…'; vajadzīgs OWNER shēmas lēmums par konkrētā lauka izveidi vai finding slēgšanu."
"ESC-076","BATCH-143","12e7d72aa2053d2c","12e7d72aa2053d2c258a00319471ca3df976c91d334dde59323cdb22237831a4","DISC-G2-A1-SV-L0001","g2/a1/sv|ein|idx:154|lv; study.explanation; study.comparison|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","ein|idx:154","lv; study.explanation; study.comparison","nenoteiktais artikuls","ein","","{""lv"":""Umbmäärane artikkel • Üks • Mingi"",""study.explanation"":""[\""Huvudidén: ein är en obestämd artikel.\"",\""ein är den obestämda artikeln för maskulina och neutra substantiv i nominativ.\"",\""ein används för maskulint: ein Mann.\"",\""ein används för neutrum: ein Buch.\"",\""För feminin används: eine.\"",\""I ackusativ maskulin: einen.\""]"",""study.comparison"":""[{\""word\"":\""ein Mann\"",\""meaning\"":\""maskulint genus\"",\""example\"":\""En man väntar ute.\""},{\""word\"":\""eine Frau\"",\""meaning\"":\""feminint genus\"",\""example\"":\""en frau\""},{\""word\"":\""ein Buch\"",\""meaning\"":\""neutrum genus\"",\""example\"":\""Ich habe ein Buch.\""},{\""word\"":\""einen Mann\"",\""meaning\"":\""ackusativ\"",\""example\"":\""einen Mann\""}]""}","{""lv"":""Umbmäärane artikkel • Üks • Mingi"",""study.explanation"":""[\""Huvudidén: ein är en obestämd artikel.\"",\""ein är den obestämda artikeln för maskulina och neutra substantiv i nominativ.\"",\""ein används för maskulint: ein Mann.\"",\""ein används för neutrum: ein Buch.\"",\""För feminin används: eine.\"",\""I ackusativ maskulin: einen.\""]"",""study.comparison"":""[{\""word\"":\""ein Mann\"",\""meaning\"":\""maskulint genus\"",\""example\"":\""En man väntar ute.\""},{\""word\"":\""eine Frau\"",\""meaning\"":\""feminint genus\"",\""example\"":\""en frau\""},{\""word\"":\""ein Buch\"",\""meaning\"":\""neutrum genus\"",\""example\"":\""Ich habe ein Buch.\""},{\""word\"":\""einen Mann\"",\""meaning\"":\""ackusativ\"",\""example\"":\""einen Mann\""}]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individuāli pārskatīts sv ieraksts ein|idx:154 (ein), ceļš 'lv; study.explanation; study.comparison': viena rinda aptver apakšlaukus lv, study.explanation, study.comparison, kuru saturs sākas ar '{""lv"":""Umbmäärane artikkel • Üks • Mingi"",""study.explanation"":""[\""Huvudidén: ein är en obestämd artikel.…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"ESC-076","BATCH-145","ab6c626f2495a3f6","ab6c626f2495a3f6cff6de06bc5559628ff2e61a6694b67ff2fdb1c51687e969","DISC-G2-A1-SV-L0003","g2/a1/sv|einmal|idx:700|lv, study|LANGUAGE_MISMATCH|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","einmal|idx:700","lv, study","vienreiz • reiz","einmal","","{""lv"":""Üks kord • Kord"",""study.translation"":""Üks kord • Kord"",""study.explanation"":""[\""Põhiidee: Osutab ühele korrale või minevikule (kord ma olin...).\"",\""Einmal tähendab peamiselt: üks kord / minevikus.\"",\""Sageli kirjeldab: ajamäärust.\"",\""Einmal viitab ühele korrale või minevikule (kord ma...).\""]"",""study.examples"":""[{\""de\"":\""Ich war einmal in Berlin.\"",\""lv\"":\""Ma olin kord Berliinis.\""},{\""de\"":\""Ich war einmal in Berlin.\"",\""lv\"":\""Ma olin kord Berliinis.\""}]"",""study.tip"":""[\""einmal = en gång\"",\""Använd einmal när sammanhanget motsvarar denna betydelse.\""]"",""study.important"":""[\""einmal = en gång eller en gång tidigare.\"",\""Pekar på ett tillfälle eller dåtiden (en gång var jag...).\""]""}","{""lv"":""Üks kord • Kord"",""study.translation"":""Üks kord • Kord"",""study.explanation"":""[\""Põhiidee: Osutab ühele korrale või minevikule (kord ma olin...).\"",\""Einmal tähendab peamiselt: üks kord / minevikus.\"",\""Sageli kirjeldab: ajamäärust.\"",\""Einmal viitab ühele korrale või minevikule (kord ma...).\""]"",""study.examples"":""[{\""de\"":\""Ich war einmal in Berlin.\"",\""lv\"":\""Ma olin kord Berliinis.\""},{\""de\"":\""Ich war einmal in Berlin.\"",\""lv\"":\""Ma olin kord Berliinis.\""}]"",""study.tip"":""[\""einmal = en gång\"",\""Använd einmal när sammanhanget motsvarar denna betydelse.\""]"",""study.important"":""[\""einmal = en gång eller en gång tidigare.\"",\""Pekar på ett tillfälle eller dåtiden (en gång var jag...).\""]""}","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individuāli pārskatīts sv ieraksts einmal|idx:700 (einmal), ceļš 'lv, study': viena rinda aptver apakšlaukus lv, study.translation, study.explanation, study.examples, study.tip, kuru saturs sākas ar '{""lv"":""Üks kord • Kord"",""study.translation"":""Üks kord • Kord"",""study.explanation"":""[\""Põhiidee: Osutab ü…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"ESC-076","BATCH-144","4a4d246f1df6c4d3","4a4d246f1df6c4d34b9153738c86664829ebb33e8185241ba251e4c7794f9cc8","DISC-G2-A1-SV-L0002","g2/a1/sv|Eis|idx:157|lv; study.explanation; study.examples; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","Eis|idx:157","lv; study.explanation; study.examples; study.important","ledus • saldējums","Eis","","{""lv"":""Jää • Jäätis"",""study.explanation"":""[\""Põhiidee: das Eis võib tähendada nii jääd kui ka jäätist.\"",\""Kui jutt on külmast külmunud veest, öeldakse eesti keeles tavaliselt jää.\"",\""Kui jutt on toidust või magustoidust, tähendab das Eis igapäevaelus väga sageli jäätis.\"",\""Kontekst ütleb tavaliselt kohe, milline tähendus on mõeldud.\"",\""A1 tasemel on kõige tähtsamad fraasid ein Eis essen ja Eis im Glas.\""]"",""study.examples"":""[{\""de\"":\""Ich esse ein Eis.\"",\""lv\"":\""Ma söön jäätist.\""},{\""de\"":\""Möchtest du ein Eis?\"",\""lv\"":\""Kas sa tahad jäätist?\""},{\""de\"":\""Im Winter liegt Eis auf dem See.\"",\""lv\"":\""Talvel on järvel jää.\""},{\""de\"":\""Das Eis ist kalt.\"",\""lv\"":\""Jää on külm.\""},{\""de\"":\""Ich nehme ein Eis mit Schokolade.\"",\""lv\"":\""Ma võtan jäätist šokolaadiga.\""}]"",""study.important"":""[\""På svenska är is och glass två olika ord, men på tyska använder man ofta das Eis för båda.\"",\""Sammanhanget är avgörande: mat betyder glass, kall yta eller vatten betyder is.\""]""}","{""lv"":""Jää • Jäätis"",""study.explanation"":""[\""Põhiidee: das Eis võib tähendada nii jääd kui ka jäätist.\"",\""Kui jutt on külmast külmunud veest, öeldakse eesti keeles tavaliselt jää.\"",\""Kui jutt on toidust või magustoidust, tähendab das Eis igapäevaelus väga sageli jäätis.\"",\""Kontekst ütleb tavaliselt kohe, milline tähendus on mõeldud.\"",\""A1 tasemel on kõige tähtsamad fraasid ein Eis essen ja Eis im Glas.\""]"",""study.examples"":""[{\""de\"":\""Ich esse ein Eis.\"",\""lv\"":\""Ma söön jäätist.\""},{\""de\"":\""Möchtest du ein Eis?\"",\""lv\"":\""Kas sa tahad jäätist?\""},{\""de\"":\""Im Winter liegt Eis auf dem See.\"",\""lv\"":\""Talvel on järvel jää.\""},{\""de\"":\""Das Eis ist kalt.\"",\""lv\"":\""Jää on külm.\""},{\""de\"":\""Ich nehme ein Eis mit Schokolade.\"",\""lv\"":\""Ma võtan jäätist šokolaadiga.\""}]"",""study.important"":""[\""På svenska är is och glass två olika ord, men på tyska använder man ofta das Eis för båda.\"",\""Sammanhanget är avgörande: mat betyder glass, kall yta eller vatten betyder is.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individuāli pārskatīts sv ieraksts Eis|idx:157 (Eis), ceļš 'lv; study.explanation; study.examples; study.important': viena rinda aptver apakšlaukus lv, study.explanation, study.examples, study.important, kuru saturs sākas ar '{""lv"":""Jää • Jäätis"",""study.explanation"":""[\""Põhiidee: das Eis võib tähendada nii jääd kui ka jäätist.\""…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"ESC-076","BATCH-184","65f3b17ed0c14321","65f3b17ed0c14321a1b5733206d42724916c993d6e63320ccaad9986a76be66a","DISC-G2-A1-SV-L0003","g2/a1/sv|erst|idx:165|study.examples[0].lv; lv; study.explanation|MISTRANSLATION|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","erst|idx:165","study.examples[0].lv; lv; study.explanation","tikai","erst","","{""study.examples[0].lv"":null,""lv"":""Kõigepealt • Alles"",""study.explanation"":""[\""Huvudidén: erst betyder oftast bara. Men i vissa sammanhang kan det också betyda först.\"",\""erst indikerar ofta att något inträffar senare än förväntat.\"",\""Ich bin erst 18. — Jag är bara 18.\"",\""Es ist erst Montag. — Det är bara måndag.\"",\""Erst lernen, dann spielen. — Först lär man sig, sedan spelar man.\""]""}","{""study.examples[0].lv"":null,""lv"":""Kõigepealt • Alles"",""study.explanation"":""[\""Huvudidén: erst betyder oftast bara. Men i vissa sammanhang kan det också betyda först.\"",\""erst indikerar ofta att något inträffar senare än förväntat.\"",\""Ich bin erst 18. — Jag är bara 18.\"",\""Es ist erst Montag. — Det är bara måndag.\"",\""Erst lernen, dann spielen. — Först lär man sig, sedan spelar man.\""]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","Individuāli pārskatīts sv ieraksts erst|idx:165 (erst), ceļš 'study.examples[0].lv; lv; study.explanation': norādītais lauks produkcijas shēmā nav atrodams. Konteksts ir '{""study.examples[0].lv"":null,""lv"":""Kõigepealt • Alles"",""study.explanation"":""[\""Huvudidén: erst betyder o…'; vajadzīgs OWNER shēmas lēmums par konkrētā lauka izveidi vai finding slēgšanu."
"ESC-076","BATCH-144","5a12701d6b013cdb","5a12701d6b013cdb5955f27b9590df8295369a33d91dcee0d87c1d7901d18049","DISC-G2-A1-SV-L0005","g2/a1/sv|essen|idx:690|lv; study.explanation; study.tip; study.important|TARGET_LANGUAGE_MIX|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","essen|idx:690","lv; study.explanation; study.tip; study.important","ēst","essen","","{""lv"":""Sööma"",""study.explanation"":""[\""Põhiidee: Tegusõna — toitu sööma.\"",\""Essen tähendab peamiselt: toitu tarbima.\"",\""Sageli kirjeldab: tegevust.\"",\""Essen tähendab peamiselt: toit või söögikord.\"",\""Sageli kirjeldab: asja.\"",\""Essen tähendab söömist.\"",\""Das Essen võib tähendada toitu või söögikorda üldiselt.\""]"",""study.tip"":""[\""essen = äta\"",\""Använd essen när sammanhanget motsvarar denna betydelse.\""]"",""study.important"":""[\""essen är ett verb utan artikel.\"",\""das Essen är inte detsamma som essen.\"",\""Verbet: essen.\"",\""Maten/måltiden: das Essen.\""]""}","{""lv"":""Sööma"",""study.explanation"":""[\""Põhiidee: Tegusõna — toitu sööma.\"",\""Essen tähendab peamiselt: toitu tarbima.\"",\""Sageli kirjeldab: tegevust.\"",\""Essen tähendab peamiselt: toit või söögikord.\"",\""Sageli kirjeldab: asja.\"",\""Essen tähendab söömist.\"",\""Das Essen võib tähendada toitu või söögikorda üldiselt.\""]"",""study.tip"":""[\""essen = äta\"",\""Använd essen när sammanhanget motsvarar denna betydelse.\""]"",""study.important"":""[\""essen är ett verb utan artikel.\"",\""das Essen är inte detsamma som essen.\"",\""Verbet: essen.\"",\""Maten/måltiden: das Essen.\""]""}","PASS","","TARGET_LANGUAGE_MIX","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individuāli pārskatīts sv ieraksts essen|idx:690 (essen), ceļš 'lv; study.explanation; study.tip; study.important': viena rinda aptver apakšlaukus lv, study.explanation, study.tip, study.important, kuru saturs sākas ar '{""lv"":""Sööma"",""study.explanation"":""[\""Põhiidee: Tegusõna — toitu sööma.\"",\""Essen tähendab peamiselt: to…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"ESC-076","BATCH-144","8274d16d549a84b3","8274d16d549a84b3172f61e23ea9452dbc697b26ee5f15762da666d59c6f67af","DISC-G2-A1-SV-L0001","g2/a1/sv|Essen|idx:691|lv; study.explanation; study.tip; study.important|TARGET_LANGUAGE_CONTAMINATION|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","Essen|idx:691","lv; study.explanation; study.tip; study.important","ēdiens • maltīte","Essen","","{""lv"":""Toit"",""study.explanation"":""[\""Põhiidee: Nimisõna — toit või terve söögikord.\"",\""Das Essen tähendab peamiselt: toitu tarbima.\"",\""Sageli kirjeldab: tegevust.\"",\""Das Essen tähendab peamiselt: toit või söögikord.\"",\""Sageli kirjeldab: asja.\"",\""Essen tähendab söömist.\"",\""Das Essen võib tähendada toitu või söögikorda üldiselt.\""]"",""study.tip"":""[\""das Essen = äta\"",\""Använd das Essen när sammanhanget motsvarar denna betydelse.\""]"",""study.important"":""[\""essen är ett verb utan artikel.\"",\""das Essen är inte detsamma som essen.\"",\""Verbet: essen.\"",\""Maten/måltiden: das Essen.\""]""}","{""lv"":""Toit"",""study.explanation"":""[\""Põhiidee: Nimisõna — toit või terve söögikord.\"",\""Das Essen tähendab peamiselt: toitu tarbima.\"",\""Sageli kirjeldab: tegevust.\"",\""Das Essen tähendab peamiselt: toit või söögikord.\"",\""Sageli kirjeldab: asja.\"",\""Essen tähendab söömist.\"",\""Das Essen võib tähendada toitu või söögikorda üldiselt.\""]"",""study.tip"":""[\""das Essen = äta\"",\""Använd das Essen när sammanhanget motsvarar denna betydelse.\""]"",""study.important"":""[\""essen är ett verb utan artikel.\"",\""das Essen är inte detsamma som essen.\"",\""Verbet: essen.\"",\""Maten/måltiden: das Essen.\""]""}","PASS","","TARGET_LANGUAGE_CONTAMINATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individuāli pārskatīts sv ieraksts Essen|idx:691 (Essen), ceļš 'lv; study.explanation; study.tip; study.important': viena rinda aptver apakšlaukus lv, study.explanation, study.tip, study.important, kuru saturs sākas ar '{""lv"":""Toit"",""study.explanation"":""[\""Põhiidee: Nimisõna — toit või terve söögikord.\"",\""Das Essen tähend…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
"ESC-076","BATCH-145","a00312f728d24c0c","a00312f728d24c0c2a116ff315d7bf09076061567baa18e51be2c71930b3af5a","DISC-G2-A1-SV-L0005","g2/a1/sv|etwas|idx:169|lv; study.explanation; study.examples; study.comparison|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","sv","","crowdin-staging/g2/sv-a1.json","etwas|idx:169","lv; study.explanation; study.examples; study.comparison","kaut kas","etwas","","{""lv"":""Midagi • Veidi"",""study.explanation"":""[\""Põhiidee: etwas tähendab olenevalt kontekstist midagi või natuke.\"",\""Kui etwas asendab tundmatut asja, öeldakse eesti keeles tavaliselt midagi.\"",\""Kui etwas seisab omadussõna või hulga juures, tähendab see sageli natuke.\""]"",""study.examples"":""[{\""de\"":\""Ich möchte etwas trinken.\"",\""lv\"":\""Ma sooviksin midagi juua.\""},{\""de\"":\""Hast du etwas Zeit?\"",\""lv\"":\""Kas sul on natuke aega?\""},{\""de\"":\""Ich bin etwas müde.\"",\""lv\"":\""Ma olen veidi väsinud.\""},{\""de\"":\""Ich habe etwas für dich.\"",\""lv\"":\""Mul on sulle midagi.\""},{\""de\"":\""Das ist etwas teuer.\"",\""lv\"":\""See on veidi kallis.\""}]"",""study.comparison"":""[{\""word\"":\""etwas\"",\""meaning\"":\""Midagi / veidi\"",\""example\"":\""Ich brauche etwas. = Jag behöver något.\""},{\""word\"":\""was\"",\""meaning\"":\""Midagi (kõnekeeles)\"",\""example\"":\""Willst du was trinken? = Vill du ha något att dricka?\""},{\""word\"":\""ein bisschen\"",\""meaning\"":\""Natuke\"",\""example\"":\""Ich bin ein bisschen müde. = Jag är lite trött.\""},{\""word\"":\""nichts\"",\""meaning\"":\""Mitte midagi\"",\""example\"":\""Ich brauche nichts. = Jag behöver ingenting.\""}]""}","{""lv"":""Midagi • Veidi"",""study.explanation"":""[\""Põhiidee: etwas tähendab olenevalt kontekstist midagi või natuke.\"",\""Kui etwas asendab tundmatut asja, öeldakse eesti keeles tavaliselt midagi.\"",\""Kui etwas seisab omadussõna või hulga juures, tähendab see sageli natuke.\""]"",""study.examples"":""[{\""de\"":\""Ich möchte etwas trinken.\"",\""lv\"":\""Ma sooviksin midagi juua.\""},{\""de\"":\""Hast du etwas Zeit?\"",\""lv\"":\""Kas sul on natuke aega?\""},{\""de\"":\""Ich bin etwas müde.\"",\""lv\"":\""Ma olen veidi väsinud.\""},{\""de\"":\""Ich habe etwas für dich.\"",\""lv\"":\""Mul on sulle midagi.\""},{\""de\"":\""Das ist etwas teuer.\"",\""lv\"":\""See on veidi kallis.\""}]"",""study.comparison"":""[{\""word\"":\""etwas\"",\""meaning\"":\""Midagi / veidi\"",\""example\"":\""Ich brauche etwas. = Jag behöver något.\""},{\""word\"":\""was\"",\""meaning\"":\""Midagi (kõnekeeles)\"",\""example\"":\""Willst du was trinken? = Vill du ha något att dricka?\""},{\""word\"":\""ein bisschen\"",\""meaning\"":\""Natuke\"",\""example\"":\""Ich bin ein bisschen müde. = Jag är lite trött.\""},{\""word\"":\""nichts\"",\""meaning\"":\""Mitte midagi\"",\""example\"":\""Ich brauche nichts. = Jag behöver ingenting.\""}]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individuāli pārskatīts sv ieraksts etwas|idx:169 (etwas), ceļš 'lv; study.explanation; study.examples; study.comparison': viena rinda aptver apakšlaukus lv, study.explanation, study.examples, study.comparison, kuru saturs sākas ar '{""lv"":""Midagi • Veidi"",""study.explanation"":""[\""Põhiidee: etwas tähendab olenevalt kontekstist midagi või…'. Atsevišķās nozīmes nevar droši aizstāt ar vienu owner_new; vajadzīgs lauka līmeņa OWNER sadalījums."
