escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-041","BATCH-211","22a0ffd37cb3ab84","22a0ffd37cb3ab849cab2ba7f5fde799c1a3c0aab8d80531d9550def2d4d9c88","G2A1P3-MK-0001","g2/a1/mk|a1-ab|a1.card.a1-ab.study.comparison[1].meaning|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-ab","a1.card.a1-ab.study.comparison[1].meaning","no kāda/kaut kā • izcelsme","ab","Од некого/нешто • Потекло","Од некого/нешто • Потекло","Од некого/нешто • Потекло","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-ab.study.comparison[1].meaning mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Од некого/нешто • Потекло"" de_reference=""ab"""
"ESC-041","BATCH-212","7cde35158f670d50","7cde35158f670d50608de16e507e8372995b2c23b3f306d209629486b7aee66e","G2A1P3-MK-0002","g2/a1/mk|a1-aber|a1.card.a1-aber.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-aber","a1.card.a1-aber.study.comparison[0].meaning","pretstats • iebilde • tomēr","aber","Спротивно • Приговор • Меѓутоа","Спротивно • Приговор • Меѓутоа","Спротивно • Приговор • Меѓутоа","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-aber.study.comparison[0].meaning mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Спротивно • Приговор • Меѓутоа"" de_reference=""aber"""
"ESC-041","BATCH-211","2bb4127301f7e728","2bb4127301f7e728ddb00d4bd33d15c9875cab6410654f2a693d97ad7c002145","G2A1P3-MK-0004","g2/a1/mk|a1-also|a1.card.a1-also.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-also","a1.card.a1-also.study.comparison[0].meaning","tātad • līdz ar to","also","Така • Затоа","Така • Затоа","Така • Затоа","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-also.study.comparison[0].meaning mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Така • Затоа"" de_reference=""also"""
"ESC-041","BATCH-212","7a052d884de148c3","7a052d884de148c3008cdb20c1bd33f5febd228f0053b0d74500cc7d6b445122","G2A1P3-MK-0005","g2/a1/mk|a1-an|a1.card.a1-an.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-an","a1.card.a1-an.native","pie","an","Во • Да • Презентирање","Во • Да • Презентирање","Во • Да • Презентирање","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-an.native mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Во • Да • Презентирање"" de_reference=""an"""
"ESC-041","BATCH-212","659e9f1c5d9ed1c3","659e9f1c5d9ed1c330873544ee3742716430c482a72f2a50fcb8792cf0ade701","G2A1P3-MK-0006","g2/a1/mk|a1-an|a1.card.a1-an.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-an","a1.card.a1-an.study.translation","pie","an","Вклучено • На површината • На работ","Вклучено • На површината • На работ","Вклучено • На површината • На работ","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-an.study.translation mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Вклучено • На површината • На работ"" de_reference=""an"""
"ESC-041","BATCH-211","15e9e16ff0ddad79","15e9e16ff0ddad79ef7745c161a4f24143d68696a87b65c293fdf31af18267d1","G2A1P3-MK-0007","g2/a1/mk|a1-auf|a1.card.a1-auf.study.important[1]|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-auf","a1.card.a1-auf.study.important[1]","Ja kaut kas ir pie vertikālas virsmas, bieži vajag an; ja iekšā, vajag in.","auf","Ако нешто е во близина на вертикална површина, често ќе ви треба • Ако е внатре, тогаш треба да влезете.","Ако нешто е во близина на вертикална површина, често ќе ви треба • Ако е внатре, тогаш треба да влезете.","Ако нешто е во близина на вертикална површина, често ќе ви треба • Ако е внатре, тогаш треба да влезете.","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-auf.study.important[1] mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Ако нешто е во близина на вертикална површина, често ќе ви треба • Ако е внатре, тогаш треба да влезете."" de_reference=""auf"""
"ESC-041","BATCH-212","3636063c2d70360b","3636063c2d70360bdb6289d3207116b2db8efa55ccfa38fc25cccb72ed961017","G2A1P3-MK-0008","g2/a1/mk|a1-aus|a1.card.a1-aus.native|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-aus","a1.card.a1-aus.native","no","aus","Од • Од","Од • Од","Од • Од","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-aus.native mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Од • Од"" de_reference=""aus"""
"ESC-041","BATCH-212","674d597bd2840bef","674d597bd2840bef2be34d4f1185ab246a06d3f52beaf642d2699c5b16c2357c","G2A1P3-MK-0009","g2/a1/mk|a1-aus|a1.card.a1-aus.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-aus","a1.card.a1-aus.study.translation","no","aus","Од • Од","Од • Од","Од • Од","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-aus.study.translation mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""Од • Од"" de_reference=""aus"""
"ESC-041","BATCH-212","dca49917fc536b43","dca49917fc536b43ecdb656a07fe00d09fff935e34dd65484cc99cf3af4465d5","G2A1P3-MK-0010","g2/a1/mk|a1-besuch|a1.card.a1-besuch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-besuch","a1.card.a1-besuch.study.comparison[0].meaning","apmeklējums • apciemojums • vizīte","Besuch","посета • навика • визита","посета • навика • визита","посета • навика • визита","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-besuch.study.comparison[0].meaning mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""посета • навика • визита"" de_reference=""Besuch"""
"ESC-041","BATCH-212","d2ccb3316b967008","d2ccb3316b9670089792d0e5d77b413da2cab1e797f6e7c5f53945cc6459ca10","G2A1P3-MK-0012","g2/a1/mk|a1-besuchen|a1.card.a1-besuchen.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","mk","","crowdin-staging/g2/mk-a1.json","a1-besuchen","a1.card.a1-besuchen.study.comparison[0].meaning","apmeklēt vietu vai pasākumu • apciemot personu","besuchen","посети место или настан • посети човек","посети место или настан • посети човек","посети место или настан • посети човек","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","","MULTI_TRANSLATION_VALID: post_crowdin_state=UNCHANGED_SINCE_DISCOVERY; scalar field mapped exactly; production value unchanged since discovery; reviewed target variants are semantically compatible with the DE reference; no COPY-ONLY correction authorized. lang=mk field=a1.card.a1-besuchen.study.comparison[0].meaning mapping=EXACT_FIELD post_crowdin=UNCHANGED_SINCE_DISCOVERY bucket=MULTI_TRANSLATION_REVIEW_REQUIRED production_current=""посети место или настан • посети човек"" de_reference=""besuchen"""
