escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-039","BATCH-210","03efee45b768b57c","03efee45b768b57cdf712c78645bf3f5298a6bbf6bfd69d9a453698a8e0d0a1c","G2A1P3-LT-0044","g2/a1/lt|a1-fuer|a1.card.a1-fuer.native|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-fuer","a1.card.a1-fuer.native","priekš","für","dėl • už","dėl • už","dėl • už","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-fuer.native"
"ESC-039","BATCH-211","cb761965f0227fff","cb761965f0227ffff30b1cdd1f167e78b67dc2f245b9a48634c05bbb3b257ab0","G2A1P3-LT-0045","g2/a1/lt|a1-fuer|a1.card.a1-fuer.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-fuer","a1.card.a1-fuer.study.translation","priekš","für","dėl • už","dėl • už","dėl • už","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-fuer.study.translation"
"ESC-039","BATCH-211","6e2f0a2f2996a41a","6e2f0a2f2996a41aa5240188875f15162667e243982683d41d09cc3e9b185dbe","G2A1P3-LT-0046","g2/a1/lt|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-ganz-study","a1.card.a1-ganz-study.study.comparison[0].meaning","vesels • viss kopumā • pilnīgi","ganz","visas • viskas • visiškai","visas • viskas • visiškai","visas • viskas • visiškai","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-ganz-study.study.comparison[0].meaning"
"ESC-039","BATCH-210","56e84b3956b21451","56e84b3956b21451a8f43ff37a4263358083757584233bd4f6dd12b5503fac5d","G2A1P3-LT-0047","g2/a1/lt|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","patikt • persona datīvā","gefallen","patinka • asmuo dative","patinka • asmuo dative","patinka • asmuo dative","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-gefallen-study.study.comparison[0].meaning"
"ESC-039","BATCH-211","ad0b61ef460f8bc5","ad0b61ef460f8bc539abca2c8d9fa635b670a903e2b7b1b1343bda76af0ae3b1","G2A1P3-LT-0049","g2/a1/lt|a1-gleich|a1.card.a1-gleich.native|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-gleich","a1.card.a1-gleich.native","tūlīt","gleich","tuoj • vienodas","tuoj • vienodas","tuoj • vienodas","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-gleich.native"
"ESC-039","BATCH-211","a4f57b915041d649","a4f57b915041d64924e8eb9fa89a997d9116609e09b37fa83b467919c002e2c9","G2A1P3-LT-0050","g2/a1/lt|a1-gleich|a1.card.a1-gleich.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-gleich","a1.card.a1-gleich.study.translation","tūlīt","gleich","tuoj • vienodas","tuoj • vienodas","tuoj • vienodas","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-gleich.study.translation"
"ESC-039","BATCH-211","9e3d8231a9367b33","9e3d8231a9367b33c61048bf3c65dad0bd40ce0ad0dadb35e94561b0418202fc","G2A1P3-LT-0051","g2/a1/lt|a1-halten|a1.card.a1-halten.native|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-halten","a1.card.a1-halten.native","turēt","halten","laikyti • sustabdyti","laikyti • sustabdyti","laikyti • sustabdyti","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-halten.native"
"ESC-039","BATCH-210","46b14f0977957e57","46b14f0977957e5745d32212ed7dd83f99afee31a88f3ee9801be2546c5cd756","G2A1P3-LT-0052","g2/a1/lt|a1-halten|a1.card.a1-halten.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-halten","a1.card.a1-halten.study.translation","turēt","halten","laikyti • sustabdyti","laikyti • sustabdyti","laikyti • sustabdyti","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-halten.study.translation"
"ESC-039","BATCH-211","f226829da51ac7db","f226829da51ac7db415710bb9d609b7f02219c1ac280f4e504313c8a792f5162","G2A1P3-LT-0053","g2/a1/lt|a1-heissen|a1.card.a1-heissen.native|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-heissen","a1.card.a1-heissen.native","saukties","heißen","vadintis • reikšti","vadintis • reikšti","vadintis • reikšti","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-heissen.native"
"ESC-039","BATCH-210","05cf1d1371bb63c8","05cf1d1371bb63c811d0bf2fe7a6f329819c060f2fbde54c4e63c6b276571385","G2A1P3-LT-0054","g2/a1/lt|a1-heissen|a1.card.a1-heissen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","lt","","crowdin-staging/g2/lt-a1.json","a1-heissen","a1.card.a1-heissen.study.translation","saukties","heißen","vadintis • reikšti","vadintis • reikšti","vadintis • reikšti","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT_FIELD bucket=MULTI_TRANSLATION_REVIEW_REQUIRED lang=lt field=a1.card.a1-heissen.study.translation"
