escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-047","BATCH-110","b303ded94d9da4ee","b303ded94d9da4eeff609ef60c9e0de3a6eb0b177234ccc4e593a055c4480fc4","DISC-G2-A1-NB-L0022","g2/a1/nb|Frühstück|idx:207|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Frühstück|idx:207","lv","brokastis","Frühstück","","Hommikusöök","Hommikusöök","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=lv"
"ESC-047","BATCH-109","82f5a5a35797638d","82f5a5a35797638da6ebc29c735b02245da2da969865a652aaec5bf51ccc3da7","DISC-G2-A1-NB-L0023","g2/a1/nb|frühstücken|idx:208|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","frühstücken|idx:208","lv","ēst brokastis","frühstücken","","Hommikust sewa","Hommikust sewa","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=lv"
"ESC-047","BATCH-109","8e1c482c337809b2","8e1c482c337809b2b266542b59e8cb888a7c0a426971722604e6842298edd21b","DISC-G2-A1-NB-L0001","g2/a1/nb|fünf|idx:209|lv|TARGET_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","fünf|idx:209","lv","pieci","fünf","","Klok","Klok","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=lv"
"ESC-047","BATCH-110","c40a8f86877a752d","c40a8f86877a752d825279398052fd383cfbac99673f2e43540aef626d935076","DISC-G2-A1-NB-L0002","g2/a1/nb|fünfhundert|idx:210|lv|TARGET_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","fünfhundert|idx:210","lv","piecsimt","fünfhundert","","Viissada","Viissada","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=lv"
"ESC-047","BATCH-109","97fa75918f5faf11","97fa75918f5faf11fa653b888509651823608ce046855a7c70542899a2c075da","DISC-G2-A1-NB-L0003","g2/a1/nb|fünfte|idx:211|lv|TARGET_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","fünfte|idx:211","lv","piektais","fünfte","","Viiis","Viiis","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=lv"
"ESC-047","BATCH-109","a634c4777cecd596","a634c4777cecd596dc5caf4dda6ac2a5c659e3447bd8b930b838051cad29901d","DISC-G2-A1-NB-L0004","g2/a1/nb|fünfzehn|idx:212|lv|TARGET_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","fünfzehn|idx:212","lv","piecpadsmit","fünfzehn","","Viisteist","Viisteist","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=lv"
"ESC-047","BATCH-107","2d94becc502d7836","2d94becc502d7836ce76f9253b9c640881563cc93ced1c0307fd4d08e4e65a49","DISC-G2-A1-NB-L0005","g2/a1/nb|für|idx:216|study|TARGET_LANGUAGE_CONTAMINATION|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","für|idx:216","study","priekš","für","","{""study.translation"":""Jaoks • Eest"",""study.explanation"":""[\""Põhiidee: für on eessňa, mis gejätt alati Akkusativit — eesti keeles sämätä fäygs või eest.\"",\""Saajast või goalest rääkides für = fågs (für dich = sinu fågs).\"",\""Vahetusest, tasust või konsosest rääkides für = eest (danke für das Geschenk = aitäh kingi eest).\"",\""Für fährer alati Akkusativi, sähät sämässest.\""]"",""study.examples"":""[{\""de\"":\""Das ist für dich.\"",\""lv\"":\""Se på saken din.\""},{\""de\"":\""Danke für die Hilfe.\"",\""lv\"":\""Aitäh abi eest.\""},{\""de\"":\""Ich kaufe ein Geschenk für meine Mutter.\"",\""lv\"":\""Ma ostan kingi oma emale.\""},{\""de\"":\""Was bezahlst du für das Auto?\"",\""lv\"":\""Hva er bilen din?\""},{\""de\"":\""Das Buch ist für Kinder.\"",\""lv\"":\""Raamat på lale.\""},{\""de\"":\""Für heute ist das genug.\"",\""lv\"":\""Tänaseks på sessat küll.\""}]"",""study.tip"":""[\""für alltid krever akkusativ uavhengig av betydningen.\"",\""Mottaker/formål → for; bytte/grunn/betaling → for.\""]"",""study.important"":""[\""für + Akkusativ alltid, for eksempel für mich, für dich, für das Kind.\"",\""danke für / bezahlen für = 'for', ikke 'for'.\""]""}","{""study.translation"":""Jaoks • Eest"",""study.explanation"":""[\""Põhiidee: für on eessňa, mis gejätt alati Akkusativit — eesti keeles sämätä fäygs või eest.\"",\""Saajast või goalest rääkides für = fågs (für dich = sinu fågs).\"",\""Vahetusest, tasust või konsosest rääkides für = eest (danke für das Geschenk = aitäh kingi eest).\"",\""Für fährer alati Akkusativi, sähät sämässest.\""]"",""study.examples"":""[{\""de\"":\""Das ist für dich.\"",\""lv\"":\""Se på saken din.\""},{\""de\"":\""Danke für die Hilfe.\"",\""lv\"":\""Aitäh abi eest.\""},{\""de\"":\""Ich kaufe ein Geschenk für meine Mutter.\"",\""lv\"":\""Ma ostan kingi oma emale.\""},{\""de\"":\""Was bezahlst du für das Auto?\"",\""lv\"":\""Hva er bilen din?\""},{\""de\"":\""Das Buch ist für Kinder.\"",\""lv\"":\""Raamat på lale.\""},{\""de\"":\""Für heute ist das genug.\"",\""lv\"":\""Tänaseks på sessat küll.\""}]"",""study.tip"":""[\""für alltid krever akkusativ uavhengig av betydningen.\"",\""Mottaker/formål → for; bytte/grunn/betaling → for.\""]"",""study.important"":""[\""für + Akkusativ alltid, for eksempel für mich, für dich, für das Kind.\"",\""danke für / bezahlen für = 'for', ikke 'for'.\""]""}","PASS","","TARGET_LANGUAGE_CONTAMINATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-047","BATCH-111","f3f07da8b01479d3","f3f07da8b01479d3dd3e0fe33329891a2cd26e963607e2d64650b1d98c8ab9af","DISC-G2-A1-NB-L0001","g2/a1/nb|Fußball|idx:218|lv; study|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Fußball|idx:218","lv; study","futbols","Fußball","","{""lv"":""fotball"",""study.translation"":""fotball"",""study.explanation"":""[\""Hovedidé: Fußball betyr oftest fotball som en idrettsgrein.\"",\""Med artikkel og tellende betyr der Fußball også en fotball.\"",\""Flertall die Fußbälle betyr fotballer, ikke flere idrettsgrener.\""]"",""study.examples"":""[{\""de\"":\""Ich spiele Fußball.\"",\""lv\"":\""Jeg spiller fotball.\""},{\""de\"":\""Der Fußball liegt im Garten.\"",\""lv\"":\""Fotballen ligger i hagen.\""},{\""de\"":\""Wir kaufen zwei Fußbälle.\"",\""lv\"":\""Vi kjøper to fotballer.\""}]"",""study.comparison"":""[{\""word\"":\""Fußball\"",\""meaning\"":\""fotball som idrettsgrein\"",\""example\"":\""Ich spiele Fußball. – Jeg spiller fotball.\""},{\""word\"":\""der Fußball\"",\""meaning\"":\""fotball\"",\""example\"":\""Der Fußball ist neu. – Fotballen er ny.\""}]"",""study.tip"":""[\""Uten artikkel spielen Fußball betyr vanligvis å spille fotball.\"",\""I tellende betydning ein Fußball og die Fußbälle er en fotball og fotballer.\""]"",""study.important"":""[\""die Fußbälle betyr fotballer.\"",\""Idrettsgrenen Fußball brukes vanligvis i entall.\""]""}","{""lv"":""fotball"",""study.translation"":""fotball"",""study.explanation"":""[\""Hovedidé: Fußball betyr oftest fotball som en idrettsgrein.\"",\""Med artikkel og tellende betyr der Fußball også en fotball.\"",\""Flertall die Fußbälle betyr fotballer, ikke flere idrettsgrener.\""]"",""study.examples"":""[{\""de\"":\""Ich spiele Fußball.\"",\""lv\"":\""Jeg spiller fotball.\""},{\""de\"":\""Der Fußball liegt im Garten.\"",\""lv\"":\""Fotballen ligger i hagen.\""},{\""de\"":\""Wir kaufen zwei Fußbälle.\"",\""lv\"":\""Vi kjøper to fotballer.\""}]"",""study.comparison"":""[{\""word\"":\""Fußball\"",\""meaning\"":\""fotball som idrettsgrein\"",\""example\"":\""Ich spiele Fußball. – Jeg spiller fotball.\""},{\""word\"":\""der Fußball\"",\""meaning\"":\""fotball\"",\""example\"":\""Der Fußball ist neu. – Fotballen er ny.\""}]"",""study.tip"":""[\""Uten artikkel spielen Fußball betyr vanligvis å spille fotball.\"",\""I tellende betydning ein Fußball og die Fußbälle er en fotball og fotballer.\""]"",""study.important"":""[\""die Fußbälle betyr fotballer.\"",\""Idrettsgrenen Fußball brukes vanligvis i entall.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=lv; study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-047","BATCH-111","fda9bc1798972ca2","fda9bc1798972ca2ef91c657158f2e1e43d92669569e0f4551aa0a2f16fc24f6","DISC-G2-A1-NB-L0002","g2/a1/nb|ganz|idx:219|lv; study|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","ganz|idx:219","lv; study","vesels","ganz","","{""lv"":""Hallo"",""study.translation"":""Hallo"",""study.explanation"":""[\""Hovedidé: ganz sammen med substantiv betyr hele eller alt sammen.\"",\""Før adjektiv eller adverb kan ganz bety helt, helt eller ganske.\"",\""ganz er ikke det samme som pronomen alles.\""]"",""study.examples"":""[{\""de\"":\""Ich arbeite den ganzen Tag.\"",\""lv\"":\""Jeg arbeider hele dagen.\""},{\""de\"":\""Das ganze Haus ist sauber.\"",\""lv\"":\""Hele huset er rent.\""},{\""de\"":\""Das ist ganz sicher.\"",\""lv\"":\""Det er helt sikkert.\""},{\""de\"":\""Das Essen ist ganz gut.\"",\""lv\"":\""Maten er ganske god.\""}]"",""study.comparison"":""[{\""word\"":\""ganz\"",\""meaning\"":\""hele • alt sammen • helt\"",\""example\"":\""der ganze Tag – hele dagen\""},{\""word\"":\""alles\"",\""meaning\"":\""Alt\"",\""example\"":\""Alles ist gut. – Alt er bra.\""}]"",""study.tip"":""[\""Foran substantiv betyr ganz ofte alt eller helt.\"",\""Foran adjektiv betyr ganz ofte helt eller ganske.\""]"",""study.important"":""[\""der ganze Tag = hele dagen.\"",\""alles = alt som pronomen.\""]""}","{""lv"":""Hallo"",""study.translation"":""Hallo"",""study.explanation"":""[\""Hovedidé: ganz sammen med substantiv betyr hele eller alt sammen.\"",\""Før adjektiv eller adverb kan ganz bety helt, helt eller ganske.\"",\""ganz er ikke det samme som pronomen alles.\""]"",""study.examples"":""[{\""de\"":\""Ich arbeite den ganzen Tag.\"",\""lv\"":\""Jeg arbeider hele dagen.\""},{\""de\"":\""Das ganze Haus ist sauber.\"",\""lv\"":\""Hele huset er rent.\""},{\""de\"":\""Das ist ganz sicher.\"",\""lv\"":\""Det er helt sikkert.\""},{\""de\"":\""Das Essen ist ganz gut.\"",\""lv\"":\""Maten er ganske god.\""}]"",""study.comparison"":""[{\""word\"":\""ganz\"",\""meaning\"":\""hele • alt sammen • helt\"",\""example\"":\""der ganze Tag – hele dagen\""},{\""word\"":\""alles\"",\""meaning\"":\""Alt\"",\""example\"":\""Alles ist gut. – Alt er bra.\""}]"",""study.tip"":""[\""Foran substantiv betyr ganz ofte alt eller helt.\"",\""Foran adjektiv betyr ganz ofte helt eller ganske.\""]"",""study.important"":""[\""der ganze Tag = hele dagen.\"",\""alles = alt som pronomen.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=lv; study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-047","BATCH-108","62489cb85fa3fb19","62489cb85fa3fb192d8b34a1e5919426fbdf9636bd00789fd5487338e8ad4536","DISC-G2-A1-NB-L0009","g2/a1/nb|Garage|idx:220|lv|TARGET_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Garage|idx:220","lv","garāža","Garage","","Garasje","Garasje","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=nb field=lv"
