escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-056","BATCH-174","dc518c7a94979019","dc518c7a94979019c4ce284f84b9e394af4573c4c1a4864e95fee51a89afa63c","DISC-G2-A1-NN-L0015","g2/a1/nn|ich|idx:291|lv|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","ich|idx:291","lv","es","ich","","Mine","Mine","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","LABOT","Eg","Individually reviewed nn lemma “ich” against Latvian “es”: production “Mine” is not the required nn gloss; replace this exact lv field with “Eg”."
"ESC-056","BATCH-114","a1d27ca7798de41c","a1d27ca7798de41c31309fcc6562470cbf2182567c6862a696b2edc0f7c9527d","DISC-G2-A1-NN-L0003","g2/a1/nn|ihr|idx:292|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","ihr|idx:292","lv","jūs • viņai","ihr","","Teie • Temale","Teie • Temale","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","De • Henne","Individually reviewed nn lemma “ihr” against Latvian “jūs • viņai”: production “Teie • Temale” is not the required nn gloss; replace this exact lv field with “De • Henne”."
"ESC-056","BATCH-114","a4ca409c009de06c","a4ca409c009de06c0a01ab3db77b94162c195cf0b5f798fcec1d2a1afae98dc1","DISC-G2-A1-NN-L0004","g2/a1/nn|im|idx:293|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","im|idx:293","lv","iekšā (-ā) • kur?","im","","Ser (-s) • Kus?","Ser (-s) • Kus?","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","I • Kvar?","Individually reviewed nn lemma “im” against Latvian “iekšā (-ā) • kur?”: production “Ser (-s) • Kus?” is not the required nn gloss; replace this exact lv field with “I • Kvar?”."
"ESC-056","BATCH-112","2a20b876d40bb939","2a20b876d40bb9398c4d2b43c506dbf14e98e1ce91bdefe7ec829ff329695e0a","DISC-G2-A1-NN-L0016","g2/a1/nn|immer|idx:294|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","immer|idx:294","lv","vienmēr","immer","","Alati","Alati","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Alltid","Individually reviewed nn lemma “immer” against Latvian “vienmēr”: production “Alati” is not the required nn gloss; replace this exact lv field with “Alltid”."
"ESC-056","BATCH-113","65c5bd236623871e","65c5bd236623871e9b8487e37a6f6b86ef7efd13653487de548a911577f35afc","DISC-G2-A1-NN-L0005","g2/a1/nn|in|idx:295|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","in|idx:295","lv","iekšā • uz","in","","Sett • Sissy","Sett • Sissy","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","I • Inn i","Individually reviewed nn lemma “in” against Latvian “iekšā • uz”: production “Sett • Sissy” is not the required nn gloss; replace this exact lv field with “I • Inn i”."
"ESC-056","BATCH-115","cb994bff9c4f850d","cb994bff9c4f850db6df6ea812a4cc58f88013d11f58821c54711a4d55a5ba44","DISC-G2-A1-NN-L0001","g2/a1/nn|ins|idx:296|study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","ins|idx:296","study","iekšā • uz iekšu • kurp?","ins","","{""study.translation"":""Sisse • Sissepoole • Kuhu?"",""study.explanation"":""[\""Ins on eessõna in ja artikli das lühend.\"",\""Täisvorm: in das (akkusativ).\"",\""Kasutatakse keskssoost nimisvändega, kui vastatäke mäusulele kuhu? — sissepoole-bevegelse.\"",\""Sagelie koos teguvåndtega: gehen, fahren, kommen, legen, stecken.\"",\""Praksis brukes nesten alltid ins, mitte tësvormi in das.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe ins Kino.\"",\""lv\"":\""Ma þen kinno.\""},{\""de\"":\""Sie geht ins Bett.\"",\""lv\"":\""Ta magen min.\""},{\""de\"":\""Wir fahren ins Ausland.\"",\""lv\"":\""Me savväme özöslele.\""},{\""de\"":\""Komm ins Haus!\"",\""lv\"":\""Kom mai!\""},{\""de\"":\""Er steckt das Geld in den Geldbeutel.\"",\""lv\"":\""Ta paneb raha rahakotti.\""},{\""de\"":\""Wir gehen ins Museum.\"",\""lv\"":\""I nærheten av museet.\""},{\""de\"":\""Sie legt die Blumen ins Wasser.\"",\""lv\"":\""Ta paneb lilled vette.\""},{\""de\"":\""Fahr bitte ins Zentrum.\"",\""lv\"":\""Palun.\""}]"",""study.comparison"":""[{\""word\"":\""ins\"",\""meaning\"":\""Sissy, kuhu? (Ok.)\"",\""example\"":\""ins Kino – Hake\""},{\""word\"":\""im\"",\""meaning\"":\""Ses vi, baby? (Dativ)\"",\""example\"":\""im Kino – Kino\""},{\""word\"":\""in\"",\""meaning\"":\""Sees / sisse (eraldi articleliga)\"",\""example\"":\""in die Stadt – Linna\""},{\""word\"":\""aufs\"",\""meaning\"":\""Pinnale (Acc.)\"",\""example\"":\""aufs Dach – Kattesele\""},{\""word\"":\""zum\"",\""meaning\"":\""-sse / sse (dativ)\"",\""example\"":\""zum Arzt – Lege i medisin\""}]"",""study.tip"":""[\""Hugs: in + das → ins (kvar?, kvar?).\"",\""Kvar? → ins; kva? → im — dette er hovudskil!\""]"",""study.important"":""[\""ins = in das, berre med eit nøytraltkjønn substantiv i akkusativ kvar? form.\"",\""Svarar på kvar?, ikkje kva? — rørsle, ikkje stadfesting.\"",\""I hankjønn: in den Wald; i hokjønn: in die Schule.\"",\""Ikkje forveksla: ins Kino gehen (til kino) vs. im Kino sein (vere på kino).\""]""}","{""study.translation"":""Sisse • Sissepoole • Kuhu?"",""study.explanation"":""[\""Ins on eessõna in ja artikli das lühend.\"",\""Täisvorm: in das (akkusativ).\"",\""Kasutatakse keskssoost nimisvändega, kui vastatäke mäusulele kuhu? — sissepoole-bevegelse.\"",\""Sagelie koos teguvåndtega: gehen, fahren, kommen, legen, stecken.\"",\""Praksis brukes nesten alltid ins, mitte tësvormi in das.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe ins Kino.\"",\""lv\"":\""Ma þen kinno.\""},{\""de\"":\""Sie geht ins Bett.\"",\""lv\"":\""Ta magen min.\""},{\""de\"":\""Wir fahren ins Ausland.\"",\""lv\"":\""Me savväme özöslele.\""},{\""de\"":\""Komm ins Haus!\"",\""lv\"":\""Kom mai!\""},{\""de\"":\""Er steckt das Geld in den Geldbeutel.\"",\""lv\"":\""Ta paneb raha rahakotti.\""},{\""de\"":\""Wir gehen ins Museum.\"",\""lv\"":\""I nærheten av museet.\""},{\""de\"":\""Sie legt die Blumen ins Wasser.\"",\""lv\"":\""Ta paneb lilled vette.\""},{\""de\"":\""Fahr bitte ins Zentrum.\"",\""lv\"":\""Palun.\""}]"",""study.comparison"":""[{\""word\"":\""ins\"",\""meaning\"":\""Sissy, kuhu? (Ok.)\"",\""example\"":\""ins Kino – Hake\""},{\""word\"":\""im\"",\""meaning\"":\""Ses vi, baby? (Dativ)\"",\""example\"":\""im Kino – Kino\""},{\""word\"":\""in\"",\""meaning\"":\""Sees / sisse (eraldi articleliga)\"",\""example\"":\""in die Stadt – Linna\""},{\""word\"":\""aufs\"",\""meaning\"":\""Pinnale (Acc.)\"",\""example\"":\""aufs Dach – Kattesele\""},{\""word\"":\""zum\"",\""meaning\"":\""-sse / sse (dativ)\"",\""example\"":\""zum Arzt – Lege i medisin\""}]"",""study.tip"":""[\""Hugs: in + das → ins (kvar?, kvar?).\"",\""Kvar? → ins; kva? → im — dette er hovudskil!\""]"",""study.important"":""[\""ins = in das, berre med eit nøytraltkjønn substantiv i akkusativ kvar? form.\"",\""Svarar på kvar?, ikkje kva? — rørsle, ikkje stadfesting.\"",\""I hankjønn: in den Wald; i hokjønn: in die Schule.\"",\""Ikkje forveksla: ins Kino gehen (til kino) vs. im Kino sein (vere på kino).\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “ins” (study) against Latvian “iekšā • uz iekšu • kurp?”. Production begins “{""study.translation"":""Sisse • Sissepoole • Kuhu?"",""study.explanation"":""[\""Ins on eessõna in ja artikli das lühend.\"",\""…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
"ESC-056","BATCH-189","7789ea6d423a8210","7789ea6d423a8210e632821fcc763ea9c92967378d88f0f2136e1b198cc8dc17","DISC-G2-A1-NN-L0017","g2/a1/nn|ja|idx:297|lv|ORTHOGRAPHY|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","ja|idx:297","lv","jā","ja","","Ja","Ja","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","DECIDED","NELABOT","","Individually reviewed nn lemma “ja” against Latvian “jā”: production “Ja” is the same verified nn lexical form “Ja”; no correction is needed."
"ESC-056","BATCH-115","c78b62066297cade","c78b62066297cade15dba8e81835098eb97a16e4af7013bf634604df060dc44c","DISC-G2-A1-NN-L0018","g2/a1/nn|Jahr|idx:329|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Jahr|idx:329","lv","gads","Jahr","","Aasta","Aasta","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","År","Individually reviewed nn lemma “Jahr” against Latvian “gads”: production “Aasta” is not the required nn gloss; replace this exact lv field with “År”."
"ESC-056","BATCH-116","f127087c95e76592","f127087c95e76592134d25bf10d091bb5816766fb5740c151ee8ec25c7c5830b","DISC-G2-A1-NN-L0018","g2/a1/nn|Januar|idx:298|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Januar|idx:298","lv","janvāris","Januar","","Januar","Januar","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","Individually reviewed nn lemma “Januar” against Latvian “janvāris”: production “Januar” is the same verified nn lexical form “Januar”; no correction is needed."
"ESC-056","BATCH-174","ccab90c4ce6d4cf9","ccab90c4ce6d4cf957aadd647be678c2770e0b8218798f9c493aa2398ef4f7bc","DISC-G2-A1-NN-L0019","g2/a1/nn|jawohl|idx:299|lv|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","jawohl|idx:299","lv","tieši tā","jawohl","","Akkurat slik","Akkurat slik","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","LABOT","Javisst","Individually reviewed nn lemma “jawohl” against Latvian “tieši tā”: production “Akkurat slik” is not the required nn gloss; replace this exact lv field with “Javisst”."
