escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-050","BATCH-108","5cb65d163a83b052","5cb65d163a83b052ec7aaf98a4672174d196db82386a7e29a49cae6017b74919","DISC-G2-A1-NB-L0012","g2/a1/nb|zweite|idx:682|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","zweite|idx:682","lv","otrais","zweite","","Teine","Teine","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","andre","For zweite|idx:682, path lv, “Teine” is linguistically wrong, malformed, or incomplete for German “zweite” and LV “otrais”. Replace it with the individually reviewed nb wording “andre”."
"ESC-050","BATCH-110","d0bf878c02d2e645","d0bf878c02d2e645b959ccbb6e83d193dcd6d58db724473fdb9a605c990c1dae","DISC-G2-A1-NB-L0013","g2/a1/nb|Zwiebel|idx:683|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Zwiebel|idx:683","lv","sīpols","Zwiebel","","Sibul","Sibul","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","løk","For Zwiebel|idx:683, path lv, “Sibul” is linguistically wrong, malformed, or incomplete for German “Zwiebel” and LV “sīpols”. Replace it with the individually reviewed nb wording “løk”."
"ESC-050","BATCH-108","508d579c58cee6ae","508d579c58cee6ae7ec10a3e831daad28fc2bfffa20a7fef32dfef6eaf07255e","DISC-G2-A1-NB-L0014","g2/a1/nb|zwischen|idx:684|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","zwischen|idx:684","lv","starp","zwischen","","Vahel","Vahel","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","mellom","For zwischen|idx:684, path lv, “Vahel” is linguistically wrong, malformed, or incomplete for German “zwischen” and LV “starp”. Replace it with the individually reviewed nb wording “mellom”."
"ESC-050","BATCH-107","28957786d40a18de","28957786d40a18deb231f8002518b0d1914509ad8e6bb63803faa3682a321b61","DISC-G2-A1-NB-L0015","g2/a1/nb|zwölf|idx:685|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","zwölf|idx:685","lv","divpadsmit","zwölf","","Kaksteist","Kaksteist","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","tolv","For zwölf|idx:685, path lv, “Kaksteist” is linguistically wrong, malformed, or incomplete for German “zwölf” and LV “divpadsmit”. Replace it with the individually reviewed nb wording “tolv”."
"ESC-050","BATCH-214","048fa58bbfc6dc5a","048fa58bbfc6dc5a6600bfd8d19dc2277113f154502c99a267eed3b226922b6b","G2A1P3-NL-0001","g2/a1/nl|a1-ab|a1.card.a1-ab.study.comparison[1].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nl","","crowdin-staging/g2/nl-a1.json","a1-ab","a1.card.a1-ab.study.comparison[1].meaning","no kāda/kaut kā • izcelsme","ab","No kāda/kaut kā • Izcelsme","No kāda/kaut kā • Izcelsme","No kāda/kaut kā • Izcelsme","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","PENDING — On nl card a1-ab, a1.card.a1-ab.study.comparison[1].meaning currently reads “No kāda/kaut kā • Izcelsme” for Latvian “no kāda/kaut kā • izcelsme” / German “ab”. Select the exact nl sense or approved alternatives for this specific card before owner_new is entered."
"ESC-050","BATCH-214","0180092f7b1b1fe2","0180092f7b1b1fe2146a1a1747410b505ab9b58c2346b99b5e2df35c2d45fdad","G2A1P3-NL-0002","g2/a1/nl|a1-aber|a1.card.a1-aber.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nl","","crowdin-staging/g2/nl-a1.json","a1-aber","a1.card.a1-aber.study.comparison[0].meaning","pretstats • iebilde • tomēr","aber","Pretstats • Iebilde • Tomēr","Pretstats • Iebilde • Tomēr","Pretstats • Iebilde • Tomēr","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","PENDING — On nl card a1-aber, a1.card.a1-aber.study.comparison[0].meaning currently reads “Pretstats • Iebilde • Tomēr” for Latvian “pretstats • iebilde • tomēr” / German “aber”. Select the exact nl sense or approved alternatives for this specific card before owner_new is entered."
"ESC-050","BATCH-214","2cf6741f4df27fb8","2cf6741f4df27fb8150f217cc93b3f8a76df1e6b132ee9e9e2f29d8c0132e281","G2A1P3-NL-0004","g2/a1/nl|a1-also|a1.card.a1-also.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nl","","crowdin-staging/g2/nl-a1.json","a1-also","a1.card.a1-also.study.comparison[0].meaning","tātad • līdz ar to","also","Dus • Daarom","Dus • Daarom","Dus • Daarom","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","PENDING — On nl card a1-also, a1.card.a1-also.study.comparison[0].meaning currently reads “Dus • Daarom” for Latvian “tātad • līdz ar to” / German “also”. Select the exact nl sense or approved alternatives for this specific card before owner_new is entered."
"ESC-050","BATCH-215","fd2382714f38a202","fd2382714f38a2021720509e6bc78f34dd73e7d8247eb4a2cb3e2bc635e69397","G2A1P3-NL-0005","g2/a1/nl|a1-an|a1.card.a1-an.native|MULTI_TRANSLATION|deterministic/multi-translation","nl","","crowdin-staging/g2/nl-a1.json","a1-an","a1.card.a1-an.native","pie","an","Van • Tot • Aanwezig","Van • Tot • Aanwezig","Van • Tot • Aanwezig","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","PENDING — On nl card a1-an, a1.card.a1-an.native currently reads “Van • Tot • Aanwezig” for Latvian “pie” / German “an”. Select the exact nl sense or approved alternatives for this specific card before owner_new is entered."
"ESC-050","BATCH-214","05c3ba8b80e1c36c","05c3ba8b80e1c36c801664a2df584aab8489abfec48a7d04e9baf8ce7a2c589c","G2A1P3-NL-0006","g2/a1/nl|a1-an|a1.card.a1-an.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","nl","","crowdin-staging/g2/nl-a1.json","a1-an","a1.card.a1-an.study.translation","pie","an","Aan • Aan het oppervlak • Aan de rand","Aan • Aan het oppervlak • Aan de rand","Aan • Aan het oppervlak • Aan de rand","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","PENDING — On nl card a1-an, a1.card.a1-an.study.translation currently reads “Aan • Aan het oppervlak • Aan de rand” for Latvian “pie” / German “an”. Select the exact nl sense or approved alternatives for this specific card before owner_new is entered."
"ESC-050","BATCH-214","6a759bf934ca4e0b","6a759bf934ca4e0b997cc1c8a82ee08b6c5e2026cd20ff96328331472edeeec3","G2A1P3-NL-0007","g2/a1/nl|a1-aufs|a1.card.a1-aufs.native|MULTI_TRANSLATION|deterministic/multi-translation","nl","","crowdin-staging/g2/nl-a1.json","a1-aufs","a1.card.a1-aufs.native","uz","aufs","Uz • Virsū • Kurp?","Uz • Virsū • Kurp?","Uz • Virsū • Kurp?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","PENDING","","","PENDING — On nl card a1-aufs, a1.card.a1-aufs.native currently reads “Uz • Virsū • Kurp?” for Latvian “uz” / German “aufs”. Select the exact nl sense or approved alternatives for this specific card before owner_new is entered."
