escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-012","BATCH-087","b0d5986f9912e92d","b0d5986f9912e92d62643ab3be329681365a74d6582696bd4507c2ec7555819a","DISC-G2-A1-GR-L0004","g2/a1/gr|wenn|idx:655|lv, study.translation, study.explanation, study.examples, study.comparison, study.important|LANGUAGE_MISMATCH|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","wenn|idx:655","lv, study.translation, study.explanation, study.examples, study.comparison, study.important","ja • kad","wenn","","{""lv"":""Αν (συνθήκη) • Αν (χρόνος)"",""study.translation"":""Αν (συνθήκη) • Αν (χρόνος)"",""study.explanation"":""[\""Κύρια ιδέα: ανάλογα με την κατάσταση, το wenn εκφράζει μια συνθήκη ή επαναλαμβανόμενο χρόνο και αντιστοιχεί στη λέξη παρά στα εσθονικά.\"",\""Εάν είναι συνθήκη, μεταφράστε το με τη λέξη παρά.\"",\""Εάν πρόκειται για επαναλαμβανόμενο ή γενικό χρόνο, μεταφράζεται ως.\"",\""Μετά το wenn, το ρήμα συνήθως τελειώνει σε γερμανική πρόταση.\""]"",""study.examples"":""[{\""de\"":\""Wenn du Zeit hast, komm vorbei.\"",\""lv\"":\""Αν έχετε χρόνο, περάστε.\""},{\""de\"":\""Wenn es regnet, bleibe ich zu Hause.\"",\""lv\"":\""Αν βρέχει μένω σπίτι.\""},{\""de\"":\""Wenn ich müde bin, trinke ich Kaffee.\"",\""lv\"":\""Όταν είμαι κουρασμένη, πίνω καφέ.\""},{\""de\"":\""Ich weiß nicht, ob er kommt.\"",\""lv\"":\""Δεν ξέρω αν θα έρθει.\""}]"",""study.comparison"":""[{\""word\"":\""wenn\"",\""meaning\"":\""Αν (συνθήκη) / αν (χρόνος)\"",\""example\"":\""Αν έχεις χρόνο...\""},{\""word\"":\""ob\"",\""meaning\"":\""Είτε σε έμμεση ερώτηση\"",\""example\"":\""Δεν ξέρω αν...\""},{\""word\"":\""wann\"",\""meaning\"":\""Όταν στην ερώτηση\"",\""example\"":\""Πότε έρχεσαι;\""},{\""word\"":\""weil\"",\""meaning\"":\""Επειδή\"",\""example\"":\""Μένω, γιατί είμαι άρρωστος.\""}]"",""study.important"":""[\""Το wenn και το wann δεν είναι το ίδιο.\"",\""Πότε έρχεσαι • Είναι ένα ερώτημα. Το Wenn du kommst... είναι συνθήκη/τεταμένη.\""]""}","{""lv"":""Αν (συνθήκη) • Αν (χρόνος)"",""study.translation"":""Αν (συνθήκη) • Αν (χρόνος)"",""study.explanation"":""[\""Κύρια ιδέα: ανάλογα με την κατάσταση, το wenn εκφράζει μια συνθήκη ή επαναλαμβανόμενο χρόνο και αντιστοιχεί στη λέξη παρά στα εσθονικά.\"",\""Εάν είναι συνθήκη, μεταφράστε το με τη λέξη παρά.\"",\""Εάν πρόκειται για επαναλαμβανόμενο ή γενικό χρόνο, μεταφράζεται ως.\"",\""Μετά το wenn, το ρήμα συνήθως τελειώνει σε γερμανική πρόταση.\""]"",""study.examples"":""[{\""de\"":\""Wenn du Zeit hast, komm vorbei.\"",\""lv\"":\""Αν έχετε χρόνο, περάστε.\""},{\""de\"":\""Wenn es regnet, bleibe ich zu Hause.\"",\""lv\"":\""Αν βρέχει μένω σπίτι.\""},{\""de\"":\""Wenn ich müde bin, trinke ich Kaffee.\"",\""lv\"":\""Όταν είμαι κουρασμένη, πίνω καφέ.\""},{\""de\"":\""Ich weiß nicht, ob er kommt.\"",\""lv\"":\""Δεν ξέρω αν θα έρθει.\""}]"",""study.comparison"":""[{\""word\"":\""wenn\"",\""meaning\"":\""Αν (συνθήκη) / αν (χρόνος)\"",\""example\"":\""Αν έχεις χρόνο...\""},{\""word\"":\""ob\"",\""meaning\"":\""Είτε σε έμμεση ερώτηση\"",\""example\"":\""Δεν ξέρω αν...\""},{\""word\"":\""wann\"",\""meaning\"":\""Όταν στην ερώτηση\"",\""example\"":\""Πότε έρχεσαι;\""},{\""word\"":\""weil\"",\""meaning\"":\""Επειδή\"",\""example\"":\""Μένω, γιατί είμαι άρρωστος.\""}]"",""study.important"":""[\""Το wenn και το wann δεν είναι το ίδιο.\"",\""Πότε έρχεσαι • Είναι ένα ερώτημα. Το Wenn du kommst... είναι συνθήκη/τεταμένη.\""]""}","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For wenn|idx:655, path lv, study.translation, study.explanation, study.examples, study.comparison, study.important captures several nested target-language values. The reviewed payload begins “{""lv"":""Αν (συνθήκη) • Αν (χρόνος)"",""study.translation"":""Αν (συνθήκη) • Αν (χρόνος)"",""study.explanation"":""[\""Κύρια ιδέα: ανάλογα με την κατάσταση, το …”; against German “wenn” and LV “ja • kad”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-012","BATCH-085","5dd4f390d0385b0e","5dd4f390d0385b0ea5904aefd136a7e922b0bfb9b9995a77c56b531ee9a90b16","DISC-G2-A1-GR-L0005","g2/a1/gr|wer|idx:656|lv, study.translation, study.explanation, study.examples, study.tip, study.important|LANGUAGE_MISMATCH|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","wer|idx:656","lv, study.translation, study.explanation, study.examples, study.tip, study.important","kas • kurš","wer","","{""lv"":""Ποιος • Ποιος"",""study.translation"":""Ποιος • Ποιος"",""study.explanation"":""[\""Κύρια ιδέα: wer είναι μια ερωτηματική λέξη για την ταυτότητα ενός ατόμου — στα εσθονικά είναι ποιος.\"",\""Ρωτά για ανθρώπους, όχι πράγματα ή γεγονότα.\"",\""Τα πράγματα και τα γεγονότα ερωτώνται για ήταν, όχι για.\"",\""Στα γερμανικά, το wer είναι συνήθως η βάση μιας πρότασης (στην Ονομαστική) — Wer ist das • = Ποιος είναι • \"",\""Όταν ρωτάτε ποιος ακριβώς από πολλά άτομα, το wer χρησιμοποιείται συχνά με τον von (wer von euch = ποιος από εσάς).\"",\""Το wer αλλάζει τη μορφή ανάλογα με την περίπτωση: wen (Κατηγορητικό), wem (Οδοτική), wessen (Γενικό) — στο επίπεδο Α1 είναι η μορφή wer που εμφανίζεται πιο συχνά.\""]"",""study.examples"":""[{\""de\"":\""Wer ist das?\"",\""lv\"":\""Τι είναι αυτό • \""},{\""de\"":\""Wer bist du?\"",\""lv\"":\""Ποιος είσαι εσύ\""},{\""de\"":\""Wer kommt heute?\"",\""lv\"":\""Ποιος έρχεται σήμερα • \""},{\""de\"":\""Wer ist deine Lehrerin?\"",\""lv\"":\""Ποιος είναι ο δάσκαλός σας • \""},{\""de\"":\""Wer von euch spricht Deutsch?\"",\""lv\"":\""Ποιος από εσάς μιλάει γερμανικά • \""},{\""de\"":\""Wer hat das gesagt?\"",\""lv\"":\""Ποιος το είπε αυτό • \""},{\""de\"":\""Wer möchte Kaffee?\"",\""lv\"":\""Ποιος θέλει καφέ • \""}]"",""study.tip"":""[\""Το wer ρωτά για πρόσωπα (ποιος/ποιος) — was χρησιμοποιείται για πράγματα και γεγονότα.\"",\""Για να ζητήσετε μια επιλογή μεταξύ πολλών ατόμων, χρησιμοποιήστε το wer von... (ποιο από αυτά...).\""]"",""study.important"":""[\""Ρωτούσαμε μόνο για πρόσωπα, ποτέ για πράγματα.\"",\""Τα πράγματα και τα γεγονότα ερωτώνται για ήταν, όχι για.\"",\""Το wer αλλάζει μορφή ανάλογα με την περίπτωση: wen, wem, wessen — αλλά η βασική μορφή είναι wer.\"",\""Λάθος: Wer ist passiert • → Σωστό: Ήταν παθητικό • \""]""}","{""lv"":""Ποιος • Ποιος"",""study.translation"":""Ποιος • Ποιος"",""study.explanation"":""[\""Κύρια ιδέα: wer είναι μια ερωτηματική λέξη για την ταυτότητα ενός ατόμου — στα εσθονικά είναι ποιος.\"",\""Ρωτά για ανθρώπους, όχι πράγματα ή γεγονότα.\"",\""Τα πράγματα και τα γεγονότα ερωτώνται για ήταν, όχι για.\"",\""Στα γερμανικά, το wer είναι συνήθως η βάση μιας πρότασης (στην Ονομαστική) — Wer ist das • = Ποιος είναι • \"",\""Όταν ρωτάτε ποιος ακριβώς από πολλά άτομα, το wer χρησιμοποιείται συχνά με τον von (wer von euch = ποιος από εσάς).\"",\""Το wer αλλάζει τη μορφή ανάλογα με την περίπτωση: wen (Κατηγορητικό), wem (Οδοτική), wessen (Γενικό) — στο επίπεδο Α1 είναι η μορφή wer που εμφανίζεται πιο συχνά.\""]"",""study.examples"":""[{\""de\"":\""Wer ist das?\"",\""lv\"":\""Τι είναι αυτό • \""},{\""de\"":\""Wer bist du?\"",\""lv\"":\""Ποιος είσαι εσύ\""},{\""de\"":\""Wer kommt heute?\"",\""lv\"":\""Ποιος έρχεται σήμερα • \""},{\""de\"":\""Wer ist deine Lehrerin?\"",\""lv\"":\""Ποιος είναι ο δάσκαλός σας • \""},{\""de\"":\""Wer von euch spricht Deutsch?\"",\""lv\"":\""Ποιος από εσάς μιλάει γερμανικά • \""},{\""de\"":\""Wer hat das gesagt?\"",\""lv\"":\""Ποιος το είπε αυτό • \""},{\""de\"":\""Wer möchte Kaffee?\"",\""lv\"":\""Ποιος θέλει καφέ • \""}]"",""study.tip"":""[\""Το wer ρωτά για πρόσωπα (ποιος/ποιος) — was χρησιμοποιείται για πράγματα και γεγονότα.\"",\""Για να ζητήσετε μια επιλογή μεταξύ πολλών ατόμων, χρησιμοποιήστε το wer von... (ποιο από αυτά...).\""]"",""study.important"":""[\""Ρωτούσαμε μόνο για πρόσωπα, ποτέ για πράγματα.\"",\""Τα πράγματα και τα γεγονότα ερωτώνται για ήταν, όχι για.\"",\""Το wer αλλάζει μορφή ανάλογα με την περίπτωση: wen, wem, wessen — αλλά η βασική μορφή είναι wer.\"",\""Λάθος: Wer ist passiert • → Σωστό: Ήταν παθητικό • \""]""}","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For wer|idx:656, path lv, study.translation, study.explanation, study.examples, study.tip, study.important captures several nested target-language values. The reviewed payload begins “{""lv"":""Ποιος • Ποιος"",""study.translation"":""Ποιος • Ποιος"",""study.explanation"":""[\""Κύρια ιδέα: wer είναι μια ερωτηματική λέξη για την ταυτότητα ενός α…”; against German “wer” and LV “kas • kurš”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-012","BATCH-084","226b714a99837e7b","226b714a99837e7bdc2e2a5b4cbaad2569425ba2e70b71e3634e111c15a68a46","DISC-G2-A1-GR-L0001","g2/a1/gr|werden|idx:657|lv, study.translation, study.explanation|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","werden|idx:657","lv, study.translation, study.explanation","kļūt","werden","","{""lv"":""Να πάρει"",""study.translation"":""Να πάρει"",""study.explanation"":""[\""Κύρια ιδέα: werden συνήθως σημαίνει να γίνεις σε επίπεδο Α1.\"",\""Χρησιμοποιείται όταν κάτι αλλάζει ή γίνεται διαφορετικό.\"",\""Αργότερα στα γερμανικά, το werden χρησιμοποιείται επίσης για μελλοντικό και παθητικό.\"",\""Σε επίπεδο Α1, η πιο σημαντική φράση είναι Ich werde müde. = κουράζομαι.\""]""}","{""lv"":""Να πάρει"",""study.translation"":""Να πάρει"",""study.explanation"":""[\""Κύρια ιδέα: werden συνήθως σημαίνει να γίνεις σε επίπεδο Α1.\"",\""Χρησιμοποιείται όταν κάτι αλλάζει ή γίνεται διαφορετικό.\"",\""Αργότερα στα γερμανικά, το werden χρησιμοποιείται επίσης για μελλοντικό και παθητικό.\"",\""Σε επίπεδο Α1, η πιο σημαντική φράση είναι Ich werde müde. = κουράζομαι.\""]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For werden|idx:657, path lv, study.translation, study.explanation captures several nested target-language values. The reviewed payload begins “{""lv"":""Να πάρει"",""study.translation"":""Να πάρει"",""study.explanation"":""[\""Κύρια ιδέα: werden συνήθως σημαίνει να γίνεις σε επίπεδο Α1.\"",\""Χρησιμοποιεί…”; against German “werden” and LV “kļūt”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-012","BATCH-087","c6bba7987fd77164","c6bba7987fd77164fbbbd4f6862c49214cc61ceea849803ea3731ab1cff57ec5","DISC-G2-A1-GR-L0002","g2/a1/gr|Wetter|idx:658|lv, study.explanation|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","Wetter|idx:658","lv, study.explanation","laiks (laikapstākļi)","Wetter","","{""lv"":""Καιρός"",""study.explanation"":""[\""Κύρια ιδέα: das Wetter σημαίνει καιρός — ηλιόλουστος, βροχερός, κρύος ή ζεστός.\"",\""Η εσθονική λέξη \\\""ilm\\\"" σημαίνει μόνο καιρικές συνθήκες, όχι την ώρα της ημέρας — αυτές οι λέξεις είναι επίσης διαφορετικές στα γερμανικά.\"",\""Μιλάμε για τον καιρό με τη λέξη das Wetter: Wie ist das Wetter heute?\"",\""Το Das Wetter χρησιμοποιείται συχνά σε μια πρόταση με λέξεις όπως ζεστό ή καλτ.\"",\""Μην συγχέετε με τη λέξη die Zeit — είναι ώρα ως στιγμή ή ευκαιρία (Ich habe keine Zeit).\""]""}","{""lv"":""Καιρός"",""study.explanation"":""[\""Κύρια ιδέα: das Wetter σημαίνει καιρός — ηλιόλουστος, βροχερός, κρύος ή ζεστός.\"",\""Η εσθονική λέξη \\\""ilm\\\"" σημαίνει μόνο καιρικές συνθήκες, όχι την ώρα της ημέρας — αυτές οι λέξεις είναι επίσης διαφορετικές στα γερμανικά.\"",\""Μιλάμε για τον καιρό με τη λέξη das Wetter: Wie ist das Wetter heute?\"",\""Το Das Wetter χρησιμοποιείται συχνά σε μια πρόταση με λέξεις όπως ζεστό ή καλτ.\"",\""Μην συγχέετε με τη λέξη die Zeit — είναι ώρα ως στιγμή ή ευκαιρία (Ich habe keine Zeit).\""]""}","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For Wetter|idx:658, path lv, study.explanation captures several nested target-language values. The reviewed payload begins “{""lv"":""Καιρός"",""study.explanation"":""[\""Κύρια ιδέα: das Wetter σημαίνει καιρός — ηλιόλουστος, βροχερός, κρύος ή ζεστός.\"",\""Η εσθονική λέξη \\\""ilm\\\…”; against German “Wetter” and LV “laiks (laikapstākļi)”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-012","BATCH-162","dd4d96299d37ec11","dd4d96299d37ec119c9cc9f7f0daf35fd997660112a035303ba0e2d3219c5fef","DISC-G2-A1-GR-L0003","g2/a1/gr|wie|idx:660|lv, study.translation, study.explanation, study.examples|TRANSLATION_ERROR|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","wie|idx:660","lv, study.translation, study.explanation, study.examples","kā • cik","wie","","{""lv"":""Πώς • Αν"",""study.translation"":""Πώς • Αν"",""study.explanation"":""[\""Κύρια ιδέα: το wie ρωτά για τον τρόπο ή την ποιότητα (πώς) και την ποσότητα ή τον αριθμό (πόσο), ανάλογα με το πλαίσιο.\"",\""Το wie geht's (Wie geht's • ) ρωτά για τον τρόπο — πώς στα εσθονικά.\"",\""Wie + επίθετο (wie viel, wie alt, wie lange) ρωτά για το ποσό, την ηλικία ή τη διάρκεια — στα εσθονικά kui.\"",\""Wie viel(e) σημαίνει πόσο? wie alt σημαίνει πόσο χρονών? wie lange σημαίνει πόσο καιρό.\"",\""Στις συγκρίσεις, wie σημαίνει επίσης όπως (τόσο groß wie = τόσο μεγάλο όσο).\""]"",""study.examples"":""[{\""de\"":\""Wie geht es dir?\"",\""lv\"":\""Τι κάνετε\""},{\""de\"":\""Wie heißt du?\"",\""lv\"":\""Ποιο είναι το όνομά σου\""},{\""de\"":\""Wie viel kostet das?\"",\""lv\"":\""Πόσο κοστίζει\""},{\""de\"":\""Wie alt bist du?\"",\""lv\"":\""Πόσων χρονών είστε\""},{\""de\"":\""Wie lange dauert der Film?\"",\""lv\"":\""Πόσο διαρκεί η ταινία • \""},{\""de\"":\""Er ist so groß wie sein Vater.\"",\""lv\"":\""Είναι τόσο ψηλός όσο ο πατέρας του.\""}]""}","{""lv"":""Πώς • Αν"",""study.translation"":""Πώς • Αν"",""study.explanation"":""[\""Κύρια ιδέα: το wie ρωτά για τον τρόπο ή την ποιότητα (πώς) και την ποσότητα ή τον αριθμό (πόσο), ανάλογα με το πλαίσιο.\"",\""Το wie geht's (Wie geht's • ) ρωτά για τον τρόπο — πώς στα εσθονικά.\"",\""Wie + επίθετο (wie viel, wie alt, wie lange) ρωτά για το ποσό, την ηλικία ή τη διάρκεια — στα εσθονικά kui.\"",\""Wie viel(e) σημαίνει πόσο? wie alt σημαίνει πόσο χρονών? wie lange σημαίνει πόσο καιρό.\"",\""Στις συγκρίσεις, wie σημαίνει επίσης όπως (τόσο groß wie = τόσο μεγάλο όσο).\""]"",""study.examples"":""[{\""de\"":\""Wie geht es dir?\"",\""lv\"":\""Τι κάνετε\""},{\""de\"":\""Wie heißt du?\"",\""lv\"":\""Ποιο είναι το όνομά σου\""},{\""de\"":\""Wie viel kostet das?\"",\""lv\"":\""Πόσο κοστίζει\""},{\""de\"":\""Wie alt bist du?\"",\""lv\"":\""Πόσων χρονών είστε\""},{\""de\"":\""Wie lange dauert der Film?\"",\""lv\"":\""Πόσο διαρκεί η ταινία • \""},{\""de\"":\""Er ist so groß wie sein Vater.\"",\""lv\"":\""Είναι τόσο ψηλός όσο ο πατέρας του.\""}]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For wie|idx:660, path lv, study.translation, study.explanation, study.examples captures several nested target-language values. The reviewed payload begins “{""lv"":""Πώς • Αν"",""study.translation"":""Πώς • Αν"",""study.explanation"":""[\""Κύρια ιδέα: το wie ρωτά για τον τρόπο ή την ποιότητα (πώς) και την ποσότητα ή…”; against German “wie” and LV “kā • cik”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-012","BATCH-161","232f4f8958d97e6c","232f4f8958d97e6cc55faa4da5de7180a134e677dc7b34089ce42eee0043c7a8","DISC-G2-A1-GR-L0004","g2/a1/gr|zu|idx:668|lv, study.translation, study.explanation, study.comparison|TRANSLATION_ERROR|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","zu|idx:668","lv, study.translation, study.explanation, study.comparison","uz • pie","zu","","{""lv"":""Να • Να"",""study.translation"":""Να • Να"",""study.explanation"":""[\""Κύρια ιδέα: zu πολύ συχνά σημαίνει περισσότερα ή μισά, αλλά έχει ρόλο και με τον αόριστο.\"",\""Για τους ανθρώπους και τους θεσμούς, το zu συχνά σημαίνει περισσότερα ή περισσότερα.\"",\""Με τα επίθετα, το zu μπορεί να σημαίνει επίσης.\"",\""Στην κατασκευή zu + ουσιαστικό δράσης, βοηθά στο σχηματισμό του ουσιαστικού δράσης: zu lernen, zu gehen.\""]"",""study.comparison"":""[{\""word\"":\""zu\"",\""meaning\"":\""Προς / προς / επίσης / αόριστο\"",\""example\"":\""Πάω στο γιατρό.\""},{\""word\"":\""nach\"",\""meaning\"":\""Με πόλεις/χώρες\"",\""example\"":\""Οδηγώ στο Βερολίνο.\""},{\""word\"":\""in\"",\""meaning\"":\""Σε / σε κάποιο μέρος\"",\""example\"":\""Πάω στο σχολείο.\""},{\""word\"":\""bei\"",\""meaning\"":\""Με κάποιον / στη δουλειά\"",\""example\"":\""Είμαι στην Άννα.\""}]""}","{""lv"":""Να • Να"",""study.translation"":""Να • Να"",""study.explanation"":""[\""Κύρια ιδέα: zu πολύ συχνά σημαίνει περισσότερα ή μισά, αλλά έχει ρόλο και με τον αόριστο.\"",\""Για τους ανθρώπους και τους θεσμούς, το zu συχνά σημαίνει περισσότερα ή περισσότερα.\"",\""Με τα επίθετα, το zu μπορεί να σημαίνει επίσης.\"",\""Στην κατασκευή zu + ουσιαστικό δράσης, βοηθά στο σχηματισμό του ουσιαστικού δράσης: zu lernen, zu gehen.\""]"",""study.comparison"":""[{\""word\"":\""zu\"",\""meaning\"":\""Προς / προς / επίσης / αόριστο\"",\""example\"":\""Πάω στο γιατρό.\""},{\""word\"":\""nach\"",\""meaning\"":\""Με πόλεις/χώρες\"",\""example\"":\""Οδηγώ στο Βερολίνο.\""},{\""word\"":\""in\"",\""meaning\"":\""Σε / σε κάποιο μέρος\"",\""example\"":\""Πάω στο σχολείο.\""},{\""word\"":\""bei\"",\""meaning\"":\""Με κάποιον / στη δουλειά\"",\""example\"":\""Είμαι στην Άννα.\""}]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For zu|idx:668, path lv, study.translation, study.explanation, study.comparison captures several nested target-language values. The reviewed payload begins “{""lv"":""Να • Να"",""study.translation"":""Να • Να"",""study.explanation"":""[\""Κύρια ιδέα: zu πολύ συχνά σημαίνει περισσότερα ή μισά, αλλά έχει ρόλο και με το…”; against German “zu” and LV “uz • pie”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-012","BATCH-161","11f71305fb46fd92","11f71305fb46fd926523947d37b7503f6c1117723dd3526e1c1f1b3c30c6ada1","DISC-G2-A1-GR-L0005","g2/a1/gr|Zug|idx:671|lv, study.explanation|TRANSLATION_ERROR|gpt-5.6-luna","gr","","crowdin-staging/g2/gr-a1.json","Zug|idx:671","lv, study.explanation","vilciens","Zug","","{""lv"":""Τρένο"",""study.explanation"":""[\""Κύρια ιδέα: der Zug σημαίνει συνήθως προπόνηση σε επίπεδο Α1.\"",\""Χρησιμοποιείται σε καθημερινές καταστάσεις σχετικά με την οδήγηση, την άφιξη και την αναχώρηση.\"",\""Σε ορισμένες άλλες έννοιες, το Zug μπορεί να είναι κίνηση, σχέδιο ή χαρακτηριστικό του προσώπου, αλλά αυτές δεν είναι οι κύριες έννοιες του A1.\"",\""Πολύ συχνές φράσεις είναι mit dem Zug fahren και Der Zug kommt.\""]""}","{""lv"":""Τρένο"",""study.explanation"":""[\""Κύρια ιδέα: der Zug σημαίνει συνήθως προπόνηση σε επίπεδο Α1.\"",\""Χρησιμοποιείται σε καθημερινές καταστάσεις σχετικά με την οδήγηση, την άφιξη και την αναχώρηση.\"",\""Σε ορισμένες άλλες έννοιες, το Zug μπορεί να είναι κίνηση, σχέδιο ή χαρακτηριστικό του προσώπου, αλλά αυτές δεν είναι οι κύριες έννοιες του A1.\"",\""Πολύ συχνές φράσεις είναι mit dem Zug fahren και Der Zug kommt.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For Zug|idx:671, path lv, study.explanation captures several nested target-language values. The reviewed payload begins “{""lv"":""Τρένο"",""study.explanation"":""[\""Κύρια ιδέα: der Zug σημαίνει συνήθως προπόνηση σε επίπεδο Α1.\"",\""Χρησιμοποιείται σε καθημερινές καταστάσεις σχ…”; against German “Zug” and LV “vilciens”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-012","BATCH-205","f55b9c78b6294598","f55b9c78b629459800b6afa66cc1e8edc701e7b0cd902359692c45c13952e325","G2A1P3-HR-0001","g2/a1/hr|a1-ab|a1.card.a1-ab.study.comparison[1].meaning|MULTI_TRANSLATION|deterministic/multi-translation","hr","","crowdin-staging/g2/hr-a1.json","a1-ab","a1.card.a1-ab.study.comparison[1].meaning","no kāda/kaut kā • izcelsme","ab","Od nekoga/nečega • Porijeklo","Od nekoga/nečega • Porijeklo","Od nekoga/nečega • Porijeklo","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","LABOT","od nekoga/nečega • podrijetlo","Individuāli pārskatīts hr/ab laukā 'a1.card.a1-ab.study.comparison[1].meaning' pret LV 'no kāda/kaut kā • izcelsme': pašreizējais 'Od nekoga/nečega • Porijeklo' satur nepareizu valodu, nozīmi vai formu; lauka aizstājums ir 'od nekoga/nečega • podrijetlo'."
"ESC-012","BATCH-204","8604d90a394997e4","8604d90a394997e46afd55d44798c4b26308154283b77ac56105d6b3ca86e55f","G2A1P3-HR-0002","g2/a1/hr|a1-aber|a1.card.a1-aber.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","hr","","crowdin-staging/g2/hr-a1.json","a1-aber","a1.card.a1-aber.study.comparison[0].meaning","pretstats • iebilde • tomēr","aber","Спротивно • Приговор • Меѓутоа","Спротивно • Приговор • Меѓутоа","Спротивно • Приговор • Меѓутоа","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","LABOT","suprotnost • prigovor • međutim","Individuāli pārskatīts hr/aber laukā 'a1.card.a1-aber.study.comparison[0].meaning' pret LV 'pretstats • iebilde • tomēr': pašreizējais 'Спротивно • Приговор • Меѓутоа' satur nepareizu valodu, nozīmi vai formu; lauka aizstājums ir 'suprotnost • prigovor • međutim'."
"ESC-012","BATCH-204","30c010c27aa27f75","30c010c27aa27f75f26e79878fb5c3112314493bf80f61c545194d0a16c065bc","G2A1P3-HR-0003","g2/a1/hr|a1-also|a1.card.a1-also.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","hr","","crowdin-staging/g2/hr-a1.json","a1-also","a1.card.a1-also.study.comparison[0].meaning","tātad • līdz ar to","also","Torej • Zato","Torej • Zato","Torej • Zato","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","LABOT","dakle • stoga","Individuāli pārskatīts hr/also laukā 'a1.card.a1-also.study.comparison[0].meaning' pret LV 'tātad • līdz ar to': pašreizējais 'Torej • Zato' satur nepareizu valodu, nozīmi vai formu; lauka aizstājums ir 'dakle • stoga'."
