escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-040","BATCH-104","c6376ff304fde085","c6376ff304fde085103810127a70c4548b4db4646be32b3bc05a666ec87a5042","DISC-G2-A1-LT-L0001","g2/a1/lt|das|idx:129|lv; study.translation; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","das|idx:129","lv; study.translation; study.important","vidus dzimtes noteiktais artikuls","das","","{""lv"":""bevardės giminės žymimasis artikelis"",""study.translation"":""bevardės giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje das pirmiausia mokomasi kaip bevardės giminės artikelio.\"",\""das nėra tas pats kas dass — das gali būti artikelis arba įvardis, dass reiškia „kad“.\""]""}","{""lv"":""bevardės giminės žymimasis artikelis"",""study.translation"":""bevardės giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje das pirmiausia mokomasi kaip bevardės giminės artikelio.\"",\""das nėra tas pats kas dass — das gali būti artikelis arba įvardis, dass reiškia „kad“.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv; study.translation; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-040","BATCH-104","605ee04fad31b560","605ee04fad31b560264532caf5badcf63d84bc6b666f6b9c49993cb3792f14a7","DISC-G2-A1-LT-L0002","g2/a1/lt|dass|idx:130|lv; study.translation; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","dass|idx:130","lv; study.translation; study.important","ka","dass","","{""lv"":""kad"",""study.translation"":""kad"",""study.important"":""[\""dass reiškia „kad“ ir įveda šalutinį sakinį.\"",\""To nepainioti su das, kuris gali būti artikelis arba „tai“.\""]""}","{""lv"":""kad"",""study.translation"":""kad"",""study.important"":""[\""dass reiškia „kad“ ir įveda šalutinį sakinį.\"",\""To nepainioti su das, kuris gali būti artikelis arba „tai“.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv; study.translation; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-040","BATCH-104","681d009681a1e8d3","681d009681a1e8d31fe4b958a843c63e2eeb7975aa444731c80f8fd727020287","DISC-G2-A1-LT-L0009","g2/a1/lt|Datum|idx:131|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","Datum|idx:131","lv","datums","Datum","","data","data","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv"
"ESC-040","BATCH-104","bfc79d273166aec9","bfc79d273166aec995220a10a0e28c67e71d899b1b38c11629b3a4244eaa9000","DISC-G2-A1-LT-L0010","g2/a1/lt|dein|idx:132|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","dein|idx:132","lv","tavs","dein","","tavo","tavo","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv"
"ESC-040","BATCH-104","d805ac2962946e05","d805ac2962946e056a077b6d31f16a391d7baa5d18c30a76305d8cdc8ef876c1","DISC-G2-A1-LT-L0011","g2/a1/lt|denken|idx:133|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","denken|idx:133","lv","domāt","denken","","manyti","manyti","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv"
"ESC-040","BATCH-104","f57dd33d86dbcff5","f57dd33d86dbcff599274b48032f6f171c9643a2ede87c179c15537923284fde","DISC-G2-A1-LT-L0003","g2/a1/lt|der|idx:134|lv; study.translation; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","der|idx:134","lv; study.translation; study.important","vīriešu dzimtes noteiktais artikuls","der","","{""lv"":""vyriškosios giminės žymimasis artikelis"",""study.translation"":""vyriškosios giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje der pirmiausia mokomasi kaip vyriškosios giminės artikelio.\"",\""Įvardžio ir santykinis vartojimas ateina vėliau.\""]""}","{""lv"":""vyriškosios giminės žymimasis artikelis"",""study.translation"":""vyriškosios giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje der pirmiausia mokomasi kaip vyriškosios giminės artikelio.\"",\""Įvardžio ir santykinis vartojimas ateina vėliau.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv; study.translation; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-040","BATCH-104","e227ecb0dd5598df","e227ecb0dd5598df339a69ab9a79d8fe4b4116805c3ef0dfb9e9c45a2b86b592","DISC-G2-A1-LT-L0013","g2/a1/lt|Dezember|idx:136|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","Dezember|idx:136","lv","decembris","Dezember","","gruodis","gruodis","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv"
"ESC-040","BATCH-104","8f840e34ea2c2e0c","8f840e34ea2c2e0cdae9818c449d14fa20875c2835caa3f9e593b19911f3fe01","DISC-G2-A1-LT-L0004","g2/a1/lt|die|idx:137|lv; study.translation; study.important|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","die|idx:137","lv; study.translation; study.important","sieviešu dzimtes noteiktais artikuls","die","","{""lv"":""moteriškosios giminės žymimasis artikelis"",""study.translation"":""moteriškosios giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje die pirmiausia mokomasi kaip moteriškosios giminės artikelio.\"",\""Daugiskaitoje die vartojamas visoms giminėms.\""]""}","{""lv"":""moteriškosios giminės žymimasis artikelis"",""study.translation"":""moteriškosios giminės žymimasis artikelis"",""study.important"":""[\""A1 lygyje die pirmiausia mokomasi kaip moteriškosios giminės artikelio.\"",\""Daugiskaitoje die vartojamas visoms giminėms.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv; study.translation; study.important composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-040","BATCH-168","a6525a9b2b29298a","a6525a9b2b29298a1b19e7cf63543de4cf2c0ea01f52a0ca6dcae2ea29aa4c37","DISC-G2-A1-LT-L0005","g2/a1/lt|dieser|idx:139|study.examples[1].lv; lv; study.translation|MISTRANSLATION|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","dieser|idx:139","study.examples[1].lv; lv; study.translation","šis","dieser","","{""study.examples[1].lv"":null,""lv"":""šis"",""study.translation"":""šis""}","{""study.examples[1].lv"":null,""lv"":""šis"",""study.translation"":""šis""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET","PENDING","","","OWNER_REVIEW_REQUIRED: CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET. mapping=CONFIRMED_FIELD_ABSENT bucket=SEMANTIC_OR_MEANING_ERROR lang=lt field=study.examples[1].lv; lv; study.translation confirmed field absent in current production schema; LABOT apply target does not exist."
"ESC-040","BATCH-103","1e270a50e1c75cb9","1e270a50e1c75cb92ac59feae643ca6bd012970d69f4dabafb701072d7f2394e","DISC-G2-A1-LT-L0017","g2/a1/lt|dort|idx:142|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","lt","","crowdin-staging/g2/lt-a1.json","dort|idx:142","lv","tur","dort","","ten","ten","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: TARGET_LANGUAGE_REWRITE_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=lt field=lv"
