source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-159","302473fbb3efef5a","302473fbb3efef5ab6f27e11c2039821b89759ede021451f0f17acded545ee6e","DISC-G2-A1-DA-L0002","g2/a1/da|kosten|idx:320|study.translation; study.important|MISTRANSLATION|gpt-5.6-luna","da","","crowdin-staging/g2/da-a1.json","kosten|idx:320","study.translation; study.important","maksāt","kosten","","{""study.translation"":""At betale"",""study.important"":""[\""kosten og bezahlen er ikke synonyme: kosten = hvor meget det koster; bezahlen = tjene penge.\"",\""på dansk bruges i begge tilfælde ofte til at betale, men på tysk skal man vælge efter situationen.\""]""}","{""study.translation"":""At betale"",""study.important"":""[\""kosten og bezahlen er ikke synonyme: kosten = hvor meget det koster; bezahlen = tjene penge.\"",\""på dansk bruges i begge tilfælde ofte til at betale, men på tysk skal man vælge efter situationen.\""]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING after individual inspection of kosten|idx:320 / study.translation; study.important: the row bundles several production values; the snapshot begins '{""study.translation"":""At betale"",""study.important"":""[\""kosten og bezahlen er ikke synonyme: kosten = hvor meget det koster; bezah…'. For German 'kosten' / Latvian 'maksāt', OWNER must name the exact subfield and provide its complete Danish replacement; one row-level owner_new would be ambiguous.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER",""
"BATCH-186","64a808301b92f365","64a808301b92f36514154e875641edcdf958734bdfe3ff92d0338f842a093410","DISC-G2-A1-DA-L0003","g2/a1/da|Laden|idx:349|study.explanation; study.tip|TARGET_LANGUAGE_GRAMMAR|gpt-5.6-luna","da","","crowdin-staging/g2/da-a1.json","Laden|idx:349","study.explanation; study.tip","veikals","Laden","","{""study.explanation"":""[\""Hovedidé: der Laden er stort, og artiklen der er et substantiv - en lille butik.\"",\""Laden er et verbum med små bogstaver - at indlæse eller oplade.\"",\""Der Laden refererer ofte til en lille butik i hverdagen (im Laden einkaufen = at handle i en butik).\"",\""Flertal: die Läden.\""]"",""study.tip"":""[\""der Laden ar lielo burtu — lietvards (veikals).\"",\""små bogstaver laden - verbum (at indlæse/oplade).\""]""}","{""study.explanation"":""[\""Hovedidé: der Laden er stort, og artiklen der er et substantiv - en lille butik.\"",\""Laden er et verbum med små bogstaver - at indlæse eller oplade.\"",\""Der Laden refererer ofte til en lille butik i hverdagen (im Laden einkaufen = at handle i en butik).\"",\""Flertal: die Läden.\""]"",""study.tip"":""[\""der Laden ar lielo burtu — lietvards (veikals).\"",\""små bogstaver laden - verbum (at indlæse/oplade).\""]""}","PASS","","TARGET_LANGUAGE_GRAMMAR","GRAMMAR_MORPHOLOGY_OR_FORM","","MEDIUM","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING after individual inspection of Laden|idx:349 / study.explanation; study.tip: the row bundles several production values; the snapshot begins '{""study.explanation"":""[\""Hovedidé: der Laden er stort, og artiklen der er et substantiv - en lille butik.\"",\""Laden er et verbum …'. For German 'Laden' / Latvian 'veikals', OWNER must name the exact subfield and provide its complete Danish replacement; one row-level owner_new would be ambiguous.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER",""
"BATCH-159","3a7f5cf7712724fd","3a7f5cf7712724fd6c9e9e2e095116b26ee90bbbff0a26e86a7ecc9c774fec44","DISC-G2-A1-DA-L0004","g2/a1/da|Land|idx:351|study.examples; study.important|MEANING_AND_USAGE|gpt-5.6-luna","da","","crowdin-staging/g2/da-a1.json","Land|idx:351","study.examples; study.important","valsts • zeme","Land","","{""study.examples"":""[{\""de\"":\""Deutschland ist ein schönes Land.\"",\""lv\"":\""Tyskland er et smukt land.\""},{\""de\"":\""Ich komme aus einem kleinen Land.\"",\""lv\"":\""Jeg kommer fra et lille land.\""},{\""de\"":\""Wir fahren aufs Land.\"",\""lv\"":\""Vi går på landet.\""},{\""de\"":\""Auf dem Land ist es ruhig.\"",\""lv\"":\""Der er stille på landet.\""}]"",""study.important"":""[\""aufs Land betyder 'til landet', ikke 'til landet'.\"",\""das Land er ikke det samme som die Stadt.\""]""}","{""study.examples"":""[{\""de\"":\""Deutschland ist ein schönes Land.\"",\""lv\"":\""Tyskland er et smukt land.\""},{\""de\"":\""Ich komme aus einem kleinen Land.\"",\""lv\"":\""Jeg kommer fra et lille land.\""},{\""de\"":\""Wir fahren aufs Land.\"",\""lv\"":\""Vi går på landet.\""},{\""de\"":\""Auf dem Land ist es ruhig.\"",\""lv\"":\""Der er stille på landet.\""}]"",""study.important"":""[\""aufs Land betyder 'til landet', ikke 'til landet'.\"",\""das Land er ikke det samme som die Stadt.\""]""}","PASS","","MEANING_AND_USAGE","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING after individual inspection of Land|idx:351 / study.examples; study.important: the row bundles several production values; the snapshot begins '{""study.examples"":""[{\""de\"":\""Deutschland ist ein schönes Land.\"",\""lv\"":\""Tyskland er et smukt land.\""},{\""de\"":\""Ich komme aus …'. For German 'Land' / Latvian 'valsts • zeme', OWNER must name the exact subfield and provide its complete Danish replacement; one row-level owner_new would be ambiguous.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER",""
"BATCH-159","856334b9d677d7f7","856334b9d677d7f7cd69579ddfe93e0a4dfb51e695ce7d08fe409585c4f3c5a8","DISC-G2-A1-DA-L0003","g2/a1/da|Liter|idx:382|lv; study.translation|MISTRANSLATION|gpt-5.6-luna","da","","crowdin-staging/g2/da-a1.json","Liter|idx:382","lv; study.translation","litrs","Liter","","{""lv"":""Liter"",""study.translation"":""Liter""}","{""lv"":""Liter"",""study.translation"":""Liter""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING after individual inspection of Liter|idx:382 / lv; study.translation: the row bundles several production values; the snapshot begins '{""lv"":""Liter"",""study.translation"":""Liter""}'. For German 'Liter' / Latvian 'litrs', OWNER must name the exact subfield and provide its complete Danish replacement; one row-level owner_new would be ambiguous.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER",""
"BATCH-197","d8cae873ef638d43","d8cae873ef638d433b3c049e62c8555ee71ef5ca7ccc05ac504c4565c2d3d588","G2A1P3-EN-0120","g2/a1/en|a1-uhr|a1.card.a1-uhr.study.examples[5].native|MULTI_TRANSLATION|deterministic/multi-translation","en","","crowdin-staging/g2/en-a1.json","a1-uhr","a1.card.a1-uhr.study.examples[5].native","pulkstenis","Uhr","Device/time on clock • Die Zeit","","","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING — On en card a1-uhr, the cited path a1.card.a1-uhr.study.examples[5].native does not exist. For the MULTI_TRANSLATION claim concerning Latvian “pulkstenis” / German “Uhr”, identify the exact existing target field (or approve a schema addition) and its complete en wording.","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET",""
"BATCH-153","b282a4f601515de6","b282a4f601515de6871673a5c7b40684acfd98b944eb0e608c18ff18994b1601","DISC-G2-A1-EN-L0004","g2/a1/en|ab|idx:17|lv; study.translation; study.examples[].lv|UNTRANSLATED_TARGET|gpt-5.6-luna","en","","crowdin-staging/g2/en-a1.json","ab|idx:17","lv; study.translation; study.examples[].lv","no","ab","","{""lv"":""From"",""study.translation"":""From"",""study.examples[].lv"":null}","{""lv"":""From"",""study.translation"":""From"",""study.examples[].lv"":null}","PASS","","UNTRANSLATED_TARGET","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING — On en card ab|idx:17, the cited path lv; study.translation; study.examples[].lv does not exist. For the UNTRANSLATED_TARGET claim concerning Latvian “no” / German “ab”, identify the exact existing target field (or approve a schema addition) and its complete en wording.","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET",""
"BATCH-153","7a656e2bf0508d75","7a656e2bf0508d75f310e08757ef4d63a7a336e2128fc8fbaaf35fa5193ba92c","DISC-G2-A1-EN-L0005","g2/a1/en|aber|idx:21|lv; study.translation; study.examples[].lv|UNTRANSLATED_TARGET|gpt-5.6-luna","en","","crowdin-staging/g2/en-a1.json","aber|idx:21","lv; study.translation; study.examples[].lv","bet","aber","","{""lv"":""But"",""study.translation"":""But"",""study.examples[].lv"":null}","{""lv"":""But"",""study.translation"":""But"",""study.examples[].lv"":null}","PASS","","UNTRANSLATED_TARGET","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING — On en card aber|idx:21, the cited path lv; study.translation; study.examples[].lv does not exist. For the UNTRANSLATED_TARGET claim concerning Latvian “bet” / German “aber”, identify the exact existing target field (or approve a schema addition) and its complete en wording.","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET",""
"BATCH-153","96b3fc14dd3f5364","96b3fc14dd3f53646b78f45197ec56a20469f09798d9a86ebebcb6c9c9c20027","DISC-G2-A1-EN-L0003","g2/a1/en|an|idx:12|lv; study.translation; study.examples[].lv|UNTRANSLATED_TARGET|gpt-5.6-luna","en","","crowdin-staging/g2/en-a1.json","an|idx:12","lv; study.translation; study.examples[].lv","pie","an","","{""lv"":""At • To • Present"",""study.translation"":""At • To • Present"",""study.examples[].lv"":null}","{""lv"":""At • To • Present"",""study.translation"":""At • To • Present"",""study.examples[].lv"":null}","PASS","","UNTRANSLATED_TARGET","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING — On en card an|idx:12, the cited path lv; study.translation; study.examples[].lv does not exist. For the UNTRANSLATED_TARGET claim concerning Latvian “pie” / German “an”, identify the exact existing target field (or approve a schema addition) and its complete en wording.","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET",""
"BATCH-159","d06f457c9d986a97","d06f457c9d986a97aed5a171b05f232475dd8f97ea8c6910484af876ef738800","DISC-G2-A1-EN-L0001","g2/a1/en|bitte|idx:93|study.examples.lv|MISTRANSLATION|gpt-5.6-luna","en","","crowdin-staging/g2/en-a1.json","bitte|idx:93","study.examples.lv","lūdzu","bitte","","","","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING — On en card bitte|idx:93, the cited path study.examples.lv does not exist. For the MISTRANSLATION claim concerning Latvian “lūdzu” / German “bitte”, identify the exact existing target field (or approve a schema addition) and its complete en wording.","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET",""
"BATCH-159","7d9bc65ca80baf0e","7d9bc65ca80baf0e020d3590214cf15e272e18ffb9ea5cf92926112c3057afcd","DISC-G2-A1-EN-L0002","g2/a1/en|Bitte|idx:94|study.examples.lv|MISTRANSLATION|gpt-5.6-luna","en","","crowdin-staging/g2/en-a1.json","Bitte|idx:94","study.examples.lv","lūgums","Bitte","","","","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING — On en card Bitte|idx:94, the cited path study.examples.lv does not exist. For the MISTRANSLATION claim concerning Latvian “lūgums” / German “Bitte”, identify the exact existing target field (or approve a schema addition) and its complete en wording.","CONFIRMED_FIELD_ABSENT_NO_PRODUCTION_TARGET",""
