source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-207","5e79d95e2083e362","5e79d95e2083e362c5ce44f1ebda5485942a90a7aa3224c139b59588f0e779a0","G2A1P3-IS-0050","g2/a1/is|a1-halten|a1.card.a1-halten.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-halten","a1.card.a1-halten.study.translation","turēt","halten","Hoidma • Peatama","Hoidma • Peatama","Hoidma • Peatama","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «halten» / LV «turēt» laukā «a1.card.a1-halten.study.translation»: current «Hoidma • Peatama» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-207","62b7d9ca8af72ea0","62b7d9ca8af72ea0ac65d6fd0aa52ff0eb35fe5e6b5e0536a93b23c3588a7d1a","G2A1P3-IS-0051","g2/a1/is|a1-heissen|a1.card.a1-heissen.native|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-heissen","a1.card.a1-heissen.native","saukties","heißen","Nimi olema • Tähendama","Nimi olema • Tähendama","Nimi olema • Tähendama","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «heißen» / LV «saukties» laukā «a1.card.a1-heissen.native»: current «Nimi olema • Tähendama» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-207","7e99df87938e02b4","7e99df87938e02b44dedf0e3c7f5a45e93d6140e230e3f3074c5f8ce447f9461","G2A1P3-IS-0052","g2/a1/is|a1-heissen|a1.card.a1-heissen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-heissen","a1.card.a1-heissen.study.translation","saukties","heißen","Nimi olema • Tähendama","Nimi olema • Tähendama","Nimi olema • Tähendama","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «heißen» / LV «saukties» laukā «a1.card.a1-heissen.study.translation»: current «Nimi olema • Tähendama» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-207","2ba001ac51d517da","2ba001ac51d517da5a83d9a74baf2d6a789651f1aaa1227cb41c5f96e26ad7fd","G2A1P3-IS-0053","g2/a1/is|a1-hoeren-study|a1.card.a1-hoeren-study.native|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-hoeren-study","a1.card.a1-hoeren-study.native","dzirdēt • klausīties","hören","Kuulma • Kuulama","Kuulma • Kuulama","Kuulma • Kuulama","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «hören» / LV «dzirdēt • klausīties» laukā «a1.card.a1-hoeren-study.native»: current «Kuulma • Kuulama» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-207","71e72f35e62ce12f","71e72f35e62ce12fc8062c6ab2f27795a4bc1410a7d2827260ab9f02710e4af0","G2A1P3-IS-0054","g2/a1/is|a1-hoeren-study|a1.card.a1-hoeren-study.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-hoeren-study","a1.card.a1-hoeren-study.study.translation","dzirdēt • klausīties","hören","Kuulma • Kuulama","Kuulma • Kuulama","Kuulma • Kuulama","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «hören» / LV «dzirdēt • klausīties» laukā «a1.card.a1-hoeren-study.study.translation»: current «Kuulma • Kuulama» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-208","f808f38158186304","f808f38158186304daf922c6537d7ac544f22ac296800bdc9397501f22a2aa8a","G2A1P3-IS-0055","g2/a1/is|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","fagurt • aðlaðandi að útliti","fagurt • aðlaðandi að útliti","fagurt • aðlaðandi að útliti","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «hübsch» / LV «glīts • pievilcīgs pēc izskata» laukā «a1.card.a1-huebsch.study.comparison[0].meaning»: current «fagurt • aðlaðandi að útliti» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-207","107397e6142c2585","107397e6142c2585e86967bb7b55093803d2012150f8d8ff50521d2e34843c01","G2A1P3-IS-0058","g2/a1/is|a1-ihr|a1.card.a1-ihr.native|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-ihr","a1.card.a1-ihr.native","jūs • viņai","ihr","Teie • Temale","Teie • Temale","Teie • Temale","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «ihr» / LV «jūs • viņai» laukā «a1.card.a1-ihr.native»: current «Teie • Temale» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-207","b8b4f2e116e53138","b8b4f2e116e531386cd8190407fd0a3eb3a9d22aead876041d4633f4a43c338d","G2A1P3-IS-0059","g2/a1/is|a1-ihr|a1.card.a1-ihr.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-ihr","a1.card.a1-ihr.study.translation","jūs • viņai","ihr","Teie • Temale","Teie • Temale","Teie • Temale","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «ihr» / LV «jūs • viņai» laukā «a1.card.a1-ihr.study.translation»: current «Teie • Temale» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-207","8d928086a3d1e4fd","8d928086a3d1e4fdea056b161c8777cfc582ff1a958716c706086c2d2ba4b0d0","G2A1P3-IS-0060","g2/a1/is|a1-im|a1.card.a1-im.native|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-im","a1.card.a1-im.native","iekšā (-ā) • kur?","im","Ser (-s) • Kus?","Ser (-s) • Kus?","Ser (-s) • Kus?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «im» / LV «iekšā (-ā) • kur?» laukā «a1.card.a1-im.native»: current «Ser (-s) • Kus?» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-207","3ddf3eeb11fea181","3ddf3eeb11fea1817e25cb10e88b5b835e76a5a53f5e6a02c818f236214d0ad8","G2A1P3-IS-0061","g2/a1/is|a1-im|a1.card.a1-im.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","a1-im","a1.card.a1-im.study.translation","iekšā (-ā) • kur?","im","Ser (-s) • Kus?","Ser (-s) • Kus?","Ser (-s) • Kus?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «im» / LV «iekšā (-ā) • kur?» laukā «a1.card.a1-im.study.translation»: current «Ser (-s) • Kus?» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
