source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-206","5d8e88bfdfc33189","5d8e88bfdfc331890689510bf225dffc7d8a7fb70c17dc85848a03a5ba15a13f","G2A1P3-HU-0057","g2/a1/hu|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","szép • vonzó a megjelenés tekintetében","szép • vonzó a megjelenés tekintetében","szép • vonzó a megjelenés tekintetében","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-huebsch.study.comparison[0].meaning kartītē a1-huebsch: production “szép • vonzó a megjelenés tekintetében”, LV “glīts • pievilcīgs pēc izskata”, DE “hübsch”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-206","fd8c25bff0226b49","fd8c25bff0226b498ee29e9e5590d005f3a1aecdde8566b36d79220820b1512c","G2A1P3-HU-0060","g2/a1/hu|a1-ihr|a1.card.a1-ihr.native|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-ihr","a1.card.a1-ihr.native","jūs • viņai","ihr","Te • Őt","Te • Őt","Te • Őt","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-ihr.native kartītē a1-ihr: production “Te • Őt”, LV “jūs • viņai”, DE “ihr”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-206","4bd62f4a992065db","4bd62f4a992065dbcf5f802d1163c3398dc29bb5716e2ce904ed831ec3f047d1","G2A1P3-HU-0061","g2/a1/hu|a1-ihr|a1.card.a1-ihr.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-ihr","a1.card.a1-ihr.study.translation","jūs • viņai","ihr","Te • Őt","Te • Őt","Te • Őt","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-ihr.study.translation kartītē a1-ihr: production “Te • Őt”, LV “jūs • viņai”, DE “ihr”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-206","f1acfa433aeb83e9","f1acfa433aeb83e9d6274b86b7a62129ceb993ab5af28cf36444d64cfb9b88ad","G2A1P3-HU-0062","g2/a1/hu|a1-im|a1.card.a1-im.native|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-im","a1.card.a1-im.native","iekšā (-ā) • kur?","im"," • Hol?"," • Hol?"," • Hol?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-im.native kartītē a1-im: production “• Hol?”, LV “iekšā (-ā) • kur?”, DE “im”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-206","759cae96982d077e","759cae96982d077e377d19143b0c3680b97457a28d71f86bdb6bac785078bbb3","G2A1P3-HU-0063","g2/a1/hu|a1-im|a1.card.a1-im.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-im","a1.card.a1-im.study.translation","iekšā (-ā) • kur?","im"," • Hol?"," • Hol?"," • Hol?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-im.study.translation kartītē a1-im: production “• Hol?”, LV “iekšā (-ā) • kur?”, DE “im”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-206","c8beb12abb9481af","c8beb12abb9481afa31a274ca58840ad2df4cbd92114fbaa93094c05778959c3","G2A1P3-HU-0064","g2/a1/hu|a1-in|a1.card.a1-in.native|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-in","a1.card.a1-in.native","iekšā • uz","in","In • To","In • To","In • To","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-in.native kartītē a1-in: production “In • To”, LV “iekšā • uz”, DE “in”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-206","ef041fcfc4bb1afc","ef041fcfc4bb1afce41ff9b913544f96b0d4b387d4f38534e5f05d367fbc85d0","G2A1P3-HU-0065","g2/a1/hu|a1-in|a1.card.a1-in.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-in","a1.card.a1-in.study.translation","iekšā • uz","in","In • To","In • To","In • To","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-in.study.translation kartītē a1-in: production “In • To”, LV “iekšā • uz”, DE “in”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-205","3f584632fe3dbe8c","3f584632fe3dbe8cb065e3134f7628e7c5f0741f36960897ba804c04d38979ae","G2A1P3-HU-0066","g2/a1/hu|a1-ins|a1.card.a1-ins.native|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-ins","a1.card.a1-ins.native","iekšā • uz iekšu • kurp?","ins","Be • Be • Hova?","Be • Be • Hova?","Be • Be • Hova?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-ins.native kartītē a1-ins: production “Be • Be • Hova?”, LV “iekšā • uz iekšu • kurp?”, DE “ins”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-205","2bd9076b6ff80aa4","2bd9076b6ff80aa4bfcf23b182b21532cdb85bcaddfc170f1d36d83da91ed1b5","G2A1P3-HU-0067","g2/a1/hu|a1-ins|a1.card.a1-ins.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-ins","a1.card.a1-ins.study.translation","iekšā • uz iekšu • kurp?","ins","Be • Be • Hova?","Be • Be • Hova?","Be • Be • Hova?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-ins.study.translation kartītē a1-ins: production “Be • Be • Hova?”, LV “iekšā • uz iekšu • kurp?”, DE “ins”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-205","1ce2f18bf823db55","1ce2f18bf823db55241f867851ba4326910e52e1d6f0b2384a2ac89a47aa2f20","G2A1P3-HU-0068","g2/a1/hu|a1-kein|a1.card.a1-kein.native|MULTI_TRANSLATION|deterministic/multi-translation","hu","","crowdin-staging/g2/hu-a1.json","a1-kein","a1.card.a1-kein.native","neviens • nekāds","kein","Senki • Semmi","Senki • Semmi","Senki • Semmi","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks a1.card.a1-kein.native kartītē a1-kein: production “Senki • Semmi”, LV “neviens • nekāds”, DE “kein”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
