source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-165","cca2ab0107a6d0c2","cca2ab0107a6d0c2b78abd0c7d0de38068957ed90fcacea4590e3b419dda0f62","DISC-G2-A1-IS-L0012","g2/a1/is|Blume|idx:104|lv|MEANING_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Blume|idx:104","lv","puķe","Blume","","Liten","Liten","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Blume» / LV «puķe» laukā «lv»: current «Liten» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","SEMANTIC_MEANING_REVIEW_REQUIRED",""
"BATCH-100","c29c91a892a47ee2","c29c91a892a47ee21b0dfdbdb118cba743aecf57997a4eb6bf5b19fb404907cb","DISC-G2-A1-IS-L0013","g2/a1/is|Boot|idx:105|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Boot|idx:105","lv","laiva","Boot","","Paat","Paat","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Boot» / LV «laiva» laukā «lv»: current «Paat» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-098","51557edbc61c08b6","51557edbc61c08b6e686bc901cbbac4fb46a31c06ed0b9266e91d33976e599ce","DISC-G2-A1-IS-L0014","g2/a1/is|brauchen|idx:106|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","brauchen|idx:106","lv","vajadzēt","brauchen","","Wajama","Wajama","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «brauchen» / LV «vajadzēt» laukā «lv»: current «Wajama» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-098","563aaeadbd7e0524","563aaeadbd7e0524a6cd179d038063383ff563907c80ab61ec8cdbfc91c237ca","DISC-G2-A1-IS-L0015","g2/a1/is|braun|idx:107|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","braun|idx:107","lv","brūns","braun","","Beskjær","Beskjær","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «braun» / LV «brūns» laukā «lv»: current «Beskjær» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-099","a1255eb9bab7ad14","a1255eb9bab7ad14d2aa0793179b1ac2470536cfafa5d3ebbd70ea80793ff252","DISC-G2-A1-IS-L0016","g2/a1/is|breit|idx:108|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","breit|idx:108","lv","plats","breit","","Lai","Lai","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «breit» / LV «plats» laukā «lv»: current «Lai» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-098","5b40a61ebf6f5c95","5b40a61ebf6f5c9575cd3e70ca2dea861c9de14bc217740687e649f149a78785","DISC-G2-A1-IS-L0017","g2/a1/is|Brief|idx:109|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Brief|idx:109","lv","vēstule","Brief","","Kiri","Kiri","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Brief» / LV «vēstule» laukā «lv»: current «Kiri» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-165","d5c9c08b091e853b","d5c9c08b091e853bc1ca000b39265dd2c426cc672d5ef05d110dd3da8ebf0284","DISC-G2-A1-IS-L0004","g2/a1/is|bringen|idx:111|study|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","bringen|idx:111","study","atnest","bringen","","{""study.translation"":""Tooma • Viima"",""study.explanation"":""[\""Põhiidee: bringen gejättä magadi kellegi tooma, viima või domitama.\"",\""Bringen brukes, kui magadi veke teise kohta vei teise teise teise.\"",\""Se ei ole sama mis nehmen, sest nehmen geindet endele tämä.\"",\""Holen täytä yögä memne ja tooma või tämä.\"",\""Þýðingin fer eftir samhenginu.\""]"",""study.examples"":""[{\""de\"":\""Ich bringe dir ein Buch.\"",\""lv\"":\""For mulle palun vidd.\""},{\""de\"":\""Ich bringe das Paket zur Post.\"",\""lv\"":\""Ma viin sind koju.\""},{\""de\"":\""Ich bringe die Kinder zur Schule.\"",\""lv\"":\""Ta viib bibi kooli.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""Ma vőn bőbő.\""}]"",""study.comparison"":""[{\""word\"":\""bringen\"",\""meaning\"":\""Tooma / viima / vukkile vaittama\"",\""example\"":\""Ich bringe dir ein Buch. – Bring mir Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Võtma / kète vämä\"",\""example\"":\""Ich bringe das Paket zur Post. – Ich nehme das Buch.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Järele minema / tooma\"",\""example\"":\""Ich bringe die Kinder zur Schule. – Ich hole Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Kaasa tomaja ja vakkele tooma\"",\""example\"":\""Ich bringe dir ein Buch. – Bringst du Brot mit?\""},{\""word\"":\""nehmen\"",\""meaning\"":\""taka\"",\""example\"":\""Ich nehme das Buch. – Ég tek bókina.\""}]"",""study.tip"":""{\""text\"":\""Atceries: pārvieto pie kāda → bringen; paņem sev → nehmen.\""}"",""study.important"":""[\""bringen rāda virzienu pie kāda vai uz kādu vietu.\"",\""nehmen nozīmē paņemt, bet ne obligāti nogādāt citam.\"",\""Íslenska þýðingin fer eftir samhenginu.\""]""}","{""study.translation"":""Tooma • Viima"",""study.explanation"":""[\""Põhiidee: bringen gejättä magadi kellegi tooma, viima või domitama.\"",\""Bringen brukes, kui magadi veke teise kohta vei teise teise teise.\"",\""Se ei ole sama mis nehmen, sest nehmen geindet endele tämä.\"",\""Holen täytä yögä memne ja tooma või tämä.\"",\""Þýðingin fer eftir samhenginu.\""]"",""study.examples"":""[{\""de\"":\""Ich bringe dir ein Buch.\"",\""lv\"":\""For mulle palun vidd.\""},{\""de\"":\""Ich bringe das Paket zur Post.\"",\""lv\"":\""Ma viin sind koju.\""},{\""de\"":\""Ich bringe die Kinder zur Schule.\"",\""lv\"":\""Ta viib bibi kooli.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""Ma vőn bőbő.\""}]"",""study.comparison"":""[{\""word\"":\""bringen\"",\""meaning\"":\""Tooma / viima / vukkile vaittama\"",\""example\"":\""Ich bringe dir ein Buch. – Bring mir Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Võtma / kète vämä\"",\""example\"":\""Ich bringe das Paket zur Post. – Ich nehme das Buch.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Järele minema / tooma\"",\""example\"":\""Ich bringe die Kinder zur Schule. – Ich hole Wasser.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Kaasa tomaja ja vakkele tooma\"",\""example\"":\""Ich bringe dir ein Buch. – Bringst du Brot mit?\""},{\""word\"":\""nehmen\"",\""meaning\"":\""taka\"",\""example\"":\""Ich nehme das Buch. – Ég tek bókina.\""}]"",""study.tip"":""{\""text\"":\""Atceries: pārvieto pie kāda → bringen; paņem sev → nehmen.\""}"",""study.important"":""[\""bringen rāda virzienu pie kāda vai uz kādu vietu.\"",\""nehmen nozīmē paņemt, bet ne obligāti nogādāt citam.\"",\""Íslenska þýðingin fer eftir samhenginu.\""]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārbaudīts «bringen» / LV «atnest»: «study» apvieno vairākus laukus, current sākas ar «{""study.translation"":""Tooma • Viima"",""study.explanation"":""[\""Põhiidee: bringen gejättä magadi kellegi tooma, viima või …». Pirms lēmuma OWNER jāizdala konkrētais labojamais apakšlauks un katram jānosaka precīzs mērķvalodas teksts.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER",""
"BATCH-097","0ac451189acab167","0ac451189acab16710aae43ac3451b9505e420b43dbd4f787595e125550493be","DISC-G2-A1-IS-L0002","g2/a1/is|Brot|idx:1|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Brot|idx:1","lv","maize","Brot","","Leib","Leib","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Brot» / LV «maize» laukā «lv»: current «Leib» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-164","68442d755d34cf3c","68442d755d34cf3ccd90e83bd4c72f03ede013ac097ca28d4fc7984a974d9569","DISC-G2-A1-IS-L0020","g2/a1/is|Brötchen|idx:113|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Brötchen|idx:113","lv","maizīte","Brötchen","","Cuckold","Cuckold","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Brötchen» / LV «maizīte» laukā «lv»: current «Cuckold» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","SEMANTIC_MEANING_REVIEW_REQUIRED",""
"BATCH-164","8f7671e9df301693","8f7671e9df301693e066f7092c4891b47832dc21ae8b1770501f647b86d68a42","DISC-G2-A1-IS-L0021","g2/a1/is|Bruder|idx:115|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Bruder|idx:115","lv","brālis","Bruder","","Vend","Vend","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Bruder» / LV «brālis» laukā «lv»: current «Vend» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","SEMANTIC_MEANING_REVIEW_REQUIRED",""
