source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-163","1bb24792389564c1","1bb24792389564c1cb0317d6c9a69eb0051de20dddfb41156424b1b486febc2e","DISC-G2-A1-IS-L0023","g2/a1/is|schmutzig|idx:516|lv|MEANING_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","schmutzig|idx:516","lv","netīrs","schmutzig","","Må","Må","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «schmutzig» / LV «netīrs» laukā «lv»: current «Må» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","SEMANTIC_MEANING_REVIEW_REQUIRED",""
"BATCH-099","a148d1d900876f0b","a148d1d900876f0b810882e84cdde038e63c84a70de37757b85c55bc7f2ad971","DISC-G2-A1-IS-L0024","g2/a1/is|Schnee|idx:517|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Schnee|idx:517","lv","sniegs","Schnee","","Lumi","Lumi","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Schnee» / LV «sniegs» laukā «lv»: current «Lumi» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-097","0fd3118d4c6f37d4","0fd3118d4c6f37d42c284c795bd0a74711bd397d286ee49b48fb8b66bf66699e","DISC-G2-A1-IS-L0025","g2/a1/is|schneien|idx:518|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","schneien|idx:518","lv","snigt","schneien","","Lund sadama","Lund sadama","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «schneien» / LV «snigt» laukā «lv»: current «Lund sadama» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-099","aabcf364d12a23ac","aabcf364d12a23ac4921f9abdcfdd1a9b376069f66080a82740ea79dd4088976","DISC-G2-A1-IS-L0001","g2/a1/is|schnell|idx:519|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","schnell|idx:519","lv","ātrs","schnell","","Rask","Rask","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «schnell» / LV «ātrs» laukā «lv»: current «Rask» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-097","21279695c41dd641","21279695c41dd641db7a1ac1c23c2b5914ed1f47c2c9588850f376ae6d8d3708","DISC-G2-A1-IS-L0002","g2/a1/is|Schokolade|idx:520|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Schokolade|idx:520","lv","šokolāde","Schokolade","","Sjokolade","Sjokolade","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Schokolade» / LV «šokolāde» laukā «lv»: current «Sjokolade» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","TARGET_LANGUAGE_REWRITE_REQUIRED",""
"BATCH-100","f23c92e125737fd6","f23c92e125737fd66fa7674bf1f15acb69472ae1537729b084da2050dcb93c2b","DISC-G2-A1-IS-L0005","g2/a1/is|schon|idx:521|lv, study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","schon|idx:521","lv, study","jau","schon","","{""lv"":""Juba"",""study.translation"":""Juba"",""study.explanation"":""[\""Põhiidee: Miski on juba juhtunud või juba vaheggi.\"",\""Det betyr ingenting: det betyr ikke at det allerede eksisterer.\"",\""Sägeli sälästab: sälää fakti või ääää olekut.\"",\""Schon gejnajju juba: magidai on juba sikkem või juba gegait.\""]"",""study.examples"":""[{\""de\"":\""Ich bin schon zu Hause.\"",\""lv\"":\""Ma olen juba kodus.\""}]"",""study.tip"":""[\""Eitthvað hefur þegar gerst eða er þegar virkt.\"",\""Notaðu schon þegar samhengið passar við þessa merkingu.\""]"",""study.important"":""[\""schon = þegar.\"",\""Eitthvað hefur þegar gerst eða er þegar virkt.\""]""}","{""lv"":""Juba"",""study.translation"":""Juba"",""study.explanation"":""[\""Põhiidee: Miski on juba juhtunud või juba vaheggi.\"",\""Det betyr ingenting: det betyr ikke at det allerede eksisterer.\"",\""Sägeli sälästab: sälää fakti või ääää olekut.\"",\""Schon gejnajju juba: magidai on juba sikkem või juba gegait.\""]"",""study.examples"":""[{\""de\"":\""Ich bin schon zu Hause.\"",\""lv\"":\""Ma olen juba kodus.\""}]"",""study.tip"":""[\""Eitthvað hefur þegar gerst eða er þegar virkt.\"",\""Notaðu schon þegar samhengið passar við þessa merkingu.\""]"",""study.important"":""[\""schon = þegar.\"",\""Eitthvað hefur þegar gerst eða er þegar virkt.\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","Individuāli pārbaudīts «schon» / LV «jau»: «lv, study» apvieno vairākus laukus, current sākas ar «{""lv"":""Juba"",""study.translation"":""Juba"",""study.explanation"":""[\""Põhiidee: Miski on juba juhtunud või juba vaheggi.\"",\""…». Pirms lēmuma OWNER jāizdala konkrētais labojamais apakšlauks un katram jānosaka precīzs mērķvalodas teksts.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER",""
"BATCH-164","545772036262aea3","545772036262aea3e1471d3489579da9e956a2f656cedc653c429ac44ce33220","DISC-G2-A1-IS-L0003","g2/a1/is|schön|idx:522|lv|MEANING_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","schön|idx:522","lv","skaists","schön","","Illusjon","Illusjon","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «schön» / LV «skaists» laukā «lv»: current «Illusjon» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","SEMANTIC_MEANING_REVIEW_REQUIRED",""
"BATCH-164","9387e63444bb5f1a","9387e63444bb5f1adb7e360474f9a190b93c49942187ebd697eba6ed52334d7a","DISC-G2-A1-IS-L0004","g2/a1/is|Schrank|idx:523|lv|MEANING_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Schrank|idx:523","lv","skapis","Schrank","","Kappe","Kappe","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Schrank» / LV «skapis» laukā «lv»: current «Kappe» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","SEMANTIC_MEANING_REVIEW_REQUIRED",""
"BATCH-164","ad8f80ad5d3fa0b1","ad8f80ad5d3fa0b1be19be89ecc8cdff42b8a8fdae1f92cf60eeddf76137b118","DISC-G2-A1-IS-L0005","g2/a1/is|schreiben|idx:524|lv|MEANING_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","schreiben|idx:524","lv","rakstīt","schreiben","","Skriv dem","Skriv dem","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «schreiben» / LV «rakstīt» laukā «lv»: current «Skriv dem» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","SEMANTIC_MEANING_REVIEW_REQUIRED",""
"BATCH-164","8e67c95ae9407cd7","8e67c95ae9407cd77b1453c9073594d762cef544be3867ea4445fca72fa109c2","DISC-G2-A1-IS-L0006","g2/a1/is|Schuh|idx:525|lv|MEANING_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Schuh|idx:525","lv","kurpe","Schuh","","Konge","Konge","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārbaudīts islandiešu ieraksts «Schuh» / LV «kurpe» laukā «lv»: current «Konge» nedod droši apstiprināmu islandiešu ekvivalentu. Nepieciešams islandiešu OWNER apstiprināts lemmas vai teikuma teksts.","SEMANTIC_MEANING_REVIEW_REQUIRED",""
