source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category
"BATCH-200","e75b6abca258a580","e75b6abca258a58085a52a5a3e498e9741f8ba073d1b9f5480530a00c7748381","G2A1P3-FI-0055","g2/a1/fi|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","kaunis • houkutteleva ulkonäöllään","kaunis • houkutteleva ulkonäöllään","kaunis • houkutteleva ulkonäöllään","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-huebsch, a1.card.a1-huebsch.study.comparison[0].meaning currently reads “kaunis • houkutteleva ulkonäöllään” for Latvian “glīts • pievilcīgs pēc izskata” / German “hübsch”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-200","2651b4d74bddd609","2651b4d74bddd60984d4a6bcfeb20426906df6ecf8b31b879597c4c8fbc36a16","G2A1P3-FI-0058","g2/a1/fi|a1-ihr|a1.card.a1-ihr.native|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-ihr","a1.card.a1-ihr.native","jūs • viņai","ihr","Teie • Temale","Teie • Temale","Teie • Temale","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-ihr, a1.card.a1-ihr.native currently reads “Teie • Temale” for Latvian “jūs • viņai” / German “ihr”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-200","61d83e50ff1ec24d","61d83e50ff1ec24d5d154bd6a6da2475621361bc815ada531e1686c1bc96b57a","G2A1P3-FI-0059","g2/a1/fi|a1-ihr|a1.card.a1-ihr.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-ihr","a1.card.a1-ihr.study.translation","jūs • viņai","ihr","Teie • Temale","Teie • Temale","Teie • Temale","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-ihr, a1.card.a1-ihr.study.translation currently reads “Teie • Temale” for Latvian “jūs • viņai” / German “ihr”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-201","fdc6261c777ce187","fdc6261c777ce1872efdf1761b0c36fe66ad35833bfc9c0e852bce219aedcdde","G2A1P3-FI-0060","g2/a1/fi|a1-im|a1.card.a1-im.native|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-im","a1.card.a1-im.native","iekšā (-ā) • kur?","im","Sees (-s) • Kus?","Sees (-s) • Kus?","Sees (-s) • Kus?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-im, a1.card.a1-im.native currently reads “Sees (-s) • Kus?” for Latvian “iekšā (-ā) • kur?” / German “im”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-201","febe4f893ae3bd78","febe4f893ae3bd786dc7a736081ea3e8e015eda3f3eca0698aefdf92ead0457d","G2A1P3-FI-0061","g2/a1/fi|a1-im|a1.card.a1-im.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-im","a1.card.a1-im.study.translation","iekšā (-ā) • kur?","im","Sees (-s) • Kus?","Sees (-s) • Kus?","Sees (-s) • Kus?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-im, a1.card.a1-im.study.translation currently reads “Sees (-s) • Kus?” for Latvian “iekšā (-ā) • kur?” / German “im”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-199","024e527a224252ac","024e527a224252acd7b309b7b80bd014310ed1647b8b82574aade7a286bf22eb","G2A1P3-FI-0063","g2/a1/fi|a1-in|a1.card.a1-in.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-in","a1.card.a1-in.study.translation","iekšā • uz","in","Sees • Sisse","Sees • Sisse","Sees • Sisse","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-in, a1.card.a1-in.study.translation currently reads “Sees • Sisse” for Latvian “iekšā • uz” / German “in”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-200","a00f4551322cdd7e","a00f4551322cdd7e9b72d411988c38d9ddc558d56e85cde9dca0b1880f5416dc","G2A1P3-FI-0062","g2/a1/fi|a1-in|a1.card.a1-in.native|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-in","a1.card.a1-in.native","iekšā • uz","in","Sees • Sisse","Sees • Sisse","Sees • Sisse","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-in, a1.card.a1-in.native currently reads “Sees • Sisse” for Latvian “iekšā • uz” / German “in”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-200","1e2cf8156ca4eb07","1e2cf8156ca4eb072704338c459ae0227312787c16f764ca61d1bd570aab11f6","G2A1P3-FI-0064","g2/a1/fi|a1-ins|a1.card.a1-ins.native|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-ins","a1.card.a1-ins.native","iekšā • uz iekšu • kurp?","ins","Sisse • Sissepoole • Kuhu?","Sisse • Sissepoole • Kuhu?","Sisse • Sissepoole • Kuhu?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-ins, a1.card.a1-ins.native currently reads “Sisse • Sissepoole • Kuhu?” for Latvian “iekšā • uz iekšu • kurp?” / German “ins”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-200","d54aa71dc0d02c62","d54aa71dc0d02c62e6320fffa18cc6cff0ab0f0e857c3e79857ab2e66b9290ea","G2A1P3-FI-0065","g2/a1/fi|a1-ins|a1.card.a1-ins.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-ins","a1.card.a1-ins.study.translation","iekšā • uz iekšu • kurp?","ins","Sisse • Sissepoole • Kuhu?","Sisse • Sissepoole • Kuhu?","Sisse • Sissepoole • Kuhu?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-ins, a1.card.a1-ins.study.translation currently reads “Sisse • Sissepoole • Kuhu?” for Latvian “iekšā • uz iekšu • kurp?” / German “ins”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
"BATCH-200","83d7a57f5359e43e","83d7a57f5359e43e06cec78661b2e9ddaee2d95d8d9a3d511fb3ce595cde21d9","G2A1P3-FI-0067","g2/a1/fi|a1-kein|a1.card.a1-kein.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","fi","","crowdin-staging/g2/fi-a1.json","a1-kein","a1.card.a1-kein.study.translation","neviens • nekāds","kein","Mitte ükski • Mitte mingi","Mitte ükski • Mitte mingi","Mitte ükski • Mitte mingi","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING — On fi card a1-kein, a1.card.a1-kein.study.translation currently reads “Mitte ükski • Mitte mingi” for Latvian “neviens • nekāds” / German “kein”. Select the exact fi sense or approved alternatives for this specific card before owner_new is entered.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED"
