source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-222","da7e279c26d1c738","da7e279c26d1c7386ae7f5dd936250dcbdd8c77c92fa6eecfdd51bcc9b364373","G2A1P3-RU-0098","g2/a1/ru|a1-natuerlich|a1.card.a1-natuerlich.native|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-natuerlich","a1.card.a1-natuerlich.native","protams • dabisks","natürlich","Конечно • Натуральный","Конечно • Натуральный","Конечно • Натуральный","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-natuerlich.native kartītē a1-natuerlich: production “Конечно • Натуральный”, LV “protams • dabisks”, DE “natürlich”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-221","22b51b38be603382","22b51b38be60338206726cf6f10feb5b575f0426b19654430cf3aceb90725023","G2A1P3-RU-0099","g2/a1/ru|a1-natuerlich|a1.card.a1-natuerlich.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-natuerlich","a1.card.a1-natuerlich.study.translation","protams • dabisks","natürlich","Конечно • Натуральный","Конечно • Натуральный","Конечно • Натуральный","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-natuerlich.study.translation kartītē a1-natuerlich: production “Конечно • Натуральный”, LV “protams • dabisks”, DE “natürlich”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-221","b210ca95ede6ae97","b210ca95ede6ae9741c103e906205a80b8d3ede5d2cae57b0a4c4fa7ff20dcd4","G2A1P3-RU-0100","g2/a1/ru|a1-nehmen|a1.card.a1-nehmen.native|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-nehmen","a1.card.a1-nehmen.native","ņemt • paņemt","nehmen","Взять • Взять","Взять • Взять","Взять • Взять","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-nehmen.native kartītē a1-nehmen: production “Взять • Взять”, LV “ņemt • paņemt”, DE “nehmen”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-221","95b952ef6c35499a","95b952ef6c35499a5c03307bcfac046f707b8b6089717714a76f660f64b2356f","G2A1P3-RU-0101","g2/a1/ru|a1-nehmen|a1.card.a1-nehmen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-nehmen","a1.card.a1-nehmen.study.translation","ņemt • paņemt","nehmen","Взять • Взять","Взять • Взять","Взять • Взять","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-nehmen.study.translation kartītē a1-nehmen: production “Взять • Взять”, LV “ņemt • paņemt”, DE “nehmen”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-221","433a765f55d0c746","433a765f55d0c746a1cb823a95ab3b51c2e72d9487dc91c29c8f5096a01e8ca8","G2A1P3-RU-0102","g2/a1/ru|a1-neu|a1.card.a1-neu.study.explanation[5]|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-neu","a1.card.a1-neu.study.explanation[5]","Pretstats ir alt (vecs); lietvārds das Neue nozīmē jaunumu.","neu","Противоположностью является alt (старый) • Существительное das Neue означает новый.","Противоположностью является alt (старый) • Существительное das Neue означает новый.","Противоположностью является alt (старый) • Существительное das Neue означает новый.","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-neu.study.explanation[5] kartītē a1-neu: production “Противоположностью является alt (старый) • Существительное das Neue означает новый.”, LV “Pretstats ir alt (vecs); lietvārds das Neue nozīmē jaunumu.”, DE “neu”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-221","1d0ced84c28c86e1","1d0ced84c28c86e1da9b744a28f37ca093a7a680102b7d18a625d925570cdfec","G2A1P3-RU-0103","g2/a1/ru|a1-nur-study|a1.card.a1-nur-study.native|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-nur-study","a1.card.a1-nur-study.native","tikai • vienīgi","nur","Только • Только","Только • Только","Только • Только","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-nur-study.native kartītē a1-nur-study: production “Только • Только”, LV “tikai • vienīgi”, DE “nur”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-221","c5787a02ebedde4f","c5787a02ebedde4ffff7b2706e540f2a9765e35b215a0893770d18e92bf24e13","G2A1P3-RU-0104","g2/a1/ru|a1-nur-study|a1.card.a1-nur-study.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-nur-study","a1.card.a1-nur-study.study.translation","tikai • vienīgi","nur","Только • Только","Только • Только","Только • Только","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-nur-study.study.translation kartītē a1-nur-study: production “Только • Только”, LV “tikai • vienīgi”, DE “nur”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-221","16f78916d71c9c3f","16f78916d71c9c3f1758cd888bb478c652660e0a74cc704bd1d0d42e8a35d176","G2A1P3-RU-0105","g2/a1/ru|a1-oder|a1.card.a1-oder.native|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-oder","a1.card.a1-oder.native","vai • jeb","oder","Или • Или","Или • Или","Или • Или","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-oder.native kartītē a1-oder: production “Или • Или”, LV “vai • jeb”, DE “oder”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-221","4b2c4344c4c31ce8","4b2c4344c4c31ce84d788be106360dc9ca1784c79bf411cafb94cecf31aaa9d1","G2A1P3-RU-0106","g2/a1/ru|a1-oder|a1.card.a1-oder.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-oder","a1.card.a1-oder.study.translation","vai • jeb","oder","Или • Или","Или • Или","Или • Или","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-oder.study.translation kartītē a1-oder: production “Или • Или”, LV “vai • jeb”, DE “oder”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
"BATCH-221","62a9b120f7c69bac","62a9b120f7c69bac0376abbbcd867f08d6a755afcae1504d6818dec07554b34e","G2A1P3-RU-0107","g2/a1/ru|a1-passen|a1.card.a1-passen.native|MULTI_TRANSLATION|deterministic/multi-translation","ru","","crowdin-staging/g2/ru-a1.json","a1-passen","a1.card.a1-passen.native","derēt • piestāvēt","passen","Подходит • Подходит","Подходит • Подходит","Подходит • Подходит","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts ru lauks a1.card.a1-passen.native kartītē a1-passen: production “Подходит • Подходит”, LV “derēt • piestāvēt”, DE “passen”; bez mērķa valodas OWNER apstiprinājuma nav droši noteikt pilno, secīgi pareizo nozīmju kopu.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED",""
