source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-168","6a0b1e12c87ec335","6a0b1e12c87ec3359c1a81fc75dbb7ef73e6bee7afd76013273485ca3a9caab2","DISC-G2-A1-LB-L0003","g2/a1/lb|natürlich|idx:433|study.explanation, study.examples|TRANSLATION_ERROR|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","natürlich|idx:433","study.explanation, study.examples","[""Galvenā doma: natürlich kā apstākļa vārds nozīmē protams, kā īpašības vārds nozīmē dabisks."",""Sarunā, apstiprinot kaut ko, natürlich = protams (Kommst du mit? – Natürlich! = Vai nāc līdzi? – Protams!)."",""Runājot par dabu, izcelsmi vai īpašībām, natürlich = dabisks (natürliche Schönheit = dabisks skaistums)."",""Konteksts (atbilde/apstiprinājums vai apraksts) parāda pareizo nozīmi.""]","natürlich","","{""study.explanation"":""[\""Galvenā doma: selbstverständlich kā apstākē vārds nozīmē protams, kā īpašības vārds nozīmē dabisks.\"",\""Sarunā, apstiprinot kau ko, naturel = protams (Arrivée? – Bien sûr! = Vai nāc līdzi? – Protams!).\"",\""Runājot par dabu, izcelsmi vai īpašībām, selbstverständlich = dabisks (naturschönheit = dabisks skaistums).\"",\""Kontext (atbilde/apstiprinājums vai apraksts) parāda pareizo nozīmi.\""]"",""study.examples"":""[{\""de\"":\""Kommst du mit? – Natürlich!\"",\""lv\"":\""Vai nāc līdzi? – Proclamatioun!\""},{\""de\"":\""Das ist eine natürliche Reaktion.\"",\""lv\"":\""Et ass en Dënschdeg de Moien.\""},{\""de\"":\""Natürlich helfe ich dir.\"",\""lv\"":\""Protams, es tev palīdzēšu.\""},{\""de\"":\""Sie hat natürliche rote Haare.\"",\""lv\"":\""Hie war e lëtzebuergesche Foussballspiller.\""},{\""de\"":\""Natürlich kann ich das machen.\"",\""lv\"":\""Protams, ass to varu izdarīt.\""},{\""de\"":\""Das ist ganz natürlich.\"",\""lv\"":\""TAS ir pilnīgi dabiski/normāli.\""}]""}","{""study.explanation"":""[\""Galvenā doma: selbstverständlich kā apstākē vārds nozīmē protams, kā īpašības vārds nozīmē dabisks.\"",\""Sarunā, apstiprinot kau ko, naturel = protams (Arrivée? – Bien sûr! = Vai nāc līdzi? – Protams!).\"",\""Runājot par dabu, izcelsmi vai īpašībām, selbstverständlich = dabisks (naturschönheit = dabisks skaistums).\"",\""Kontext (atbilde/apstiprinājums vai apraksts) parāda pareizo nozīmi.\""]"",""study.examples"":""[{\""de\"":\""Kommst du mit? – Natürlich!\"",\""lv\"":\""Vai nāc līdzi? – Proclamatioun!\""},{\""de\"":\""Das ist eine natürliche Reaktion.\"",\""lv\"":\""Et ass en Dënschdeg de Moien.\""},{\""de\"":\""Natürlich helfe ich dir.\"",\""lv\"":\""Protams, es tev palīdzēšu.\""},{\""de\"":\""Sie hat natürliche rote Haare.\"",\""lv\"":\""Hie war e lëtzebuergesche Foussballspiller.\""},{\""de\"":\""Natürlich kann ich das machen.\"",\""lv\"":\""Protams, ass to varu izdarīt.\""},{\""de\"":\""Das ist ganz natürlich.\"",\""lv\"":\""TAS ir pilnīgi dabiski/normāli.\""}]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""natierlech • selbstverständlech"",""study.translation"":""natierlech • selbstverständlech"",""study.explanation"":""[\""Haaptiddi: natürlich bedeit als Adverb natierlech oder selbstverständlech, an als Adjektiv natierlech.\"",\""Am Gespréich, wann een eppes bestätegt, bedeit natürlich = natierlech oder selbstverständlech (Kommst du mit? – Natürlich! = Kënns du mat? – Natierlech!).\"",\""Wann et ëm d’Natur, d’Hierkonft oder Eegeschafte geet, bedeit natürlich = natierlech (natürliche Schönheit = natierlech Schéinheet).\"",\""De Kontext – eng Äntwert oder Bestätegung géintiwwer enger Beschreiwung – weist déi richteg Bedeitung.\""]"",""study.examples"":""[{\""de\"":\""Kommst du mit? – Natürlich!\"",\""lv\"":\""Kënns du mat? – Natierlech!\""},{\""de\"":\""Das ist eine natürliche Reaktion.\"",\""lv\"":\""Dat ass eng natierlech Reaktioun.\""},{\""de\"":\""Natürlich helfe ich dir.\"",\""lv\"":\""Natierlech hëllefen ech dir.\""},{\""de\"":\""Sie hat natürliche rote Haare.\"",\""lv\"":\""Si huet natierlech rout Hoer.\""},{\""de\"":\""Natürlich kann ich das machen.\"",\""lv\"":\""Natierlech kann ech dat maachen.\""},{\""de\"":\""Das ist ganz natürlich.\"",\""lv\"":\""Dat ass ganz natierlech/normal.\""}]"",""study.tip"":""[\""Als eenzelt Wuert, fir eppes ze bestätegen oder ze äntweren → natierlech/selbstverständlech.\"",\""Nieft engem Substantiv, fir d’Hierkonft oder eng Eegeschaft ze beschreiwen → natierlech.\""]"",""study.important"":""[\""natürlich = natierlech/selbstverständlech (Adverb, Bestätegung) ODER natierlech (Adjektiv).\"",\""Natürlich! als eenzelt Ausruffwuert bedeit ëmmer natierlech oder selbstverständlech!\""]"",""study.sectionAccents"":""{\""explanation\"":{\""blue\"":[\""natürlich\""],\""purple\"":[\""natierlech\"",\""selbstverständlech\""]},\""examples\"":[{\""de\"":{\""blue\"":[\""Natürlich\""]},\""lv\"":{\""purple\"":[\""Natierlech\""]}},{\""de\"":{\""green\"":[\""natürliche\""]},\""lv\"":{\""purple\"":[\""natierlech\""]}},{\""de\"":{\""blue\"":[\""Natürlich\""]},\""lv\"":{\""purple\"":[\""Natierlech\""]}},{\""de\"":{\""green\"":[\""natürliche\""]},\""lv\"":{\""purple\"":[\""natierlech\""]}},{\""de\"":{\""blue\"":[\""Natürlich\""]},\""lv\"":{\""purple\"":[\""Natierlech\""]}},{\""de\"":{\""green\"":[\""natürlich\""]},\""lv\"":{\""purple\"":[\""natierlech\""]}}],\""tip\"":[{\""blue\"":[\""natierlech\"",\""selbstverständlech\""]},{\""green\"":[\""natierlech\""]}],\""important\"":[{\""purple\"":[\""natierlech\"",\""selbstverständlech\""]},{\""blue\"":[\""Natürlich!\""]}]}""}","LRB-065 OWNER mapping full_card_target_fields: natürlich|idx:433.","","INDIVIDUAL_LINGUISTIC"
"BATCH-156","e1f287a6331b4283","e1f287a6331b4283faf758c11f3f404f40fb30126643d8ff5e6bcf2fe09527f5","DISC-G2-A1-LB-L0002","g2/a1/lb|neben|idx:434|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","neben|idx:434","lv","blakus","neben","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","nieft","LRB-065 OWNER mapping scalar lv: neben|idx:434.","","INDIVIDUAL_LINGUISTIC"
"BATCH-168","d21c8a995de38966","d21c8a995de389660bbb43f660e54f75e0adc94e5a4b7a320789da68de328a5d","DISC-G2-A1-LB-L0004","g2/a1/lb|nehmen|idx:435|lv, study|TRANSLATION_ERROR|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","nehmen|idx:435","lv, study","ņemt • paņemt","nehmen","","{""lv"":""＞ （ p19 - ）"",""study.translation"":""＞ （ p19 - ）"",""study.explanation"":""[\""Hauptidee: nimm Mittel um zu nimmen oder zu nimmen.\"",\""Neem lieto, ja du kaut ko paệem sev vai izvēlies.\"",\""Tas nav tas pats, bring kas, jo bring nozīmē atnest vai aiznest kādam.\"",\""Kréien nozīmē aiziet pakaṇe un atnest/paệemt.\""]"",""study.examples"":""[{\""de\"":\""Ich nehme den Bus.\"",\""lv\"":\""Es braucu ar autobusu.\""},{\""de\"":\""Nimm das Buch!\"",\""lv\"":\""Päerd Grāmatu!\""},{\""de\"":\""Ich bringe dir das Buch.\"",\""lv\"":\""Et gëtt grāmatu.\""},{\""de\"":\""Ich hole dich ab.\"",\""lv\"":\""Et ass méiglech.\""}]"",""study.comparison"":""[{\""word\"":\""nehmen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Nimm d'Bréck!\""},{\""word\"":\""bringen\"",\""meaning\"":\""Atnest / aiznest / nogādāt\"",\""example\"":\""Ech bréngen dir d'Bréck.\""},{\""word\"":\""holen\"",\""meaning\"":\""Aiziet pakaệ / atnest\"",\""example\"":\""Ech hol Waasser.\""},{\""word\"":\""mitnehmen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech nemmen dech mat.\""}]"",""study.tip"":""{\""text\"":\""Atceries: paņem sev → nehmen; atnes kādam → bringen.\""}"",""study.important"":""[\""Ich nehme den Bus bedeit op Lëtzebuergesch \\\""ech fuere mat de Bréck\\\"".\"",\""nehmen ass net datselwecht wéi bringen.\""]""}","{""lv"":""＞ （ p19 - ）"",""study.translation"":""＞ （ p19 - ）"",""study.explanation"":""[\""Hauptidee: nimm Mittel um zu nimmen oder zu nimmen.\"",\""Neem lieto, ja du kaut ko paệem sev vai izvēlies.\"",\""Tas nav tas pats, bring kas, jo bring nozīmē atnest vai aiznest kādam.\"",\""Kréien nozīmē aiziet pakaṇe un atnest/paệemt.\""]"",""study.examples"":""[{\""de\"":\""Ich nehme den Bus.\"",\""lv\"":\""Es braucu ar autobusu.\""},{\""de\"":\""Nimm das Buch!\"",\""lv\"":\""Päerd Grāmatu!\""},{\""de\"":\""Ich bringe dir das Buch.\"",\""lv\"":\""Et gëtt grāmatu.\""},{\""de\"":\""Ich hole dich ab.\"",\""lv\"":\""Et ass méiglech.\""}]"",""study.comparison"":""[{\""word\"":\""nehmen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Nimm d'Bréck!\""},{\""word\"":\""bringen\"",\""meaning\"":\""Atnest / aiznest / nogādāt\"",\""example\"":\""Ech bréngen dir d'Bréck.\""},{\""word\"":\""holen\"",\""meaning\"":\""Aiziet pakaệ / atnest\"",\""example\"":\""Ech hol Waasser.\""},{\""word\"":\""mitnehmen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech nemmen dech mat.\""}]"",""study.tip"":""{\""text\"":\""Atceries: paņem sev → nehmen; atnes kādam → bringen.\""}"",""study.important"":""[\""Ich nehme den Bus bedeit op Lëtzebuergesch \\\""ech fuere mat de Bréck\\\"".\"",\""nehmen ass net datselwecht wéi bringen.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""huelen"",""study.translation"":""huelen"",""study.explanation"":""[\""Haaptiddi: nehmen bedeit huelen.\"",\""nehmen gëtt benotzt, wann een eppes hëlt oder auswielt.\"",\""Dat ass net datselwecht wéi bringen, well bringen bedeit, enger Persoun eppes ze bréngen.\"",\""holen bedeit, eppes sichen ze goen an et matzebréngen oder eng Persoun ofzehuelen.\""]"",""study.examples"":""[{\""de\"":\""Ich nehme den Bus.\"",\""lv\"":\""Ech huelen de Bus.\""},{\""de\"":\""Nimm das Buch!\"",\""lv\"":\""Huel d’Buch!\""},{\""de\"":\""Ich bringe dir das Buch.\"",\""lv\"":\""Ech bréngen dir d’Buch.\""},{\""de\"":\""Ich hole dich ab.\"",\""lv\"":\""Ech huelen dech of.\""}]"",""study.comparison"":""[{\""word\"":\""nehmen\"",\""meaning\"":\""huelen\"",\""example\"":\""Nimm das Buch!\""},{\""word\"":\""bringen\"",\""meaning\"":\""bréngen / dohinnerbréngen\"",\""example\"":\""Ich bringe dir das Buch.\""},{\""word\"":\""holen\"",\""meaning\"":\""siche goen / ofhuelen\"",\""example\"":\""Ich hole Wasser.\""},{\""word\"":\""mitnehmen\"",\""meaning\"":\""mathuelen\"",\""example\"":\""Ich nehme dich mit.\""}]"",""study.tip"":""{\""text\"":\""Erënner dech: eppes fir sech huelen → nehmen; engem eppes bréngen → bringen.\""}"",""study.important"":""[\""Ich nehme den Bus bedeit op Lëtzebuergesch „Ech huelen de Bus“.\"",\""nehmen ass net datselwecht wéi bringen.\""]"",""study.sectionAccents"":""{\""explanation\"":{\""blue\"":[\""nehmen\""],\""purple\"":[\""huelen\""],\""red\"":[\""bringen\"",\""holen\""]},\""examples\"":[{\""de\"":{\""blue\"":[\""nehme\""],\""yellow\"":[\""Bus\""]},\""lv\"":{\""purple\"":[\""huelen\""],\""yellow\"":[\""Bus\""]}},{\""de\"":{\""blue\"":[\""Nimm\""],\""yellow\"":[\""Buch\""]},\""lv\"":{\""purple\"":[\""Huel\""],\""yellow\"":[\""Buch\""]}},{\""de\"":{\""red\"":[\""bringe\""],\""yellow\"":[\""Buch\""]},\""lv\"":{\""red\"":[\""bréngen\""],\""yellow\"":[\""Buch\""]}},{\""de\"":{\""red\"":[\""hole\""],\""green\"":[\""dich\""]},\""lv\"":{\""red\"":[\""huelen\"",\""of\""],\""green\"":[\""dech\""]}}],\""comparison\"":[{\""word\"":{\""green\"":[\""nehmen\""]},\""meaning\"":{\""purple\"":[\""huelen\""]},\""example\"":{\""blue\"":[\""Nimm\""]}},{\""word\"":{\""green\"":[\""bringen\""]},\""meaning\"":{\""purple\"":[\""bréngen\"",\""dohinnerbréngen\""]},\""example\"":{\""red\"":[\""bringe\""]}},{\""word\"":{\""green\"":[\""holen\""]},\""meaning\"":{\""purple\"":[\""siche goen\"",\""ofhuelen\""]},\""example\"":{\""yellow\"":[\""hole\""]}},{\""word\"":{\""green\"":[\""mitnehmen\""]},\""meaning\"":{\""purple\"":[\""mathuelen\""]},\""example\"":{\""green\"":[\""nehme\"",\""mit\""]}}],\""tip\"":{\""left\"":{\""blue\"":[\""nehmen\""],\""purple\"":[\""fir sech huelen\""],\""red\"":[\""bringen\"",\""engem eppes bréngen\""]}},\""important\"":[{\""blue\"":[\""nehme den Bus\""],\""purple\"":[\""huelen de Bus\""]},{\""blue\"":[\""nehmen\""],\""red\"":[\""bringen\""]}]}""}","LRB-065 OWNER mapping full_card_target_fields: nehmen|idx:435.","","INDIVIDUAL_LINGUISTIC"
"BATCH-155","aa88b5eaa1e7111f","aa88b5eaa1e7111f2bc25c161ce08145e31f9aeffd8ec8af486d243ac68895be","DISC-G2-A1-LB-L0003","g2/a1/lb|nein|idx:436|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","nein|idx:436","lv","nē","nein","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","nee","LRB-065 OWNER mapping scalar lv: nein|idx:436.","","INDIVIDUAL_LINGUISTIC"
"BATCH-156","cf319bdeb54b60b6","cf319bdeb54b60b6ace80ba9051e9cd07fc9e3e0e1cfbde5f0af8325f90b7622","DISC-G2-A1-LB-L0004","g2/a1/lb|nennen|idx:437|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","nennen|idx:437","lv","nosaukt","nennen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","nennen","LRB-065 OWNER mapping scalar lv: nennen|idx:437.","","INDIVIDUAL_LINGUISTIC"
"BATCH-153","1c4d54b37bcbb100","1c4d54b37bcbb100ac575f1eb455ebf6eac7820c9564e6e1374b768bf2e408ce","DISC-G2-A1-LB-L0005","g2/a1/lb|nett|idx:438|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","nett|idx:438","lv","jauks","nett","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","léif","LRB-065 OWNER mapping scalar lv: nett|idx:438.","","INDIVIDUAL_LINGUISTIC"
"BATCH-168","7dd919d6dc81c415","7dd919d6dc81c4156309b971f177eeabc32cf1a36debde90ef1d86c686c602cc","DISC-G2-A1-LB-L0005","g2/a1/lb|neu|idx:439|study.explanation, study.examples|TRANSLATION_ERROR|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","neu|idx:439","study.explanation, study.examples","[""Galvenā doma: neu nozīmē jauns lietas ziņā — nesen radīts, iegādāts vai pirmoreiz izmantots."",""neu raksturo lietas, ierīces, apģērbu, māju, ideju u.tml. — ne cilvēka vai dzīvnieka vecumu."",""Latviešu valodā vārdam jauns ir divas nozīmes: jauns vecumā (jung) un jauns/nesen radīts (neu)."",""Par cilvēka vai dzīvnieka vecumu lieto jung, ne neu."",""neu lieto arī pārnestā nozīmē: jauns darbs, jauna informācija, jauns sākums."",""Pretstats ir alt (vecs); lietvārds das Neue nozīmē jaunumu.""]","neu","","{""study.explanation"":""[\""Galvenā doma: neu nozīmē jauns lietas ziệā — nesen radīts, iegādāts vai pirmoreiz izmantots.\"",\""Neu raksturo lassenas, ierīces, ap .ērbu, māju, ideju u.tml. — ne cilvēka vai dzīvnieka vecumu.\"",\""Latviešu valodā vārdam jauns ir divas nozīmes: jauns vecumā (jonk) en jauns/nesen radīts (nei).\"",\""Par cilvēka vai dzīvnieka vecumu lieto young, ne new.\"",\""Neu lieto arī pārnestā nozīmē: jauns darbs, jauna informācija, jauns sākums.\"",\""Pretstats ir al (vecs) • Lietvārds déi nei nozīmē jaunumu.\""]"",""study.examples"":""[{\""de\"":\""Mein Handy ist neu.\"",\""lv\"":\""Man's phone ir jauns.\""},{\""de\"":\""Wir haben ein neues Auto.\"",\""lv\"":\""Mums ir jauna automašīna.\""},{\""de\"":\""Das ist meine neue Wohnung.\"",\""lv\"":\""Tas ir mans jaunais dzīvoklis.\""},{\""de\"":\""Ich habe neue Schuhe gekauft.\"",\""lv\"":\""Es nopirku jaunas kurpes.\""},{\""de\"":\""Das ist eine neue Idee.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Er hat einen neuen Job.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Was gibt es Neues?\"",\""lv\"":\""Kas jauns?\""}]""}","{""study.explanation"":""[\""Galvenā doma: neu nozīmē jauns lietas ziệā — nesen radīts, iegādāts vai pirmoreiz izmantots.\"",\""Neu raksturo lassenas, ierīces, ap .ērbu, māju, ideju u.tml. — ne cilvēka vai dzīvnieka vecumu.\"",\""Latviešu valodā vārdam jauns ir divas nozīmes: jauns vecumā (jonk) en jauns/nesen radīts (nei).\"",\""Par cilvēka vai dzīvnieka vecumu lieto young, ne new.\"",\""Neu lieto arī pārnestā nozīmē: jauns darbs, jauna informācija, jauns sākums.\"",\""Pretstats ir al (vecs) • Lietvārds déi nei nozīmē jaunumu.\""]"",""study.examples"":""[{\""de\"":\""Mein Handy ist neu.\"",\""lv\"":\""Man's phone ir jauns.\""},{\""de\"":\""Wir haben ein neues Auto.\"",\""lv\"":\""Mums ir jauna automašīna.\""},{\""de\"":\""Das ist meine neue Wohnung.\"",\""lv\"":\""Tas ir mans jaunais dzīvoklis.\""},{\""de\"":\""Ich habe neue Schuhe gekauft.\"",\""lv\"":\""Es nopirku jaunas kurpes.\""},{\""de\"":\""Das ist eine neue Idee.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Er hat einen neuen Job.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Was gibt es Neues?\"",\""lv\"":\""Kas jauns?\""}]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""nei (fir Saachen)"",""study.translation"":""nei (fir Saachen)"",""study.explanation"":""[\""Haaptiddi: neu bedeit nei am Sënn vun enger Saach – viru Kuerzem hiergestallt, kaf oder fir d’éischt benotzt.\"",\""neu beschreift Saachen, Apparater, Kleeder, Haiser, Iddien asw. – net den Alter vun enger Persoun oder engem Déier.\"",\""Op Lëtzebuergesch ënnerscheet een tëscht jonk fir den Alter (jung) an nei fir eppes, wat viru Kuerzem entstanen ass (neu).\"",\""Fir den Alter vun enger Persoun oder engem Déier benotzt een jung, net neu.\"",\""neu gëtt och am iwwerdroene Sënn benotzt: eng nei Aarbecht, nei Informatiounen, en neien Ufank.\"",\""De Géigendeel ass alt; d’Substantiv das Neue bedeit eppes Neies.\""]"",""study.examples"":""[{\""de\"":\""Mein Handy ist neu.\"",\""lv\"":\""Mäin Handy ass nei.\""},{\""de\"":\""Wir haben ein neues Auto.\"",\""lv\"":\""Mir hunn en neien Auto.\""},{\""de\"":\""Das ist meine neue Wohnung.\"",\""lv\"":\""Dat ass meng nei Wunneng.\""},{\""de\"":\""Ich habe neue Schuhe gekauft.\"",\""lv\"":\""Ech hunn nei Schong kaf.\""},{\""de\"":\""Das ist eine neue Idee.\"",\""lv\"":\""Dat ass eng nei Iddi.\""},{\""de\"":\""Er hat einen neuen Job.\"",\""lv\"":\""Hien huet eng nei Aarbecht.\""},{\""de\"":\""Was gibt es Neues?\"",\""lv\"":\""Wat gëtt et Neies?\""}]"",""study.tip"":""[\""neu bezitt sech op Saachen, Apparater an Neiegkeeten – fir den Alter vun enger Persoun benotzt een jung.\"",\""Géigendeel: neu ↔ alt (nei ↔ al).\""]"",""study.important"":""[\""neu beschreift Saachen an Neiegkeeten, net den Alter vun enger Persoun oder engem Déier.\"",\""Fir den Alter vun enger Persoun oder engem Déier benotzt een jung, net neu.\"",\""Falsch: Meine Schwester ist neu. → Richteg: Meine Schwester ist jung.\""]"",""study.sectionAccents"":""{\""explanation\"":{\""blue\"":[\""neu\""],\""purple\"":[\""nei\""],\""green\"":[\""jung\""]},\""examples\"":[{\""de\"":{\""blue\"":[\""neu\""]},\""lv\"":{\""purple\"":[\""nei\""]}},{\""de\"":{\""blue\"":[\""neues\""]},\""lv\"":{\""purple\"":[\""neien\""]}},{\""de\"":{\""blue\"":[\""neue\""]},\""lv\"":{\""purple\"":[\""nei\""]}},{\""de\"":{\""blue\"":[\""neue\""]},\""lv\"":{\""purple\"":[\""nei\""]}},{\""de\"":{\""blue\"":[\""neue\""]},\""lv\"":{\""purple\"":[\""nei\""]}},{\""de\"":{\""blue\"":[\""neuen\""]},\""lv\"":{\""purple\"":[\""nei\""]}},{\""de\"":{\""blue\"":[\""Neues\""]},\""lv\"":{\""purple\"":[\""Neies\""]}}],\""tip\"":[{\""blue\"":[\""neu\""],\""purple\"":[\""Saachen\"",\""Apparater\"",\""Neiegkeeten\""],\""green\"":[\""jung\""]},{\""blue\"":[\""neu\""],\""red\"":[\""alt\""],\""purple\"":[\""nei\"",\""al\""]}],\""important\"":[{\""blue\"":[\""neu\""],\""purple\"":[\""Saachen\"",\""Neiegkeeten\""]},{\""green\"":[\""jung\""],\""red\"":[\""neu\""]},{\""red\"":[\""Meine Schwester ist neu\""],\""green\"":[\""Meine Schwester ist jung\""]}]}""}","LRB-065 OWNER mapping full_card_target_fields: neu|idx:439.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","64eb69462bf5154a","64eb69462bf5154ad10832c514fba193732daff180cbd26e231a8ebea2fab8b1","DISC-G2-A1-LB-L0006","g2/a1/lb|neun|idx:440|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","neun|idx:440","lv","deviņi","neun","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","néng","LRB-065 OWNER mapping scalar lv: neun|idx:440.","","INDIVIDUAL_LINGUISTIC"
"BATCH-155","8c9efc7e6a0e52c3","8c9efc7e6a0e52c30089ff2d57611ea3a79d85551587a4b33690cf099233c563","DISC-G2-A1-LB-L0007","g2/a1/lb|neunhundert|idx:441|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","neunhundert|idx:441","lv","deviņsimt","neunhundert","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","nénghonnert","LRB-065 OWNER mapping scalar lv: neunhundert|idx:441.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","6d5621fb9b8682aa","6d5621fb9b8682aa3f038d4682554d51bcf1ad26cc045dfd9dd3b5f579597b14","DISC-G2-A1-LB-L0008","g2/a1/lb|neunte|idx:442|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","neunte|idx:442","lv","devītais","neunte","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","néngten","LRB-065 OWNER mapping scalar lv: neunte|idx:442.","","INDIVIDUAL_LINGUISTIC"
