source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-164","72477b6c8297e802","72477b6c8297e802b24e06575ce545cffc36a977cf190fbf42d88fe68ab31dc9","DISC-G2-A1-IS-L0017","g2/a1/is|Spiel|idx:571|lv|MEANING_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Spiel|idx:571","lv","spēle","Spiel","","Beløp","Beløp","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","leikur","IS Spiel / lv: individuāli pārbaudīta LRB-039 rinda 1/50; precīzā scalar vērtība aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-098","6f93fe3d00b97de1","6f93fe3d00b97de11893af586504a508a942c35e10498e6a0e3bdb3a04570cc0","DISC-G2-A1-IS-L0018","g2/a1/is|spielen|idx:572|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","spielen|idx:572","lv","spēlēt","spielen","","Mangima","Mangima","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","leika • spila","IS spielen / lv: individuāli pārbaudīta LRB-039 rinda 2/50; precīzā scalar vērtība aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-099","8c9e1a86f84c001b","8c9e1a86f84c001b88c3d0a3cfc84ea2c6e4778066f6fc344a5c67f015d58713","DISC-G2-A1-IS-L0020","g2/a1/is|Sprache|idx:574|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Sprache|idx:574","lv","valoda","Sprache","","Kjøl","Kjøl","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","tungumál","IS Sprache / lv: individuāli pārbaudīta LRB-039 rinda 3/50; precīzā scalar vērtība aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-098","500cd621763b8427","500cd621763b8427bfa21885e6713bc44bb56844e02359901a972efe4ff0d33e","DISC-G2-A1-IS-L0021","g2/a1/is|stark|idx:575|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","stark|idx:575","lv","stiprs","stark","","Sterk","Sterk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","sterkur","IS stark / lv: individuāli pārbaudīta LRB-039 rinda 4/50; precīzā scalar vērtība aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-100","c201a06bacd86680","c201a06bacd866805acd9e1b1ef762d656dabc7a88b275af5560a99c90faf208","DISC-G2-A1-IS-L0001","g2/a1/is|stehen|idx:576|study|LANGUAGE_MIX|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","stehen|idx:576","study","stāvēt","stehen","","{""study.translation"":""Seismisk"",""study.explanation"":""[\""Põhiidee: stehen jähä seisma või põhsises asendis olema.\"",\""Inimese kohta betyr stehen seismist.\"",\""Eseme kohta betyr bena, et se asub põhë või kindlas kohas.\"",\""Viktig på eristada: stehen = seisma, sitzen = istuma, liegen = lamama/pikali olema.\""]"",""study.examples"":""[{\""de\"":\""Ich stehe an der Tür.\"",\""lv\"":\""Ma seisan ukse kureis.\""},{\""de\"":\""Der Stuhl steht in der Küche.\"",\""lv\"":\""Verktøy seisab küðüs.\""},{\""de\"":\""Er sitzt am Tisch.\"",\""lv\"":\""Ta istub laua ääres.\""},{\""de\"":\""Das Buch liegt auf dem Tisch.\"",\""lv\"":\""Raamat på laual.\""}]"",""study.comparison"":""[{\""word\"":\""stehen\"",\""meaning\"":\""Seisma\"",\""example\"":\""Ég stend hér.\""},{\""word\"":\""sitzen\"",\""meaning\"":\""Isthuma\"",\""example\"":\""Hann situr við borðið.\""},{\""word\"":\""liegen\"",\""meaning\"":\""Lamama / pikali olema\"",\""example\"":\""Bókin liggur þar.\""},{\""word\"":\""stellen\"",\""meaning\"":\""Püsti panema\"",\""example\"":\""Ég set flöskuna þar.\""}]"",""study.tip"":""{\""text\"":\""Atceries: stāvus → stehen; sēdus → sitzen; guļus → liegen.\""}"",""study.important"":""[\""stehen sýnir stöðu, ekki aðgerð \\\""setja\\\"".\"",\""Að setja hluti í stöðu er stellen, ekki stehen.\""]""}","{""study.translation"":""Seismisk"",""study.explanation"":""[\""Põhiidee: stehen jähä seisma või põhsises asendis olema.\"",\""Inimese kohta betyr stehen seismist.\"",\""Eseme kohta betyr bena, et se asub põhë või kindlas kohas.\"",\""Viktig på eristada: stehen = seisma, sitzen = istuma, liegen = lamama/pikali olema.\""]"",""study.examples"":""[{\""de\"":\""Ich stehe an der Tür.\"",\""lv\"":\""Ma seisan ukse kureis.\""},{\""de\"":\""Der Stuhl steht in der Küche.\"",\""lv\"":\""Verktøy seisab küðüs.\""},{\""de\"":\""Er sitzt am Tisch.\"",\""lv\"":\""Ta istub laua ääres.\""},{\""de\"":\""Das Buch liegt auf dem Tisch.\"",\""lv\"":\""Raamat på laual.\""}]"",""study.comparison"":""[{\""word\"":\""stehen\"",\""meaning\"":\""Seisma\"",\""example\"":\""Ég stend hér.\""},{\""word\"":\""sitzen\"",\""meaning\"":\""Isthuma\"",\""example\"":\""Hann situr við borðið.\""},{\""word\"":\""liegen\"",\""meaning\"":\""Lamama / pikali olema\"",\""example\"":\""Bókin liggur þar.\""},{\""word\"":\""stellen\"",\""meaning\"":\""Püsti panema\"",\""example\"":\""Ég set flöskuna þar.\""}]"",""study.tip"":""{\""text\"":\""Atceries: stāvus → stehen; sēdus → sitzen; guļus → liegen.\""}"",""study.important"":""[\""stehen sýnir stöðu, ekki aðgerð \\\""setja\\\"".\"",\""Að setja hluti í stöðu er stellen, ekki stehen.\""]""}","PASS","","LANGUAGE_MIX","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""standa"",""study.translation"":""standa"",""study.explanation"":""[\""Meginhugmynd: stehen merkir að standa eða vera uppréttur.\"",\""Um manneskju merkir stehen að standa.\"",\""Um hlut merkir stehen að hann sé uppréttur eða á ákveðnum stað.\"",\""Mikilvægt er að greina: stehen = standa, sitzen = sitja, liegen = liggja.\""]"",""study.examples"":""[{\""de\"":\""Ich stehe an der Tür.\"",\""lv\"":\""Ég stend við dyrnar.\""},{\""de\"":\""Der Stuhl steht in der Küche.\"",\""lv\"":\""Stóllinn stendur í eldhúsinu.\""},{\""de\"":\""Er sitzt am Tisch.\"",\""lv\"":\""Hann situr við borðið.\""},{\""de\"":\""Das Buch liegt auf dem Tisch.\"",\""lv\"":\""Bókin liggur á borðinu.\""}]"",""study.tip"":""{\""text\"":\""Mundu: standandi → stehen; sitjandi → sitzen; liggjandi → liegen.\""}"",""study.important"":""[\""stehen lýsir stöðu, ekki athöfninni að setja eitthvað niður.\"",\""Að setja hlut uppréttan er stellen, ekki stehen.\""]"",""study.sectionAccents"":""{\""explanation\"":{\""blue\"":[\""stehen\""],\""purple\"":[\""standa\"",\""uppréttur\""],\""red\"":[\""sitzen\"",\""liegen\""]},\""examples\"":[{\""de\"":{\""blue\"":[\""stehe\""]},\""lv\"":{\""purple\"":[\""stend\""]}},{\""de\"":{\""blue\"":[\""steht\""],\""yellow\"":[\""Stuhl\""]},\""lv\"":{\""purple\"":[\""stendur\"",\""Stóllinn\""]}},{\""de\"":{\""red\"":[\""sitzt\""]},\""lv\"":{\""purple\"":[\""situr\""]}},{\""de\"":{\""red\"":[\""liegt\""]},\""lv\"":{\""purple\"":[\""liggur\""]}}],\""tip\"":{\""left\"":{\""blue\"":[\""stehen\""],\""purple\"":[\""standandi\""],\""red\"":[\""sitzen\""],\""yellow\"":[\""liegen\""]}},\""important\"":[{\""blue\"":[\""stehen\""],\""purple\"":[\""stöðu\""],\""red\"":[\""setja\""]},{\""green\"":[\""stellen\""],\""blue\"":[\""stehen\""]}],\""comparison\"":[{\""word\"":{\""green\"":[\""stehen\""]},\""meaning\"":{\""purple\"":[\""standa\"",\""uppréttur\""]},\""example\"":{\""blue\"":[\""stehe\""]}},{\""word\"":{\""green\"":[\""sitzen\""]},\""meaning\"":{\""purple\"":[\""sitja\""]},\""example\"":{\""red\"":[\""sitzt\""]}},{\""word\"":{\""green\"":[\""liegen\""]},\""meaning\"":{\""purple\"":[\""liggja\""]},\""example\"":{\""yellow\"":[\""liegt\""]}},{\""word\"":{\""green\"":[\""stellen\""]},\""meaning\"":{\""purple\"":[\""setja upprétt\""]},\""example\"":{\""green\"":[\""stelle\""]}}]}"",""study.comparison"":""[{\""word\"":\""stehen\"",\""meaning\"":\""standa • vera uppréttur\"",\""example\"":\""Ich stehe hier. – Ég stend hér.\""},{\""word\"":\""sitzen\"",\""meaning\"":\""sitja\"",\""example\"":\""Er sitzt am Tisch. – Hann situr við borðið.\""},{\""word\"":\""liegen\"",\""meaning\"":\""liggja\"",\""example\"":\""Das Buch liegt dort. – Bókin liggur þar.\""},{\""word\"":\""stellen\"",\""meaning\"":\""setja upprétt\"",\""example\"":\""Ich stelle die Flasche hin. – Ég set flöskuna upprétta.\""}]""}","IS stehen / study: individuāli pārbaudīta LRB-039 rinda 5/50; pilnā composite kartīte aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","INDIVIDUAL_LINGUISTIC"
"BATCH-098","77419f726eec92a1","77419f726eec92a1ff7f01862493e41153ec03dc4f77b04c5661a617f21d7f55","DISC-G2-A1-IS-L0022","g2/a1/is|Stern|idx:577|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Stern|idx:577","lv","zvaigzne","Stern","","Täht","Täht","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","stjarna","IS Stern / lv: individuāli pārbaudīta LRB-039 rinda 6/50; precīzā scalar vērtība aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-100","b7d1ce3305fe6390","b7d1ce3305fe6390e679706b464dc65550d3835703f1beb54160fda38bf33c9d","DISC-G2-A1-IS-L0023","g2/a1/is|Straße|idx:578|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Straße|idx:578","lv","iela","Straße","","Gate","Gate","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","gata","IS Straße / lv: individuāli pārbaudīta LRB-039 rinda 7/50; precīzā scalar vērtība aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-098","558bbd9c5b3ca79b","558bbd9c5b3ca79bdd69f59d690c8fef6ab3ce02dfff51474c0bc93dc108c715","DISC-G2-A1-IS-L0024","g2/a1/is|Straßenbahn|idx:579|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Straßenbahn|idx:579","lv","tramvajs","Straßenbahn","","Trikk","Trikk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","sporvagn","IS Straßenbahn / lv: individuāli pārbaudīta LRB-039 rinda 8/50; precīzā scalar vērtība aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-099","8943e41ba7b82590","8943e41ba7b82590854d770e8fce9a38fdb9c234fb1fed180ecc7cb9eb9de8ce","DISC-G2-A1-IS-L0025","g2/a1/is|Stück|idx:580|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Stück|idx:580","lv","gabals","Stück","","Tukk","Tukk","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","stykki","IS Stück / lv: individuāli pārbaudīta LRB-039 rinda 9/50; precīzā scalar vērtība aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-098","5b853288ee2f7d54","5b853288ee2f7d543ea5027bf16ab904e3055fb1e62d408880469ec2f800f11e","DISC-G2-A1-IS-L0001","g2/a1/is|Student|idx:581|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Student|idx:581","lv","students","Student","","Üliõpilane","Üliõpilane","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","háskólanemi","IS Student / lv: individuāli pārbaudīta LRB-039 rinda 10/50; precīzā scalar vērtība aizvietota ar dabisku islandiešu saturu, DE avots nemainīts.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
