source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-155","a6d50233403b0307","a6d50233403b0307aa1b624f5ae502bba3a9b79af2d9b58519888c1ae5e98b09","DISC-G2-A1-LB-L0007","g2/a1/lb|Tante|idx:587|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tante|idx:587","lv","tante","Tante","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Tatta","LRB-068 OWNER mapping scalar lv: Tante|idx:587.","","INDIVIDUAL_LINGUISTIC"
"BATCH-157","f779a8c8f7de74df","f779a8c8f7de74dfe7874f4dcd9ed07307571bb4ba2c2cae5aa80c12d7618eaf","DISC-G2-A1-LB-L0008","g2/a1/lb|tanzen|idx:588|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","tanzen|idx:588","lv","dejot","tanzen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","danzen","LRB-068 OWNER mapping scalar lv: tanzen|idx:588.","","INDIVIDUAL_LINGUISTIC"
"BATCH-168","a684164031d22364","a684164031d2236406879312d561358454305f73b17c76de2db692b0d79054be","DISC-G2-A1-LB-L0009","g2/a1/lb|Tasche|idx:589|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tasche|idx:589","lv","soma","Tasche","","E Sak","E Sak","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Täsch","LRB-068 OWNER mapping scalar lv: Tasche|idx:589.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","708664b00791ec89","708664b00791ec89249374e03a174ff3239d9274f9751e78f1e9be50b41a62d0","DISC-G2-A1-LB-L0011","g2/a1/lb|Taxi|idx:591|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Taxi|idx:591","lv","taksometrs","Taxi","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Taxi","LRB-068 OWNER mapping scalar lv: Taxi|idx:591.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","34043bae9d42f327","34043bae9d42f3272b96c674f6dcd0d55b1f52994cdf47063265463c532f0042","DISC-G2-A1-LB-L0012","g2/a1/lb|Tee|idx:592|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tee|idx:592","lv","tēja","Tee","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Téi","LRB-068 OWNER mapping scalar lv: Tee|idx:592.","","INDIVIDUAL_LINGUISTIC"
"BATCH-167","2006680ae0377660","2006680ae03776608711956ca34552cdf6e3072e97b73c677eae65d625e8e4c1","DISC-G2-A1-LB-L0013","g2/a1/lb|Telefon|idx:593|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Telefon|idx:593","lv","telefons","Telefon","","Telefone","Telefone","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Telefon","LRB-068 OWNER mapping scalar lv: Telefon|idx:593.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","4e40e987afd7d632","4e40e987afd7d6328c9f2c745b562465ee47f89ebee0ce1ff57ab6bfb5b4ea38","DISC-G2-A1-LB-L0014","g2/a1/lb|Teller|idx:595|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Teller|idx:595","lv","šķīvis","Teller","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Teller","LRB-068 OWNER mapping scalar lv: Teller|idx:595.","","INDIVIDUAL_LINGUISTIC"
"BATCH-156","e107f26a21267eec","e107f26a21267eec37e640ea660c56242369684f2c4f616aebfb2f9c5776d074","DISC-G2-A1-LB-L0015","g2/a1/lb|teuer|idx:596|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","teuer|idx:596","lv","dārgs","teuer","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","deier","LRB-068 OWNER mapping scalar lv: teuer|idx:596.","","INDIVIDUAL_LINGUISTIC"
"BATCH-167","0f3f93e0dcf348b2","0f3f93e0dcf348b24804b4fb99683b2af66dfc8f0365155a2f1cb763499a484e","DISC-G2-A1-LB-L0016","g2/a1/lb|Text|idx:597|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Text|idx:597","lv","teksts","Text","","Texter","Texter","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Text","LRB-068 OWNER mapping scalar lv: Text|idx:597.","","INDIVIDUAL_LINGUISTIC"
"BATCH-156","ce3c8082416e7d51","ce3c8082416e7d51ca237f9fe1750c42e77fcf06dd1e6836ceecaf327afd7b0d","DISC-G2-A1-LB-L0017","g2/a1/lb|Tier|idx:598|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tier|idx:598","lv","dzīvnieks","Tier","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Déier","LRB-068 OWNER mapping scalar lv: Tier|idx:598.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","34965546f71598a2","34965546f71598a28597d80af4ebbbae2e2a646372e76f91f6937e393b848b49","DISC-G2-A1-LB-L0018","g2/a1/lb|Tisch|idx:599|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tisch|idx:599","lv","galds","Tisch","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Dësch","LRB-068 OWNER mapping scalar lv: Tisch|idx:599.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","6e8660ad46c3eb83","6e8660ad46c3eb83f47c34e71b3786b86cc0f93ff26affc450cb35e8606c8b99","DISC-G2-A1-LB-L0019","g2/a1/lb|Tochter|idx:600|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tochter|idx:600","lv","meita","Tochter","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Duechter","LRB-068 OWNER mapping scalar lv: Tochter|idx:600.","","INDIVIDUAL_LINGUISTIC"
"BATCH-153","32522fca400e0876","32522fca400e08763fd3de5fb5ef77396c6f1861ce7db65800d4506d8e3ec5c2","DISC-G2-A1-LB-L0020","g2/a1/lb|Toilette|idx:601|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Toilette|idx:601","lv","tualete","Toilette","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Toilette","LRB-068 OWNER mapping scalar lv: Toilette|idx:601.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","4d8277918fd39cd4","4d8277918fd39cd416597739dc82eff7c9eccc78df827bd6420ee6597c8c2df1","DISC-G2-A1-LB-L0021","g2/a1/lb|Tomate|idx:602|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tomate|idx:602","lv","tomāts","Tomate","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Tomat","LRB-068 OWNER mapping scalar lv: Tomate|idx:602.","","INDIVIDUAL_LINGUISTIC"
"BATCH-153","2519683bafa5e9ab","2519683bafa5e9abf50c5eb0d04d0ab8b3dcd8f599424451e48d68a91f4bc784","DISC-G2-A1-LB-L0022","g2/a1/lb|Treppe|idx:603|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Treppe|idx:603","lv","kāpnes","Treppe","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Trap","LRB-068 OWNER mapping scalar lv: Treppe|idx:603.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","3f3884dac088cb2b","3f3884dac088cb2bf7dbceac0c0c8fd338aebf3e915c85eb8cd11e8f0b7acfb5","DISC-G2-A1-LB-L0023","g2/a1/lb|trinken|idx:604|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","trinken|idx:604","lv","dzert","trinken","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","drénken","LRB-068 OWNER mapping scalar lv: trinken|idx:604.","","INDIVIDUAL_LINGUISTIC"
"BATCH-155","7dc3e33dac7dbaff","7dc3e33dac7dbaff26691a68b92f0ac90432c157c562fe44c664743d861228a4","DISC-G2-A1-LB-L0024","g2/a1/lb|tun|idx:605|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","tun|idx:605","lv","darīt","tun","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","doen","LRB-068 OWNER mapping scalar lv: tun|idx:605.","","INDIVIDUAL_LINGUISTIC"
"BATCH-155","99334a7a2810f2d8","99334a7a2810f2d87787232ebbacf56c32da20af3bae758435fc92dcb2bda3ac","DISC-G2-A1-LB-L0001","g2/a1/lb|Tür|idx:606|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Tür|idx:606","lv","durvis","Tür","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Dier","LRB-068 OWNER mapping scalar lv: Tür|idx:606.","","INDIVIDUAL_LINGUISTIC"
"BATCH-167","086131fc9a7beb3b","086131fc9a7beb3bd8753f45f46b946bff1658b2e2985b116777071b148b781e","DISC-G2-A1-LB-L0002","g2/a1/lb|U-Bahn|idx:607|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","U-Bahn|idx:607","lv","metro","U-Bahn","","BHKO","BHKO","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Metro","LRB-068 OWNER mapping scalar lv: U-Bahn|idx:607.","","INDIVIDUAL_LINGUISTIC"
