source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-153","17ab76ba22b2ecb2","17ab76ba22b2ecb2abf9a46b71cad27d6c9c72017a68add503b4be6d0535ebdf","DISC-G2-A1-LB-L0006","g2/a1/lb|Lied|idx:376|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Lied|idx:376","lv","dziesma","Lied","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Lidd","Lied|idx:376 individuāli pārbaudīts: vācu “Lied” avota nozīmē “dziesma” precīzā luksemburgiešu aizvietojamā vērtība ir “Lidd”.","MISSING_TRANSLATION_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-102","6ec397269a68106f","6ec397269a68106f2ef4606df3c56f4429dc6367542181026ef3f1569c3887e4","DISC-G2-A1-LB-L0002","g2/a1/lb|liegen|idx:377|study|TARGET_CORRUPTION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","liegen|idx:377","study","atrasties • gulēt","liegen","","{""study.translation"":""Atrasties • Gulēt"",""study.explanation"":""[\""Galvenā doma: lie nozīmē atrasties vai gulēt horizontāli.\"",\""Par cilvēku lie bieži nozīmē gulēt.\"",\""Par lietu lie nozīmē, ka tā atrodas chew kur.\"",\""Tas atšṅiras nolegen, kas nozīmē nolikt kaut ko.\""]"",""study.examples"":""[{\""de\"":\""Das Buch liegt auf dem Tisch.\"",\""lv\"":\""Grāmata atrodas uz galda.\""},{\""de\"":\""Mein Handy liegt im Auto.\"",\""lv\"":\""Männlech Handy atrodas automašīnā.\""},{\""de\"":\""Er liegt im Bett.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Ich lege das Buch auf den Tisch.\"",\""lv\"":\""Es nolieku grāmatu uz galda.\""}]"",""study.comparison"":""[{\""word\"":\""liegen\"",\""meaning\"":\""Atrasties / gulēt\"",\""example\"":\""D'Bréck läit hei.\""},{\""word\"":\""legen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech leeën d'Bréck dorhin.\""},{\""word\"":\""stehen\"",\""meaning\"":\""Stävt / atrasties stāvus\"",\""example\"":\""D'Fläsch steet op dem Dësch.\""},{\""word\"":\""sein\"",\""meaning\"":\""Sinn\"",\""example\"":\""Ech sinn hei.\""}]"",""study.tip"":""{\""text\"":\""Atceries: lieta jau ir vietā → liegen; tu to noliec → legen.\""}"",""study.important"":""[\""liegen weist op Lag oder Auffindungslaz.\"",\""legen weist op Aktioun: jemand leezt eppes fort.\""]""}","{""study.translation"":""Atrasties • Gulēt"",""study.explanation"":""[\""Galvenā doma: lie nozīmē atrasties vai gulēt horizontāli.\"",\""Par cilvēku lie bieži nozīmē gulēt.\"",\""Par lietu lie nozīmē, ka tā atrodas chew kur.\"",\""Tas atšṅiras nolegen, kas nozīmē nolikt kaut ko.\""]"",""study.examples"":""[{\""de\"":\""Das Buch liegt auf dem Tisch.\"",\""lv\"":\""Grāmata atrodas uz galda.\""},{\""de\"":\""Mein Handy liegt im Auto.\"",\""lv\"":\""Männlech Handy atrodas automašīnā.\""},{\""de\"":\""Er liegt im Bett.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Ich lege das Buch auf den Tisch.\"",\""lv\"":\""Es nolieku grāmatu uz galda.\""}]"",""study.comparison"":""[{\""word\"":\""liegen\"",\""meaning\"":\""Atrasties / gulēt\"",\""example\"":\""D'Bréck läit hei.\""},{\""word\"":\""legen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech leeën d'Bréck dorhin.\""},{\""word\"":\""stehen\"",\""meaning\"":\""Stävt / atrasties stāvus\"",\""example\"":\""D'Fläsch steet op dem Dësch.\""},{\""word\"":\""sein\"",\""meaning\"":\""Sinn\"",\""example\"":\""Ech sinn hei.\""}]"",""study.tip"":""{\""text\"":\""Atceries: lieta jau ir vietā → liegen; tu to noliec → legen.\""}"",""study.important"":""[\""liegen weist op Lag oder Auffindungslaz.\"",\""legen weist op Aktioun: jemand leezt eppes fort.\""]""}","PASS","","TARGET_CORRUPTION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""leien • sech befannen"",""study.translation"":""leien • sech befannen"",""study.explanation"":""[\""Haaptiddi: liegen bedeit horizontal leien oder sech op enger Plaz befannen.\"",\""Bei enger Persoun bedeit liegen dacks leien.\"",\""Bei enger Saach weist liegen, wou se sech befënnt.\"",\""Et ënnerscheet sech vu legen, dat bedeit, eppes iergendwouhin ze leeën.\""]"",""study.examples"":""[{\""de\"":\""Das Buch liegt auf dem Tisch.\"",\""lv\"":\""D’Buch läit um Dësch.\""},{\""de\"":\""Mein Handy liegt im Auto.\"",\""lv\"":\""Mäin Handy läit am Auto.\""},{\""de\"":\""Er liegt im Bett.\"",\""lv\"":\""Hie läit am Bett.\""},{\""de\"":\""Ich lege das Buch auf den Tisch.\"",\""lv\"":\""Ech leeën d’Buch op den Dësch.\""}]"",""study.comparison"":""[{\""word\"":\""liegen\"",\""meaning\"":\""leien / sech befannen\"",\""example\"":\""Das Buch liegt hier.\""},{\""word\"":\""legen\"",\""meaning\"":\""leeën\"",\""example\"":\""Ich lege das Buch hierhin.\""},{\""word\"":\""stehen\"",\""meaning\"":\""stoen / oprecht sinn\"",\""example\"":\""Die Flasche steht auf dem Tisch.\""},{\""word\"":\""sein\"",\""meaning\"":\""sinn\"",\""example\"":\""Ich bin hier.\""}]"",""study.tip"":""{\""text\"":\""Erënner dech: d’Saach ass schonn op der Plaz → liegen; du lees se dohinner → legen.\""}"",""study.important"":""[\""liegen weist en Zoustand oder eng Lag un.\"",\""legen weist eng Handlung un: een leet eppes iergendwouhin.\""]"",""study.sectionAccents"":""{\""explanation\"":{\""blue\"":[\""liegen\"",\""legen\""],\""purple\"":[\""leien\"",\""befannen\"",\""leeën\""]},\""examples\"":[{\""de\"":{\""blue\"":[\""liegt\""]},\""lv\"":{\""purple\"":[\""läit\""]}},{\""de\"":{\""blue\"":[\""liegt\""]},\""lv\"":{\""purple\"":[\""läit\""]}},{\""de\"":{\""blue\"":[\""liegt\""]},\""lv\"":{\""purple\"":[\""läit\""]}},{\""de\"":{\""red\"":[\""lege\""]},\""lv\"":{\""red\"":[\""leeën\""]}}],\""comparison\"":[{\""word\"":{\""green\"":[\""liegen\""]},\""meaning\"":{\""purple\"":[\""leien\"",\""sech befannen\""]},\""example\"":{\""blue\"":[\""liegt\""]}},{\""word\"":{\""green\"":[\""legen\""]},\""meaning\"":{\""purple\"":[\""leeën\""]},\""example\"":{\""red\"":[\""lege\""]}},{\""word\"":{\""green\"":[\""stehen\""]},\""meaning\"":{\""purple\"":[\""stoen\""]},\""example\"":{\""yellow\"":[\""steht\""]}},{\""word\"":{\""green\"":[\""sein\""]},\""meaning\"":{\""purple\"":[\""sinn\""]},\""example\"":{\""green\"":[\""bin\""]}}],\""tip\"":{\""left\"":{\""blue\"":[\""liegen\""],\""red\"":[\""legen\""],\""purple\"":[\""schonn op der Plaz\""]}},\""important\"":[{\""blue\"":[\""liegen\""],\""purple\"":[\""Zoustand\"",\""Lag\""]},{\""red\"":[\""legen\""],\""purple\"":[\""Handlung\""]}]}""}","Pilnā liegen|idx:377 standardStudy kartīte individuāli pārbaudīta pret oriģinālo LV→DE kartīti; saglabāti visi DE piemēri, vācu mācību kontrasti, study.id un layout, bet visi target lauki aizvietoti ar pilnu saskaņotu luksemburgiešu saturu.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","INDIVIDUAL_LINGUISTIC"
"BATCH-154","5ee96843108483fd","5ee96843108483fdb4ff955a60aee0ef6a168c39f5e7e7544d8bfcfdc39eaf78","DISC-G2-A1-LB-L0007","g2/a1/lb|Limonade|idx:378|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Limonade|idx:378","lv","limonāde","Limonade","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Limonad","Limonade|idx:378 individuāli pārbaudīts: vācu “Limonade” avota nozīmē “limonāde” precīzā luksemburgiešu aizvietojamā vērtība ir “Limonad”.","MISSING_TRANSLATION_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-154","3e80648ea65dff21","3e80648ea65dff2143d8e4d3b6e426d1c44d10b11e418e2ff4452e3782b60a9e","DISC-G2-A1-LB-L0008","g2/a1/lb|Lineal|idx:379|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Lineal|idx:379","lv","lineāls","Lineal","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Lineal","Lineal|idx:379 individuāli pārbaudīts: vācu “Lineal” avota nozīmē “lineāls” precīzā luksemburgiešu aizvietojamā vērtība ir “Lineal”.","MISSING_TRANSLATION_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-153","0d6e1e45d12322cf","0d6e1e45d12322cf5e1721c43bfbe54740d829a8b28f19f72ed53a3d86339b56","DISC-G2-A1-LB-L0009","g2/a1/lb|Liste|idx:381|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Liste|idx:381","lv","saraksts","Liste","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Lëscht","Liste|idx:381 individuāli pārbaudīts: vācu “Liste” avota nozīmē “saraksts” precīzā luksemburgiešu aizvietojamā vērtība ir “Lëscht”.","MISSING_TRANSLATION_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-157","fc35b4e60747d80c","fc35b4e60747d80c7cb30f55a1d2a39ddd142e344a1607e5eb8c1fadaf4a0397","DISC-G2-A1-LB-L0003","g2/a1/lb|Liter|idx:382|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Liter|idx:382","lv","litrs","Liter","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""Liter"",""study.translation"":""Liter"",""study.explanation"":""\""An Däitschland seet een normalerweis „der Liter“, an Éisträich an an der Schwäiz héiert een och „das Liter“. D’Pluralform bleift onverännert: „die Liter“.\"""",""study.sectionAccents"":""{\""explanation\"":{\""green\"":[\""der Liter\""],\""blue\"":[\""das Liter\""],\""purple\"":[\""die Liter\""]}}""}","Pilnā Liter|idx:382 standardStudy kartīte individuāli pārbaudīta pret oriģinālo LV→DE kartīti; saglabāti visi DE piemēri, vācu mācību kontrasti, study.id un layout, bet visi target lauki aizvietoti ar pilnu saskaņotu luksemburgiešu saturu.","MISSING_TRANSLATION_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-155","91f089f8cb5ce5a8","91f089f8cb5ce5a87735e86cf566cf52e4e261ae9831e934c20980fea6d64253","DISC-G2-A1-LB-L0010","g2/a1/lb|Löffel|idx:383|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Löffel|idx:383","lv","karote","Löffel","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Läffel","Löffel|idx:383 individuāli pārbaudīts: vācu “Löffel” avota nozīmē “karote” precīzā luksemburgiešu aizvietojamā vērtība ir “Läffel”.","MISSING_TRANSLATION_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-154","4723ec26c5c8f6c4","4723ec26c5c8f6c4d4c036e3af8f011f71e14d26571b9e64a82a53c7d32a3597","DISC-G2-A1-LB-L0011","g2/a1/lb|Luft|idx:384|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Luft|idx:384","lv","gaiss","Luft","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Loft","Luft|idx:384 individuāli pārbaudīts: vācu “Luft” avota nozīmē “gaiss” precīzā luksemburgiešu aizvietojamā vērtība ir “Loft”.","MISSING_TRANSLATION_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-155","9d65bf7108df9255","9d65bf7108df92551f583ce5a7938a9e6d36915552e094b12fd982b4fa5c0625","DISC-G2-A1-LB-L0012","g2/a1/lb|lustig|idx:385|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","lustig|idx:385","lv","jautrs","lustig","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","lëschteg","lustig|idx:385 individuāli pārbaudīts: vācu “lustig” avota nozīmē “jautrs” precīzā luksemburgiešu aizvietojamā vērtība ir “lëschteg”.","MISSING_TRANSLATION_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-103","7d8d0625bede57aa","7d8d0625bede57aa36e632fbd1afc74a0753d78c301b7f066c3dc57eb41113a1","DISC-G2-A1-LB-L0004","g2/a1/lb|machen|idx:386|study|TARGET_CORRUPTION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","machen|idx:386","study","darīt • taisīt","machen","","{""study.translation"":""Darīt • Taisīt"",""study.explanation"":""[\""Galvenā doma: maachen ir Đoti biežs vārds nozīmē darīt vai taisīt.\"",\""Wann et ëm Aktioun am Allgemengen geet, iwwersat wéi maachen.\"",\""Jo, chew ko veido vai gatavo, tulko kā taisīt vai pagatavot.\"",\""Daudzās frāzēs maachen tulko dabiski pēc latviešu valodas, nevis burtiski.\""]"",""study.examples"":""[{\""de\"":\""Was machst du?\"",\""lv\"":\""KO DU DARI?\""},{\""de\"":\""Ich mache Hausaufgaben.\"",\""lv\"":\""Et ass e Pillu mājasdarbus.\""},{\""de\"":\""Wir machen Pizza.\"",\""lv\"":\""Mēs taisām picu.\""},{\""de\"":\""Das macht Spaß.\"",\""lv\"":\""TASS ir jautri.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Was machst du? = Ko tu dari?\""}"",""study.important"":""[\""machen ass e ganz breide Wuert, awer op Lëtzebuergesch muss een dacks natierlech iwwersetzen no der Situatioun.\"",\""Das macht Spaß bedeit \\\""dat ass amüsant\\\"", net wuertlech \\\""dat mécht Spaß\\\"".\""]""}","{""study.translation"":""Darīt • Taisīt"",""study.explanation"":""[\""Galvenā doma: maachen ir Đoti biežs vārds nozīmē darīt vai taisīt.\"",\""Wann et ëm Aktioun am Allgemengen geet, iwwersat wéi maachen.\"",\""Jo, chew ko veido vai gatavo, tulko kā taisīt vai pagatavot.\"",\""Daudzās frāzēs maachen tulko dabiski pēc latviešu valodas, nevis burtiski.\""]"",""study.examples"":""[{\""de\"":\""Was machst du?\"",\""lv\"":\""KO DU DARI?\""},{\""de\"":\""Ich mache Hausaufgaben.\"",\""lv\"":\""Et ass e Pillu mājasdarbus.\""},{\""de\"":\""Wir machen Pizza.\"",\""lv\"":\""Mēs taisām picu.\""},{\""de\"":\""Das macht Spaß.\"",\""lv\"":\""TASS ir jautri.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Was machst du? = Ko tu dari?\""}"",""study.important"":""[\""machen ass e ganz breide Wuert, awer op Lëtzebuergesch muss een dacks natierlech iwwersetzen no der Situatioun.\"",\""Das macht Spaß bedeit \\\""dat ass amüsant\\\"", net wuertlech \\\""dat mécht Spaß\\\"".\""]""}","PASS","","TARGET_CORRUPTION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""maachen"",""study.translation"":""maachen"",""study.explanation"":""[\""Haaptiddi: machen ass e ganz heefegt däitscht Verb a bedeit meeschtens maachen.\"",\""Bei enger allgemenger Handlung gëtt machen dacks mat maachen iwwersat.\"",\""Wann eppes hiergestallt oder preparéiert gëtt, passt am Lëtzebuergeschen och maachen.\"",\""A ville feste Wendunge gëtt machen natierlech nom Kontext iwwersat an net Wuert fir Wuert.\""]"",""study.examples"":""[{\""de\"":\""Was machst du?\"",\""lv\"":\""Wat méchs du?\""},{\""de\"":\""Ich mache Hausaufgaben.\"",\""lv\"":\""Ech maachen d’Hausaufgaben.\""},{\""de\"":\""Wir machen Pizza.\"",\""lv\"":\""Mir maachen eng Pizza.\""},{\""de\"":\""Das macht Spaß.\"",\""lv\"":\""Dat mécht Spaass.\""}]"",""study.tip"":""{\""text\"":\""Erënner dech: Was machst du? = Wat méchs du?\""}"",""study.important"":""[\""machen ass e breet Verb; am Lëtzebuergesche gëtt et dacks nom Kontext mat maachen ausgedréckt.\"",\""Das macht Spaß bedeit „Dat mécht Spaass“ an ass eng fest Wendung.\""]"",""study.sectionAccents"":""{\""explanation\"":{\""blue\"":[\""machen\""],\""purple\"":[\""maachen\""],\""green\"":[\""Wendunge\""]},\""examples\"":[{\""de\"":{\""blue\"":[\""machst\""]},\""lv\"":{\""purple\"":[\""méchs\""]}},{\""de\"":{\""blue\"":[\""mache\""]},\""lv\"":{\""purple\"":[\""maachen\""]}},{\""de\"":{\""blue\"":[\""machen\""]},\""lv\"":{\""purple\"":[\""maachen\""]}},{\""de\"":{\""blue\"":[\""macht Spaß\""]},\""lv\"":{\""purple\"":[\""mécht Spaass\""]}}],\""tip\"":{\""left\"":{\""blue\"":[\""Was machst du\""],\""purple\"":[\""Wat méchs du\""]}},\""important\"":[{\""blue\"":[\""machen\""],\""purple\"":[\""maachen\""]},{\""blue\"":[\""Das macht Spaß\""],\""purple\"":[\""Dat mécht Spaass\""]}]}""}","Pilnā machen|idx:386 standardStudy kartīte individuāli pārbaudīta pret oriģinālo LV→DE kartīti; saglabāti visi DE piemēri, vācu mācību kontrasti, study.id un layout, bet visi target lauki aizvietoti ar pilnu saskaņotu luksemburgiešu saturu.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","INDIVIDUAL_LINGUISTIC"
