source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-156","bf735a7954320aca","bf735a7954320acab58f43bc621942af517cda262842e09da6300d5dcc754ef8","DISC-G2-A1-LB-L0018","g2/a1/lb|Problem|idx:483|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Problem|idx:483","lv","problēma","Problem","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Problem","LRB-066 OWNER mapping scalar lv: Problem|idx:483.","","INDIVIDUAL_LINGUISTIC"
"BATCH-168","5ccd63afbcaf4a2c","5ccd63afbcaf4a2c970ff72358df9f8cc107e96a1a4e98832a2e2fe3dab69f7b","DISC-G2-A1-LB-L0019","g2/a1/lb|Programm|idx:484|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Programm|idx:484","lv","programma","Programm","","Programm","Programm","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Programm ir pareizais luksemburgiešu ekvivalents vācu Programm un latviešu programma; ražošanas vērtība nav jāmaina.","","INDIVIDUAL_LINGUISTIC"
"BATCH-155","8be5f1b427394e6e","8be5f1b427394e6e9612c91c2302637a407e32d8f566fb38f124a64cc8ce2607","DISC-G2-A1-LB-L0020","g2/a1/lb|Pullover|idx:485|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Pullover|idx:485","lv","džemperis","Pullover","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Pullover","LRB-066 OWNER mapping scalar lv: Pullover|idx:485.","","INDIVIDUAL_LINGUISTIC"
"BATCH-168","5056e218d25f6287","5056e218d25f6287ba3dd90d664406d568187c43d9fbd1963d4133a4a5e6d8f9","DISC-G2-A1-LB-L0021","g2/a1/lb|Punkt|idx:486|lv|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Punkt|idx:486","lv","punkts","Punkt","","Punkt","Punkt","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","Punkt ir pareizais luksemburgiešu ekvivalents vācu Punkt un latviešu punkts; ražošanas vērtība nav jāmaina.","","INDIVIDUAL_LINGUISTIC"
"BATCH-155","8c360e1d4813802e","8c360e1d4813802e93a22f23ea07b42c44cc4cf77f7df4f97c07f5bd89afa316","DISC-G2-A1-LB-L0022","g2/a1/lb|putzen|idx:487|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","putzen|idx:487","lv","tīrīt","putzen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","botzen","LRB-066 OWNER mapping scalar lv: putzen|idx:487.","","INDIVIDUAL_LINGUISTIC"
"BATCH-153","294342c74fa1c85d","294342c74fa1c85d65882c6b12950cfd8535fade27635969013fae36ede5d1b2","DISC-G2-A1-LB-L0023","g2/a1/lb|rauchen|idx:490|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","rauchen|idx:490","lv","smēķēt","rauchen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","fëmmen","LRB-066 OWNER mapping scalar lv: rauchen|idx:490.","","INDIVIDUAL_LINGUISTIC"
"BATCH-157","f299feef9f354085","f299feef9f354085e02b5fb2e0a196c66e582893e19e2b5823322da8a8a29474","DISC-G2-A1-LB-L0001","g2/a1/lb|reden|idx:492|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","reden|idx:492","lv","runāt","reden","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","schwätzen","LRB-066 OWNER mapping scalar lv: reden|idx:492.","","INDIVIDUAL_LINGUISTIC"
"BATCH-155","9e091f73100b4f01","9e091f73100b4f017675b197169094d709724e9887c38a2184bd96e09d478438","DISC-G2-A1-LB-L0002","g2/a1/lb|Regen|idx:493|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Regen|idx:493","lv","lietus","Regen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Reen","LRB-066 OWNER mapping scalar lv: Regen|idx:493.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","495e431acdce99fa","495e431acdce99faf9563207d60bc0417c4d6c9fefb514a0fcde119f977982d7","DISC-G2-A1-LB-L0003","g2/a1/lb|Regenschirm|idx:494|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Regenschirm|idx:494","lv","lietussargs","Regenschirm","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Prabbeli","LRB-066 OWNER mapping scalar lv: Regenschirm|idx:494.","","INDIVIDUAL_LINGUISTIC"
"BATCH-153","2f9bd8ee543dc9b4","2f9bd8ee543dc9b42d5ddec1ed99c10232e5a1c995dc2a53e401c44681804bc5","DISC-G2-A1-LB-L0004","g2/a1/lb|regnen|idx:495|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","regnen|idx:495","lv","līt","regnen","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","reenen","LRB-066 OWNER mapping scalar lv: regnen|idx:495.","","INDIVIDUAL_LINGUISTIC"
