source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
BATCH-221,96868530bd8af639,96868530bd8af639c4af5952f9f355a25009918ef5ce95b499aee5a01f15a28e,G2A1P3-RU-0042,g2/a1/ru|a1-fahren|a1.card.a1-fahren.study.translation|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-fahren,a1.card.a1-fahren.study.translation,braukt,fahren,Водить • Вести • Забирать,Водить • Вести • Забирать,Водить • Вести • Забирать,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Ехать • Ездить • Везти"",""study"":{""id"":""a1-fahren"",""layout"":""standardStudy"",""translation"":""Ехать • Ездить • Везти"",""explanation"":[""Основная идея: fahren означает ехать или ездить на транспорте, а в некоторых предложениях — везти или отвозить кого-либо."",""fahren употребляют при передвижении на автомобиле, автобусе, поезде, велосипеде или другом транспортном средстве."",""Если в предложении есть человек как объект, fahren может означать «везти» или «отвозить»."",""Если передвижение происходит пешком, обычно употребляют gehen или laufen.""],""examples"":[{""de"":""Ich fahre nach Berlin."",""lv"":""Я еду в Берлин.""},{""de"":""Ich fahre mit dem Auto."",""lv"":""Я еду на машине.""},{""de"":""Ich fahre meine Tochter zur Schule."",""lv"":""Я отвожу свою дочь в школу.""},{""de"":""Ich fahre dich nach Hause."",""lv"":""Я отвожу тебя домой.""},{""de"":""Wir fahren morgen nach München."",""lv"":""Завтра мы едем в Мюнхен.""}],""comparison"":[{""word"":""fahren"",""meaning"":""Ехать • Ездить на транспорте"",""example"":""Ich fahre mit dem Bus. – Я еду на автобусе.""},{""word"":""gehen"",""meaning"":""Идти пешком"",""example"":""Ich gehe nach Hause. – Я иду домой.""},{""word"":""laufen"",""meaning"":""Бежать • Идти"",""example"":""Er läuft schnell. – Он быстро бежит.""},{""word"":""bringen"",""meaning"":""Приносить • Доставлять"",""example"":""Ich bringe das Buch. – Я приношу книгу.""},{""word"":""mitnehmen"",""meaning"":""Брать с собой"",""example"":""Ich nehme dich mit. – Я беру тебя с собой.""}],""tip"":{""text"":""Запомните: транспортное средство → fahren; пешком → gehen.""},""important"":{""text"":""fahren означает не только «ехать»"",""example"":""В зависимости от контекста fahren может означать «ехать», «ездить», «везти» или «отвозить».""}}}",Pilna RU kartīte «fahren»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
BATCH-221,9e1b2d11dc2d9d14,9e1b2d11dc2d9d14743aef2c74db58561e41179a1adf527fc6cfeede122eb8d9,G2A1P3-RU-0043,g2/a1/ru|a1-finden|a1.card.a1-finden.native|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-finden,a1.card.a1-finden.native,atrast,finden,Найти • Рассмотреть,Найти • Рассмотреть,Найти • Рассмотреть,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Находить • Считать"",""study"":{""id"":""a1-finden"",""layout"":""standardStudy"",""translation"":""Находить • Считать"",""explanation"":[""Основная идея: finden чаще всего означает «находить»."",""В разговорной речи finden очень часто означает также «считать» или выражает мнение о чём-либо."",""Если речь идёт о потерянной вещи, finden переводится как «находить»."",""Если речь идёт о мнении, finden переводится как «считать» или конструкцией «мне кажется».""],""examples"":[{""de"":""Ich finde meinen Schlüssel."",""lv"":""Я нахожу свой ключ.""},{""de"":""Ich finde das gut."",""lv"":""Я считаю это хорошим.""},{""de"":""Wie findest du den Film?"",""lv"":""Что ты думаешь о фильме?""}],""comparison"":[{""word"":""finden"",""meaning"":""Находить • Считать"",""example"":""Ich finde das gut. – Я считаю это хорошим.""}],""tip"":{""text"":""Запомните: потерянная вещь → finden «находить»; мнение → ich finde… «я считаю…».""},""important"":[""finden означает не только «находить»."",""Ich finde das gut означает «Я считаю это хорошим» или «Мне это нравится», а не буквальное «Я нахожу это хорошо».""]}}",Pilna RU kartīte «finden»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
BATCH-220,00ccb5c29493cd69,00ccb5c29493cd69c5366b35ba721a21812ef0ec7252b2a44c3606514d606c86,G2A1P3-RU-0044,g2/a1/ru|a1-finden|a1.card.a1-finden.study.translation|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-finden,a1.card.a1-finden.study.translation,atrast,finden,Найти • Рассмотреть,Найти • Рассмотреть,Найти • Рассмотреть,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Находить • Считать"",""study"":{""id"":""a1-finden"",""layout"":""standardStudy"",""translation"":""Находить • Считать"",""explanation"":[""Основная идея: finden чаще всего означает «находить»."",""В разговорной речи finden очень часто означает также «считать» или выражает мнение о чём-либо."",""Если речь идёт о потерянной вещи, finden переводится как «находить»."",""Если речь идёт о мнении, finden переводится как «считать» или конструкцией «мне кажется».""],""examples"":[{""de"":""Ich finde meinen Schlüssel."",""lv"":""Я нахожу свой ключ.""},{""de"":""Ich finde das gut."",""lv"":""Я считаю это хорошим.""},{""de"":""Wie findest du den Film?"",""lv"":""Что ты думаешь о фильме?""}],""comparison"":[{""word"":""finden"",""meaning"":""Находить • Считать"",""example"":""Ich finde das gut. – Я считаю это хорошим.""}],""tip"":{""text"":""Запомните: потерянная вещь → finden «находить»; мнение → ich finde… «я считаю…».""},""important"":[""finden означает не только «находить»."",""Ich finde das gut означает «Я считаю это хорошим» или «Мне это нравится», а не буквальное «Я нахожу это хорошо».""]}}",Pilna RU kartīte «finden»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
BATCH-221,4c15d8f34c1fd661,4c15d8f34c1fd6610f5d88bece97bc05d585eb7b7a02d454da4faee4047a4c00,G2A1P3-RU-0045,g2/a1/ru|a1-frau|a1.card.a1-frau.native|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-frau,a1.card.a1-frau.native,sieviete,Frau,Женщина • Жена,Женщина • Жена,Женщина • Жена,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Женщина • Жена"",""study"":{""id"":""a1-frau"",""layout"":""standardStudy"",""translation"":""Женщина • Жена"",""explanation"":[""Основная идея: die Frau может означать женщину или жену."",""Если речь идёт просто о человеке женского пола, die Frau = «женщина»."",""Если речь идёт о супруге, die Frau = «жена» (meine Frau = моя жена)."",""Притяжательное местоимение (meine/deine/seine Frau) почти всегда указывает на жену, то есть супругу."",""Множественное число: die Frauen."",""У мужской формы der Mann такое же двойное значение: мужчина И муж.""],""examples"":[{""de"":""Sie ist eine nette Frau."",""lv"":""Она приятная женщина.""},{""de"":""Das ist meine Frau."",""lv"":""Это моя жена.""},{""de"":""Wie viele Frauen sind hier?"",""lv"":""Сколько здесь женщин?""},{""de"":""Meine Frau arbeitet in Berlin."",""lv"":""Моя жена работает в Берлине.""},{""de"":""Die Frau trägt ein Kleid."",""lv"":""Женщина носит платье.""},{""de"":""Seine Frau ist Ärztin."",""lv"":""Его жена — врач.""}],""tip"":[""С притяжательным местоимением (meine/deine/seine Frau) почти всегда имеется в виду жена."",""Без притяжательного местоимения (die Frau, eine Frau) обычно имеется в виду женщина.""],""important"":[""die Frau = «женщина» ИЛИ «жена» — в зависимости от контекста."",""meine Frau = «моя жена», а не «моя женщина»."",""Множественное число: die Frauen.""]}}",Pilna RU kartīte «Frau»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
BATCH-221,6aa5c7d51c306869,6aa5c7d51c306869e502f570f7a1c9fefac1ca85e2fe997ef3328cf015fe8b43,G2A1P3-RU-0046,g2/a1/ru|a1-frau|a1.card.a1-frau.study.translation|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-frau,a1.card.a1-frau.study.translation,sieviete,Frau,Женщина • Жена,Женщина • Жена,Женщина • Жена,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Женщина • Жена"",""study"":{""id"":""a1-frau"",""layout"":""standardStudy"",""translation"":""Женщина • Жена"",""explanation"":[""Основная идея: die Frau может означать женщину или жену."",""Если речь идёт просто о человеке женского пола, die Frau = «женщина»."",""Если речь идёт о супруге, die Frau = «жена» (meine Frau = моя жена)."",""Притяжательное местоимение (meine/deine/seine Frau) почти всегда указывает на жену, то есть супругу."",""Множественное число: die Frauen."",""У мужской формы der Mann такое же двойное значение: мужчина И муж.""],""examples"":[{""de"":""Sie ist eine nette Frau."",""lv"":""Она приятная женщина.""},{""de"":""Das ist meine Frau."",""lv"":""Это моя жена.""},{""de"":""Wie viele Frauen sind hier?"",""lv"":""Сколько здесь женщин?""},{""de"":""Meine Frau arbeitet in Berlin."",""lv"":""Моя жена работает в Берлине.""},{""de"":""Die Frau trägt ein Kleid."",""lv"":""Женщина носит платье.""},{""de"":""Seine Frau ist Ärztin."",""lv"":""Его жена — врач.""}],""tip"":[""С притяжательным местоимением (meine/deine/seine Frau) почти всегда имеется в виду жена."",""Без притяжательного местоимения (die Frau, eine Frau) обычно имеется в виду женщина.""],""important"":[""die Frau = «женщина» ИЛИ «жена» — в зависимости от контекста."",""meine Frau = «моя жена», а не «моя женщина»."",""Множественное число: die Frauen.""]}}",Pilna RU kartīte «Frau»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
BATCH-221,918c598ba2dc5ad1,918c598ba2dc5ad18fee53eafbf833dda06897a5b40f182743da1ef7b0f9e949,G2A1P3-RU-0047,g2/a1/ru|a1-fuer|a1.card.a1-fuer.native|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-fuer,a1.card.a1-fuer.native,priekš,für,Для • Для,Для • Для,Для • Для,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Для • За"",""study"":{""id"":""a1-fuer"",""layout"":""standardStudy"",""translation"":""Для • За"",""explanation"":[""Основная идея: für — предлог, который всегда требует винительного падежа; по-русски он обычно переводится как «для» или «за»."",""При указании получателя или назначения für = «для» (für dich = для тебя)."",""При указании обмена, платы или причины für = «за» (danke für das Geschenk = спасибо за подарок)."",""für всегда требует винительного падежа независимо от значения.""],""examples"":[{""de"":""Das ist für dich."",""lv"":""Это для тебя.""},{""de"":""Danke für die Hilfe."",""lv"":""Спасибо за помощь.""},{""de"":""Ich kaufe ein Geschenk für meine Mutter."",""lv"":""Я покупаю подарок для своей мамы.""},{""de"":""Was bezahlst du für das Auto?"",""lv"":""Сколько ты платишь за машину?""},{""de"":""Das Buch ist für Kinder."",""lv"":""Книга предназначена для детей.""},{""de"":""Für heute ist das genug."",""lv"":""На сегодня достаточно.""}],""tip"":[""für всегда употребляется с винительным падежом независимо от значения."",""Получатель или назначение → «для»; обмен, причина или плата → «за».""],""important"":[""für + Akkusativ всегда: например, für mich, für dich, für das Kind."",""danke für / bezahlen für = «за», а не «для».""]}}",Pilna RU kartīte «für»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
BATCH-221,c107669ad56f34e8,c107669ad56f34e8fcf72db07eeae90510124eba250f2706dd2fcbffbbebab37,G2A1P3-RU-0048,g2/a1/ru|a1-fuer|a1.card.a1-fuer.study.tip[1]|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-fuer,a1.card.a1-fuer.study.tip[1],Saņēmējs/nolūks → priekš; apmaiņa/iemesls/maksa → par.,für,Получатель/намерение → для • Обмен/причина/плата → за.,Получатель/намерение → для • Обмен/причина/плата → за.,Получатель/намерение → для • Обмен/причина/плата → за.,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Для • За"",""study"":{""id"":""a1-fuer"",""layout"":""standardStudy"",""translation"":""Для • За"",""explanation"":[""Основная идея: für — предлог, который всегда требует винительного падежа; по-русски он обычно переводится как «для» или «за»."",""При указании получателя или назначения für = «для» (für dich = для тебя)."",""При указании обмена, платы или причины für = «за» (danke für das Geschenk = спасибо за подарок)."",""für всегда требует винительного падежа независимо от значения.""],""examples"":[{""de"":""Das ist für dich."",""lv"":""Это для тебя.""},{""de"":""Danke für die Hilfe."",""lv"":""Спасибо за помощь.""},{""de"":""Ich kaufe ein Geschenk für meine Mutter."",""lv"":""Я покупаю подарок для своей мамы.""},{""de"":""Was bezahlst du für das Auto?"",""lv"":""Сколько ты платишь за машину?""},{""de"":""Das Buch ist für Kinder."",""lv"":""Книга предназначена для детей.""},{""de"":""Für heute ist das genug."",""lv"":""На сегодня достаточно.""}],""tip"":[""für всегда употребляется с винительным падежом независимо от значения."",""Получатель или назначение → «для»; обмен, причина или плата → «за».""],""important"":[""für + Akkusativ всегда: например, für mich, für dich, für das Kind."",""danke für / bezahlen für = «за», а не «для».""]}}",Pilna RU kartīte «für»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
BATCH-222,d52015ede06224b6,d52015ede06224b699da556cd825a415f5f4ba7c20aa84db7c81b3f18aa6f8b9,G2A1P3-RU-0049,g2/a1/ru|a1-fuer|a1.card.a1-fuer.study.translation|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-fuer,a1.card.a1-fuer.study.translation,priekš,für,Для • Для,Для • Для,Для • Для,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Для • За"",""study"":{""id"":""a1-fuer"",""layout"":""standardStudy"",""translation"":""Для • За"",""explanation"":[""Основная идея: für — предлог, который всегда требует винительного падежа; по-русски он обычно переводится как «для» или «за»."",""При указании получателя или назначения für = «для» (für dich = для тебя)."",""При указании обмена, платы или причины für = «за» (danke für das Geschenk = спасибо за подарок)."",""für всегда требует винительного падежа независимо от значения.""],""examples"":[{""de"":""Das ist für dich."",""lv"":""Это для тебя.""},{""de"":""Danke für die Hilfe."",""lv"":""Спасибо за помощь.""},{""de"":""Ich kaufe ein Geschenk für meine Mutter."",""lv"":""Я покупаю подарок для своей мамы.""},{""de"":""Was bezahlst du für das Auto?"",""lv"":""Сколько ты платишь за машину?""},{""de"":""Das Buch ist für Kinder."",""lv"":""Книга предназначена для детей.""},{""de"":""Für heute ist das genug."",""lv"":""На сегодня достаточно.""}],""tip"":[""für всегда употребляется с винительным падежом независимо от значения."",""Получатель или назначение → «для»; обмен, причина или плата → «за».""],""important"":[""für + Akkusativ всегда: например, für mich, für dich, für das Kind."",""danke für / bezahlen für = «за», а не «для».""]}}",Pilna RU kartīte «für»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
BATCH-221,3d8b0d156759e1d1,3d8b0d156759e1d1a27a87c1d472e4e62b61e5d1f19bcc5de3f23ea5fdfea79b,G2A1P3-RU-0050,g2/a1/ru|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-ganz-study,a1.card.a1-ganz-study.study.comparison[0].meaning,vesels • viss kopumā • pilnīgi,ganz,целый • полностью • совсем,целый • полностью • совсем,целый • полностью • совсем,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Целый • Весь • Совсем"",""study"":{""id"":""a1-ganz-study"",""layout"":""standardStudy"",""translation"":""Целый • Весь • Совсем"",""explanation"":[""Основная идея: ganz с существительным означает «целый» или «весь»."",""Перед прилагательным или наречием ganz может означать «совсем», «полностью» или «довольно»."",""ganz — не то же самое, что местоимение alles.""],""examples"":[{""de"":""Ich arbeite den ganzen Tag."",""lv"":""Я работаю весь день.""},{""de"":""Das ganze Haus ist sauber."",""lv"":""Весь дом чистый.""},{""de"":""Das ist ganz sicher."",""lv"":""Это совершенно безопасно.""},{""de"":""Das Essen ist ganz gut."",""lv"":""Еда довольно хорошая.""}],""comparison"":[{""word"":""ganz"",""meaning"":""Целый • Весь • Совсем"",""example"":""der ganze Tag – весь день""},{""word"":""alles"",""meaning"":""Всё"",""example"":""Alles ist gut. – Всё в порядке.""}],""tip"":[""Перед существительным ganz часто означает «весь» или «целый»."",""Перед прилагательным ganz часто означает «совсем» или «довольно».""],""important"":[""der ganze Tag = «весь день»."",""alles = «всё» как местоимение.""]}}",Pilna RU kartīte «ganz»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
BATCH-221,2160ba25280bdf10,2160ba25280bdf104186fd537cd3ebc76e5f7f7818f258e54dd659f26d79e796,G2A1P3-RU-0051,g2/a1/ru|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation,ru,,crowdin-staging/g2/ru-a1.json,a1-gefallen-study,a1.card.a1-gefallen-study.study.comparison[0].meaning,patikt • persona datīvā,gefallen,нравиться • лицо в дательном падеже,нравиться • лицо в дательном падеже,нравиться • лицо в дательном падеже,PASS,,MULTI_TRANSLATION,MULTI_TRANSLATION_REVIEW_REQUIRED,,MEDIUM,NONE,UNCHANGED_SINCE_DISCOVERY,EXACT_FIELD,DECIDED,LABOT,"{""lv"":""Нравиться"",""study"":{""id"":""a1-gefallen-study"",""layout"":""standardStudy"",""translation"":""Нравиться"",""explanation"":[""Основная идея: gefallen означает «нравиться»."",""То, что нравится, в немецком предложении является подлежащим."",""Человек, которому что-либо нравится, стоит в дательном падеже: mir, dir, ihm, ihr, uns, euch, ihnen.""],""examples"":[{""de"":""Das gefällt mir."",""lv"":""Мне это нравится.""},{""de"":""Gefällt dir das Kleid?"",""lv"":""Тебе нравится это платье?""},{""de"":""Der Film gefällt uns."",""lv"":""Нам нравится этот фильм.""}],""comparison"":[{""word"":""gefallen"",""meaning"":""Нравиться • Человек в дательном падеже"",""example"":""Das gefällt mir. – Мне это нравится.""},{""word"":""mögen"",""meaning"":""Любить • Нравиться"",""example"":""Ich mag das. – Мне это нравится.""}],""tip"":[""Запомните конструкцию: Das gefällt mir."",""Не копируйте русский порядок слов буквально.""],""important"":[""gefallen употребляется с дательным падежом: mir, dir, ihm, ihr."",""Das gefällt mir = «Мне это нравится».""]}}",Pilna RU kartīte «gefallen»: individuāli pārbaudīta un pilnībā atjaunota pēc oriģinālās LV→DE mācību kartītes; saglabāti visi DE piemēri un kontrasti.,MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED,INDIVIDUAL_LINGUISTIC
