source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-157","fe759f133d2b5877","fe759f133d2b58777e9e156426edf4ae0c90c8cb859b39830c692f7839da9d3d","DISC-G2-A1-LB-L0016","g2/a1/lb|sechzehnte|idx:536|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","sechzehnte|idx:536","lv","sešpadsmitais","sechzehnte","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","siechzéngten","LRB-067 OWNER mapping scalar lv: sechzehnte|idx:536.","","INDIVIDUAL_LINGUISTIC"
"BATCH-155","9c0c8ce311de4b3b","9c0c8ce311de4b3bc42d16c0324b92a487372443c9f1d0430dd0db3f38ec5468","DISC-G2-A1-LB-L0017","g2/a1/lb|sechzig|idx:537|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","sechzig|idx:537","lv","sešdesmit","sechzig","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","siechzeg","LRB-067 OWNER mapping scalar lv: sechzig|idx:537.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","569975d0ce205bda","569975d0ce205bdaebf2b72b1c391da94d70b0178d540492f47e06fb3661e4db","DISC-G2-A1-LB-L0018","g2/a1/lb|sechzigste|idx:538|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","sechzigste|idx:538","lv","sešdesmitais","sechzigste","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","siechzegsten","LRB-067 OWNER mapping scalar lv: sechzigste|idx:538.","","INDIVIDUAL_LINGUISTIC"
"BATCH-232","acd63f7327442bb9","acd63f7327442bb9c1d7f7d44fc628009f3948e5a6d4f4ca16e3921ca5692e53","DISC-G2-A1-LB-L0002","g2/a1/lb|sehen|idx:539|lv; study|CORRUPTED_CONTENT|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","sehen|idx:539","lv; study","redzēt","sehen","","{""lv"":""CAA -"",""study.translation"":""CAA -"",""study.explanation"":""[\""Galvenā doma: see nozīmē redzēt ar acīm.\"",\""Yes runa ir par un, ko acis uztver, leto vues.\"",\""Huelt Iech e bëssen Zäit fir et am Viraus ze kucken.\"",\""Ech hunn dech gäer. - I see you. = Es tevi redzu.\""]"",""study.examples"":""[{\""de\"":\""Ich sehe dich.\"",\""lv\"":\""Et ass zevill Redzu.\""},{\""de\"":\""Siehst du das Auto?\"",\""lv\"":\""Dir gesitt, datt den Auto\""},{\""de\"":\""Ich sehe nichts.\"",\""lv\"":\""Et ass noutwenneg.\""},{\""de\"":\""Wir schauen einen Film.\"",\""lv\"":\""Mēs skatāmies filmu.\""}]"",""study.comparison"":""[{\""word\"":\""sehen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech gesinn dech.\""},{\""word\"":\""schauen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech kucken op d'Bréck.\""},{\""word\"":\""ansehen\"",\""meaning\"":\""Apskatīt / skatīties\"",\""example\"":\""Ech kucken mir de Film un.\""},{\""word\"":\""hören\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech héieren Musek.\""}]"",""study.tip"":""{\""text\"":\""Atceries: acis uztver → sehen; apzināti skaties → schauen/ansehen.\""}"",""study.important"":""[\""sehen ass net datselwecht wéi anschauen.\"",\""Ich sehe dich = ech sinn dech; Ich schaue den Film = ech kuck den Film.\""]""}","{""lv"":""CAA -"",""study.translation"":""CAA -"",""study.explanation"":""[\""Galvenā doma: see nozīmē redzēt ar acīm.\"",\""Yes runa ir par un, ko acis uztver, leto vues.\"",\""Huelt Iech e bëssen Zäit fir et am Viraus ze kucken.\"",\""Ech hunn dech gäer. - I see you. = Es tevi redzu.\""]"",""study.examples"":""[{\""de\"":\""Ich sehe dich.\"",\""lv\"":\""Et ass zevill Redzu.\""},{\""de\"":\""Siehst du das Auto?\"",\""lv\"":\""Dir gesitt, datt den Auto\""},{\""de\"":\""Ich sehe nichts.\"",\""lv\"":\""Et ass noutwenneg.\""},{\""de\"":\""Wir schauen einen Film.\"",\""lv\"":\""Mēs skatāmies filmu.\""}]"",""study.comparison"":""[{\""word\"":\""sehen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech gesinn dech.\""},{\""word\"":\""schauen\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech kucken op d'Bréck.\""},{\""word\"":\""ansehen\"",\""meaning\"":\""Apskatīt / skatīties\"",\""example\"":\""Ech kucken mir de Film un.\""},{\""word\"":\""hören\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech héieren Musek.\""}]"",""study.tip"":""{\""text\"":\""Atceries: acis uztver → sehen; apzināti skaties → schauen/ansehen.\""}"",""study.important"":""[\""sehen ass net datselwecht wéi anschauen.\"",\""Ich sehe dich = ech sinn dech; Ich schaue den Film = ech kuck den Film.\""]""}","PASS","","CORRUPTED_CONTENT","CONTENT_CORRUPTION_OR_UNRELATED","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""gesinn"",""study.translation"":""gesinn"",""study.explanation"":""[\""Haaptiddi: sehen bedeit, eppes mat den Aen ze gesinn.\"",\""Wann et ëm dat geet, wat d’Aen erfaassen, benotzt een sehen.\"",\""Fir bewosst ze kucken, benotzt een dacks schauen oder ansehen.\"",\""E ganz heefegen Ausdrock ass Ich sehe dich. = Ech gesinn dech.\""]"",""study.examples"":""[{\""de\"":\""Ich sehe dich.\"",\""lv\"":\""Ech gesinn dech.\""},{\""de\"":\""Siehst du das Auto?\"",\""lv\"":\""Gesäis du den Auto?\""},{\""de\"":\""Ich sehe nichts.\"",\""lv\"":\""Ech gesinn näischt.\""},{\""de\"":\""Wir schauen einen Film.\"",\""lv\"":\""Mir kucken e Film.\""}]"",""study.comparison"":""[{\""word\"":\""sehen\"",\""meaning\"":\""gesinn\"",\""example\"":\""Ich sehe dich. – Ech gesinn dech.\""},{\""word\"":\""schauen\"",\""meaning\"":\""kucken\"",\""example\"":\""Ich schaue auf das Bild. – Ech kucken op d’Bild.\""},{\""word\"":\""ansehen\"",\""meaning\"":\""ukucken\"",\""example\"":\""Ich sehe mir den Film an. – Ech kucke mir de Film un.\""},{\""word\"":\""hören\"",\""meaning\"":\""héieren\"",\""example\"":\""Ich höre Musik. – Ech héiere Musek.\""}]"",""study.tip"":""{\""text\"":\""Denk drun: mat den Aen erfaassen → sehen; bewosst kucken → schauen oder ansehen.\""}"",""study.important"":""[\""sehen ass net dat selwecht wéi anschauen.\"",\""Ich sehe dich = Ech gesinn dech; Ich schaue den Film = Ech kucken de Film.\""]"",""study.sectionAccents"":""{\""explanation\"":{\""blue\"":[\""sehen\"",\""Ich sehe dich\""],\""purple\"":[\""gesinn\"",\""Aen\""],\""red\"":[\""schauen\"",\""ansehen\""]},\""examples\"":[{\""de\"":{\""blue\"":[\""sehe\""]},\""lv\"":{\""purple\"":[\""gesinn\""]}},{\""de\"":{\""blue\"":[\""Siehst\""]},\""lv\"":{\""purple\"":[\""Gesäis\""]}},{\""de\"":{\""blue\"":[\""sehe\""]},\""lv\"":{\""purple\"":[\""gesinn\""]}},{\""de\"":{\""red\"":[\""schauen\""]},\""lv\"":{\""red\"":[\""kucken\""]}}],\""comparison\"":[{\""word\"":{\""green\"":[\""sehen\""]},\""meaning\"":{\""purple\"":[\""gesinn\""]},\""example\"":{\""blue\"":[\""sehe\""]}},{\""word\"":{\""green\"":[\""schauen\""]},\""meaning\"":{\""purple\"":[\""kucken\""]},\""example\"":{\""red\"":[\""schaue\""]}},{\""word\"":{\""green\"":[\""ansehen\""]},\""meaning\"":{\""purple\"":[\""ukucken\""]},\""example\"":{\""yellow\"":[\""sehe\"",\""an\""]}},{\""word\"":{\""green\"":[\""hören\""]},\""meaning\"":{\""purple\"":[\""héieren\""]},\""example\"":{\""green\"":[\""höre\""]}}],\""tip\"":{\""left\"":{\""blue\"":[\""sehen\""],\""purple\"":[\""Aen\""],\""red\"":[\""schauen\"",\""ansehen\""]}},\""important\"":[{\""blue\"":[\""sehen\""],\""red\"":[\""anschauen\""]},{\""blue\"":[\""sehe\""],\""purple\"":[\""gesinn\""],\""red\"":[\""schaue\"",\""kucken\""]}]}""}","LRB-067 OWNER mapping full_card_target_fields: sehen|idx:539.","","INDIVIDUAL_LINGUISTIC"
"BATCH-156","c5bd606d67548f3c","c5bd606d67548f3caa6fe3d4d35b8c139a540c3ade73121d5a8d82ff175c2f18","DISC-G2-A1-LB-L0019","g2/a1/lb|sehr|idx:540|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","sehr|idx:540","lv","ļoti","sehr","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","ganz","LRB-067 OWNER mapping scalar lv: sehr|idx:540.","","INDIVIDUAL_LINGUISTIC"
"BATCH-156","d7028a4e3160209d","d7028a4e3160209dfbf0446987c15691075bee20811e22f7666be2bc2610eec4","DISC-G2-A1-LB-L0020","g2/a1/lb|Seife|idx:541|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Seife|idx:541","lv","ziepes","Seife","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Seef","LRB-067 OWNER mapping scalar lv: Seife|idx:541.","","INDIVIDUAL_LINGUISTIC"
"BATCH-168","f8ffdf527fcf082b","f8ffdf527fcf082bd9d04dc45e9562b507e1a0801af6660fd7815b107b53642b","DISC-G2-A1-LB-L0003","g2/a1/lb|sein|idx:542|lv; study|MISTRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","sein|idx:542","lv; study","būt","sein","","{""lv"":""Sinn"",""study.translation"":""Sinn"",""study.explanation"":""[\""Galvenā doma: seng nozīmē būt.\"",\""Seng ir viens no answerīgākajiem vācu darbības vārdiem.\"",\""A1 līmenī īpaši svarīgas formas ir Ech sinn, du bass, hien ass a mir sinn.\"",\""Seng lateno arī daudzos teikumos ar atrašanās vietu vai īpašību.\""]"",""study.examples"":""[{\""de\"":\""Ich bin hier.\"",\""lv\"":\""Esmu šeit.\""},{\""de\"":\""Du bist müde.\"",\""lv\"":\""Du esi noguris.\""},{\""de\"":\""Er ist Lehrer.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Wir sind zu Hause.\"",\""lv\"":\""Mir sinn doheem.\""}]"",""study.comparison"":""[{\""word\"":\""sein\"",\""meaning\"":\""Sinn\"",\""example\"":\""Ech sinn hei.\""},{\""word\"":\""haben\"",\""meaning\"":\""Ech hu\"",\""example\"":\""Ech hunn Zäit.\""},{\""word\"":\""werden\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech ginn midd.\""},{\""word\"":\""bleiben\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech bleiwen hei.\""}]"",""study.tip"":""{\""text\"":\""Atceries: ich bin = es esmu; du bist = tu esi.\""}"",""study.important"":""[\""sein Formen muss een separat léieren: bin, bist, ist, sind.\"",\""Ich bin bedeit \\\""ech sinn\\\"", net \\\""ech ginn\\\"".\""]""}","{""lv"":""Sinn"",""study.translation"":""Sinn"",""study.explanation"":""[\""Galvenā doma: seng nozīmē būt.\"",\""Seng ir viens no answerīgākajiem vācu darbības vārdiem.\"",\""A1 līmenī īpaši svarīgas formas ir Ech sinn, du bass, hien ass a mir sinn.\"",\""Seng lateno arī daudzos teikumos ar atrašanās vietu vai īpašību.\""]"",""study.examples"":""[{\""de\"":\""Ich bin hier.\"",\""lv\"":\""Esmu šeit.\""},{\""de\"":\""Du bist müde.\"",\""lv\"":\""Du esi noguris.\""},{\""de\"":\""Er ist Lehrer.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Wir sind zu Hause.\"",\""lv\"":\""Mir sinn doheem.\""}]"",""study.comparison"":""[{\""word\"":\""sein\"",\""meaning\"":\""Sinn\"",\""example\"":\""Ech sinn hei.\""},{\""word\"":\""haben\"",\""meaning\"":\""Ech hu\"",\""example\"":\""Ech hunn Zäit.\""},{\""word\"":\""werden\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech ginn midd.\""},{\""word\"":\""bleiben\"",\""meaning\"":\""CAA -\"",\""example\"":\""Ech bleiwen hei.\""}]"",""study.tip"":""{\""text\"":\""Atceries: ich bin = es esmu; du bist = tu esi.\""}"",""study.important"":""[\""sein Formen muss een separat léieren: bin, bist, ist, sind.\"",\""Ich bin bedeit \\\""ech sinn\\\"", net \\\""ech ginn\\\"".\""]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""sinn"",""study.translation"":""sinn"",""study.explanation"":""[\""Haaptiddi: sein bedeit sinn.\"",\""sein ass ee vun de wichtegsten däitsche Verben.\"",\""Um Niveau A1 si besonnesch d’Formen ich bin, du bist, er ist a wir sind wichteg.\"",\""sein gëtt och a ville Sätz iwwer eng Plaz oder eng Eegenschaft benotzt.\""]"",""study.examples"":""[{\""de\"":\""Ich bin hier.\"",\""lv\"":\""Ech sinn hei.\""},{\""de\"":\""Du bist müde.\"",\""lv\"":\""Du bass midd.\""},{\""de\"":\""Er ist Lehrer.\"",\""lv\"":\""Hien ass Schoulmeeschter.\""},{\""de\"":\""Wir sind zu Hause.\"",\""lv\"":\""Mir sinn doheem.\""}]"",""study.comparison"":""[{\""word\"":\""sein\"",\""meaning\"":\""sinn\"",\""example\"":\""Ich bin hier. – Ech sinn hei.\""},{\""word\"":\""haben\"",\""meaning\"":\""hunn\"",\""example\"":\""Ich habe Zeit. – Ech hunn Zäit.\""},{\""word\"":\""werden\"",\""meaning\"":\""ginn\"",\""example\"":\""Ich werde müde. – Ech gi midd.\""},{\""word\"":\""bleiben\"",\""meaning\"":\""bleiwen\"",\""example\"":\""Ich bleibe hier. – Ech bleiwen hei.\""}]"",""study.tip"":""{\""text\"":\""Denk drun: ich bin = ech sinn; du bist = du bass.\""}"",""study.important"":""[\""D’Forme vu sein muss een eenzel léieren: bin, bist, ist, sind.\"",\""Ich bin ass eng konjugéiert Form; sein ass den Infinitiv.\""]"",""study.sectionAccents"":""{\""explanation\"":{\""blue\"":[\""sein\"",\""ich bin\"",\""du bist\"",\""er ist\"",\""wir sind\""],\""purple\"":[\""sinn\"",\""Plaz\"",\""Eegenschaft\""]},\""examples\"":[{\""de\"":{\""blue\"":[\""bin\""]},\""lv\"":{\""purple\"":[\""sinn\""]}},{\""de\"":{\""blue\"":[\""bist\""]},\""lv\"":{\""purple\"":[\""bass\""]}},{\""de\"":{\""blue\"":[\""ist\""]},\""lv\"":{\""purple\"":[\""ass\""]}},{\""de\"":{\""blue\"":[\""sind\""]},\""lv\"":{\""purple\"":[\""sinn\""]}}],\""comparison\"":[{\""word\"":{\""green\"":[\""sein\""]},\""meaning\"":{\""purple\"":[\""sinn\""]},\""example\"":{\""blue\"":[\""bin\""]}},{\""word\"":{\""green\"":[\""haben\""]},\""meaning\"":{\""purple\"":[\""hunn\""]},\""example\"":{\""yellow\"":[\""habe\""]}},{\""word\"":{\""green\"":[\""werden\""]},\""meaning\"":{\""purple\"":[\""ginn\""]},\""example\"":{\""green\"":[\""werde\""]}},{\""word\"":{\""green\"":[\""bleiben\""]},\""meaning\"":{\""purple\"":[\""bleiwen\""]},\""example\"":{\""red\"":[\""bleibe\""]}}],\""tip\"":{\""left\"":{\""blue\"":[\""ich bin\"",\""du bist\""],\""purple\"":[\""ech sinn\"",\""du bass\""]}},\""important\"":[{\""blue\"":[\""sein\"",\""bin\"",\""bist\"",\""ist\"",\""sind\""]},{\""blue\"":[\""Ich bin\"",\""sein\""],\""purple\"":[\""konjugéiert Form\"",\""Infinitiv\""]}]}""}","LRB-067 OWNER mapping full_card_target_fields: sein|idx:542.","","INDIVIDUAL_LINGUISTIC"
"BATCH-153","0e039955d956903a","0e039955d956903afdae58f08de4e39274bcfaad57460a0e7846e47487447bff","DISC-G2-A1-LB-L0021","g2/a1/lb|seit|idx:543|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","seit|idx:543","lv","kopš","seit","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","zënter","LRB-067 OWNER mapping scalar lv: seit|idx:543.","","INDIVIDUAL_LINGUISTIC"
"BATCH-232","c15d6945b4048593","c15d6945b40485931e0d9d0ff244d895f2683b0bdab5e0f9d3757ba45ea35c42","DISC-G2-A1-LB-L0004","g2/a1/lb|Seite|idx:544|study|CORRUPTED_CONTENT|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Seite|idx:544","study","lappuse • puse","Seite","","{""study.translation"":""Lappuse • Puse"",""study.explanation"":""[\""Galvenā doma: d'Säit war nozīmēt grāmatas/dokumenta lappusi vai kādas lietas pusi/malu.\"",\""Grāmatā, žurnālā vai tīmekṇa vietnē der Seite = lappuse (Seite 5 = 5. lappuse).\"",\""Telpiskā nozīmē de côté = puse (lénks = kreisajā pusē).\"",\""Pārnestā nozīmē d'Säit war nozīmēt arī pusi konfliktā vai domās (op menger Säit = manā pusē).\"",\""(grāmata/lasīšana vai novietojums/attiecības) parāda pareizo nozīmi.\"",\""Daudzskaitlī abām nozīmēmēm: déi Säiten.\""]"",""study.examples"":""[{\""de\"":\""Schlagt die Seite zwanzig auf.\"",\""lv\"":\""Divisioun (Divisiounen).\""},{\""de\"":\""Auf der linken Seite ist ein Park.\"",\""lv\"":\""Kreisajā pusē ir Parken.\""},{\""de\"":\""Die Webseite lädt langsam.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Er steht auf meiner Seite.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Das Buch hat 200 Seiten.\"",\""lv\"":\""Grammatai ir 200 lappuses.\""},{\""de\"":\""Auf der anderen Seite der Straße.\"",\""lv\"":\""Otrā ielas pusē.\""}]"",""study.tip"":""[\""Wann et ëm e Bréck oder d'Liescht geet → Säit. Wann et ëm Positioun, Richtung oder Bezéungen geet → Säit.\"",\""Seite X an engem Bréck ass ëmmer eng Säit, net eng Säit.\""]"",""study.important"":""[\""die Seite = Säit ODER Säit — de Kontext ënnerscheet.\"",\""Daudzskaitlī abām nozīmēmēm: déi Säiten.\""]""}","{""study.translation"":""Lappuse • Puse"",""study.explanation"":""[\""Galvenā doma: d'Säit war nozīmēt grāmatas/dokumenta lappusi vai kādas lietas pusi/malu.\"",\""Grāmatā, žurnālā vai tīmekṇa vietnē der Seite = lappuse (Seite 5 = 5. lappuse).\"",\""Telpiskā nozīmē de côté = puse (lénks = kreisajā pusē).\"",\""Pārnestā nozīmē d'Säit war nozīmēt arī pusi konfliktā vai domās (op menger Säit = manā pusē).\"",\""(grāmata/lasīšana vai novietojums/attiecības) parāda pareizo nozīmi.\"",\""Daudzskaitlī abām nozīmēmēm: déi Säiten.\""]"",""study.examples"":""[{\""de\"":\""Schlagt die Seite zwanzig auf.\"",\""lv\"":\""Divisioun (Divisiounen).\""},{\""de\"":\""Auf der linken Seite ist ein Park.\"",\""lv\"":\""Kreisajā pusē ir Parken.\""},{\""de\"":\""Die Webseite lädt langsam.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Er steht auf meiner Seite.\"",\""lv\"":\""Dat ass dat „wir\\\""., Hier waren wir nie! '\""},{\""de\"":\""Das Buch hat 200 Seiten.\"",\""lv\"":\""Grammatai ir 200 lappuses.\""},{\""de\"":\""Auf der anderen Seite der Straße.\"",\""lv\"":\""Otrā ielas pusē.\""}]"",""study.tip"":""[\""Wann et ëm e Bréck oder d'Liescht geet → Säit. Wann et ëm Positioun, Richtung oder Bezéungen geet → Säit.\"",\""Seite X an engem Bréck ass ëmmer eng Säit, net eng Säit.\""]"",""study.important"":""[\""die Seite = Säit ODER Säit — de Kontext ënnerscheet.\"",\""Daudzskaitlī abām nozīmēmēm: déi Säiten.\""]""}","PASS","","CORRUPTED_CONTENT","CONTENT_CORRUPTION_OR_UNRELATED","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""Säit"",""study.translation"":""Säit"",""study.explanation"":""[\""Haaptiddi: die Seite kann eng Säit an engem Buch oder Dokument an och eng Säit vun enger Saach bedeiten.\"",\""An engem Buch, Magazin oder op enger Websäit bedeit die Seite eng Säit (Seite 5 = Säit 5).\"",\""Bei enger Plaz bedeit die Seite och Säit (auf der linken Seite = op der lénker Säit).\"",\""Am iwwerdroene Sënn kann die Seite eng Säit an engem Sträit oder eng Ënnerstëtzung bezeechnen (auf meiner Seite = op menger Säit).\"",\""De Kontext — Buch a Liesen oder Plaz a Bezéiung — weist déi gemengte Bedeitung.\"",\""De Pluriel ass fir all dës Bedeitungen die Seiten; op Lëtzebuergesch: d'Säiten.\""]"",""study.examples"":""[{\""de\"":\""Schlagt die Seite zwanzig auf.\"",\""lv\"":\""Schlot d'Säit zwanzeg op.\""},{\""de\"":\""Auf der linken Seite ist ein Park.\"",\""lv\"":\""Op der lénker Säit ass e Park.\""},{\""de\"":\""Die Webseite lädt langsam.\"",\""lv\"":\""D’Websäit luet lues.\""},{\""de\"":\""Er steht auf meiner Seite.\"",\""lv\"":\""Hie steet op menger Säit.\""},{\""de\"":\""Das Buch hat 200 Seiten.\"",\""lv\"":\""D’Buch huet 200 Säiten.\""},{\""de\"":\""Auf der anderen Seite der Straße.\"",\""lv\"":\""Op där anerer Säit vun der Strooss.\""}]"",""study.tip"":""[\""Beim Däitsche weist de Kontext, ob Seite eng Buchsäit, eng räimlech Säit oder eng Säit an enger Meenungsverschiddenheet ass.\"",\""Seite X an engem Buch ass eng Säit am Buch.\""]"",""study.important"":""[\""die Seite huet méi wéi eng Bedeitung; op Lëtzebuergesch deckt Säit dës Bedeitungen of.\"",\""De Pluriel ass die Seiten; op Lëtzebuergesch: d'Säiten.\""]"",""study.sectionAccents"":""{\""explanation\"":{\""blue\"":[\""die Seite\"",\""Seite\""],\""purple\"":[\""Säit\"",\""Säiten\""]},\""examples\"":[{\""de\"":{\""blue\"":[\""Seite\""]},\""lv\"":{\""purple\"":[\""Säit\""]}},{\""de\"":{\""green\"":[\""Seite\""]},\""lv\"":{\""purple\"":[\""Säit\""]}},{\""de\"":{\""blue\"":[\""Webseite\""]},\""lv\"":{\""purple\"":[\""Websäit\""]}},{\""de\"":{\""green\"":[\""Seite\""]},\""lv\"":{\""purple\"":[\""Säit\""]}},{\""de\"":{\""blue\"":[\""Seiten\""]},\""lv\"":{\""purple\"":[\""Säiten\""]}},{\""de\"":{\""green\"":[\""Seite\""]},\""lv\"":{\""purple\"":[\""Säit\""]}}],\""tip\"":[{\""blue\"":[\""Seite\""],\""purple\"":[\""Buchsäit\""],\""green\"":[\""räimlech Säit\""]},{\""blue\"":[\""Seite X\""],\""purple\"":[\""Säit\""]}],\""important\"":[{\""blue\"":[\""die Seite\""],\""purple\"":[\""Säit\""]},{\""blue\"":[\""die Seiten\""],\""purple\"":[\""Säiten\""]}]}""}","LRB-067 OWNER mapping full_card_target_fields: Seite|idx:544.","","INDIVIDUAL_LINGUISTIC"
"BATCH-154","6da54bbddd34ba29","6da54bbddd34ba295e38dc22eb55af92e36b0c980ca02d5128fcac60aabf43cd","DISC-G2-A1-LB-L0023","g2/a1/lb|September|idx:546|lv|MISSING_TRANSLATION|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","September|idx:546","lv","septembris","September","","CAA -","CAA -","PASS","","MISSING_TRANSLATION","MISSING_OR_UNTRANSLATED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","September","LRB-067 OWNER mapping scalar lv: September|idx:546.","","INDIVIDUAL_LINGUISTIC"
